Organization Name,Organization Name URL,Categories,Full Description
Delivery Hero,https://www.crunchbase.com/organization/delivery-hero,"Delivery, E-Commerce, Food Delivery, Internet, Same Day Delivery","Founded in Berlin in 2011, Delivery Hero is a worldwide network of online food ordering sites, operating in 21 countries and with over 73,000 restaurant partners. Delivery Hero operates in Germany, UK, Austria, South Korea, Sweden, Finland, Poland, Australia, Switzerland, China, India, Colombia, Mexico, Argentina, Chile, Uruguay, Brazil, Peru, Venezuela, Panama, and Puerto Rico. The Group has more than 1000 employees globally, with 400 working from its Berlin Headquarters. Delivery Hero has received $523 million in investment in 2014 alone with investors including Insight Venture Partners, Luxor Capital Group, Kite Ventures, Team Europe, ru-Net, Tengelmann Ventures, Point Nine Capital, Vostok Nafta, and Phenomen Ventures."
Dynatrace,https://www.crunchbase.com/organization/dynatrace-software,"Enterprise Software, Information Technology, Web Hosting","Dynatrace is an American application performance management (APM) software company with products aimed at the information technology (""IT"") departments of medium and large businesses. The company's services include performance management software for programs running on mainframe computer and distributed client–server systems."
Diebold Nixdorf,https://www.crunchbase.com/organization/diebold-nixdorf,"E-Commerce, Information Technology, Logistics, Software","Diebold Nixdorf is dedicated to driving connected commerce and consumer centric solutions. The creation of Diebold Nixdorf represents more than a combination; it’s a new organization for a transformative era. For more than 150 years, they have been determining the future, guiding their customers strategically for the long term, and forging the path for innovation. Today, they’re the leaders in driving and enabling connected commerce."
Dynamic Yield,https://www.crunchbase.com/organization/dynamic-yield,"A/B Testing, Artificial Intelligence, E-Commerce, Email Marketing, Enterprise Software, Machine Learning, Messaging, Predictive Analytics, Publishing","Dynamic Yield is an AI-powered Personalization Anywhere™ platform that delivers individualized experiences at every customer touchpoint: web, apps, email, kiosks, IoT, and call centers. The platform’s data management capabilities provide for a unified view of the customer, allowing the rapid and scalable creation of highly targeted digital interactions. Marketers, product managers, and engineers use Dynamic Yield daily for launching new personalization campaigns, running server-side and client-side A/B tests, leveraging machine-learning for product and content recommendations, and employing algorithms for smartly triggered email and push notifications. Headquartered in New York, the company serves more than 300 brands across the world."
Dailyhunt,https://www.crunchbase.com/organization/newshunt,"Information Technology, Mobile, News, Operating Systems, Social Media, Social News","DailyHunt develops mobile application software. It offers online news, books, and magazines.  DailyHunt serves customers in India. Virendra Gupta founded it in 2009, with its headquarters in Bangalore in India."
Doxper,https://www.crunchbase.com/organization/doxper,"Health Care, Hospital","Doxper, which has created a digital pen and coded paper system for doctors to record patient information. The vision is to make Doxper the de-facto choice for healthcare digitisation in India and other emerging markets."
Digital Shadows,https://www.crunchbase.com/organization/digital-shadows,"Analytics, Artificial Intelligence, Cyber Security, Risk Management","Digital Shadows has proven that their digital risk management service is incredibly valuable, providing my security teams with context, prioritization, recommended actions, and even remediation options to dramatically reduce risk to Sophos."
Daedalean AG,https://www.crunchbase.com/organization/daedalean-ag,"Aerospace, Air Transportation, Artificial Intelligence, Autonomous Vehicles, Computer Vision, Machine Learning, Software","Daedalean is a Zürich-based startup, and our mission is to build a certified airworthy autopilot that can also pass the exams for human pilots."
DataRobot,https://www.crunchbase.com/organization/datarobot,"Artificial Intelligence, Enterprise Software, Information Technology, Machine Learning, Predictive Analytics, SaaS","DataRobot offers a machine learning platform for data scientists of all skill levels to build and deploy accurate predictive models in a fraction of the time it used to take. The technology addresses the critical shortage of data scientists by changing the speed and economics of predictive analytics.   The DataRobot platform uses massively parallel processing to train and evaluate 1000's of models in R, Python, Spark MLlib, H2O and other open source libraries. It searches through millions of possible combinations of algorithms, pre-processing steps, features, transformations and tuning parameters to deliver the best models for your dataset and prediction target."
Douyu TV,https://www.crunchbase.com/organization/douyutv,"Broadcasting, Media and Entertainment, Online Games, Social Network, Video Games","Douyu TV develops a live-stream platform designed to share and add commentary subtitles to videos. Its live-stream platform offers services like video-sharing for the students live broadcast, covers the main live game and sports as well as other live contents, enabling users to submit, view, and add commentary subtitles to videos of games, while incorporating content ranging from sports, variety shows and entertainment.  Zhang Wenming founded Douyu TV in 2013, with its headquarters in Wuhan in China."
Databricks,https://www.crunchbase.com/organization/databricks,"Analytics, Enterprise Software, Information Technology, Open Source, Software","Databricks’ mission is to accelerate innovation for its customers by unifying Data Science, Engineering and Business. Founded by the team who created Apache Spark™, Databricks provides a Unified Analytics Platform for data science teams to collaborate with data engineering and lines of business to build data products. Users achieve faster time-to-value with Databricks by creating analytic workflows that go from ETL and interactive exploration to production. The company also makes it easier for its users to focus on their data by providing a fully managed, scalable, and secure cloud infrastructure that reduces operational complexity and total cost of ownership. Databricks, venture-backed by Andreessen Horowitz and NEA, has a global customer base that includes Salesforce, Viacom, Amgen, Shell, and HP.  For more information, visit www.databricks.com."
Drivezy,https://www.crunchbase.com/organization/drivezy,"Car Sharing, Collaborative Consumption, Communities, E-Commerce, Rental, Sharing Economy, Transportation, Travel","Drivezy (formerly JustRide) is India's largest marketplace for car and two-wheeler sharing. Drivezy helps people turn their vehicles into earning members of their family. Through Drivezy, travelers can book scooters, motorcycles and cars from people living around them.  Since commencing services in April, 2015, Drivezy has connected over 1500 owners to its marketplace. Drivezy is an alum of  Y Combinator's S16 batch and the maiden batch of Google's Launchpad Accelerator."
Dream11,https://www.crunchbase.com/organization/dream11,"Fantasy Sports, Mobile, Sports","Dream11 is India’s Biggest Sports Game with 30 million+ users playing Fantasy Cricket, Football, Kabaddi and NBA.  A Game of Skill, Dream11 offers Indian sports fans a platform to showcase their sports knowledge. Fans can create their own team of real-life players from upcoming matches, score points based on their on-field performance and compete with other fans.  Dream11 helps sports fans increase their engagement and connect deeper with the sport they love by being a team owner, not just a spectator. Dream11 is also the Official Partner of the top sports leagues in the world such as the Hero CPL, Hero ISL and NBA. A Series C funded startup, Dream11 was founded in 2012 by Harsh Jain and Bhavit Sheth. Kalaari Capital, Think Investments and Multiples Equity are the marquee investors in Dream11.  Dream11 can be accessed via the web/mobile site or the Android and iOS apps."
Duolingo,https://www.crunchbase.com/organization/duolingo,"E-Learning, Education, Internet, Language Learning","Duolingo is the most popular way to learn a language online, with over 300 million users worldwide. It is the most downloaded app in the “Education” category on iTunes and Google Play, and has been selected by Apple as “iPhone App of the Year."" Duolingo’s mission is to make language education free and accessible to all. Its platform is free, designed to feel like a game and scientifically proven to be effective. In fact, an independent study by the City University of New York has shown that 34 hours on Duolingo is equivalent to a university semester of language classes. Duolingo is available on the Web, Android, and iOS."
DeepCode,https://www.crunchbase.com/organization/deepcode,"Artificial Intelligence, Developer Tools, Enterprise, Machine Learning, SaaS, Software Engineering",DeepCode is to change the way they create programs by using powerful artificial intelligence and machine learning techniques.
Dun & Bradstreet,https://www.crunchbase.com/organization/dun-and-bradstreet-corporation,"B2B, Enterprise Software, Supply Chain Management","Dun & Bradstreet (NYSE:DNB), the world’s leading source of global business information, knowledge and insight, has been enabling companies to Decide with Confidence for 171 years. D&B’s global commercial database contains more than 220 million business records. The database is enhanced by D&B’s proprietary DUNSRight® Quality Process, which transforms the enormous amount of data collected daily into decision-ready insight. Through the D&B Worldwide Network – an unrivaled alliance of D&B and leading business information providers around the world – customers gain access to the world’s largest and highest quality global commercial business information database. Customers use D&B Risk Management Solutions to mitigate risk, increase cash flow and drive increased profitability, D&B Sales & Marketing Solutions to analyse markets, locate prospects and increase revenue from new and existing customers; D&B Learning Solutions to facilitate professional growth and excellence among their executives and D&B Economic Analysis Group to derive pragmatic and solution-oriented analyses of strategic economic and business developments, thereby aiding informed decision making. D&B featured on FORTUNE Magazine's Most Admired Companies Industry List for four consecutive years (2006 -2009), ranking first in the Financial Data Services category. D&B ranked first in the areas of employee talent, financial soundness, long-term investment, quality of management and use of corporate assets. In 2011, D&B featured on the World’s Most Ethical Companies list in the Business Services category by Ethisphere. The World’s Most Ethical Companies designation recognizes companies that truly go beyond making statements about doing business “ethically” and translate those words into action."
Dashlane,https://www.crunchbase.com/organization/dashlane,"Cloud Computing, Identity Management, Payments, Privacy, Security, Software","Dashlane is a password manager and digital wallet, designed to make identity and payment simple and secure. Dashlane's password manager helps you simplify and secure your digital identity—all your personal information that lives online. Available across all platforms and devices, the intuitive Dashlane app automatically fills and stores passwords, personal data, and payment details with its patented security architecture. Available in 11 languages and trusted by 10+ million people in 180 countries (and growing), it's the complete, global solution for living safely and seamlessly online—at home, at work, and everywhere in between. With offices in New York City, Paris, and Lisbon, Dashlane has raised over $70 million in venture funding to create a safe and effortless solution for all citizens of the digital world. Learn more at dashlane.com."
DocSend,https://www.crunchbase.com/organization/docsend,"Document Management, Sales Automation, Software","DocSend is a secure sharing and tracking platform that helps you identify who is interested in doing business with you and protect your sensitive documents from getting in the wrong hands. With DocSend you can:  	•	Track who opens your document and how much time they spend on each page  	•	Protect your documents with security features like email verification and viewer whitelisting  	•	Share multiple documents with a single link using Spaces, our virtual deal room  The company was founded in San Francisco by three Stanford computer science graduates who have experience at Google, Dropbox, and Facebook, and Intuit.  Visit the website at www.docsend.com. Move business forward with DocSend."
Dollar Tree,https://www.crunchbase.com/organization/dollar-tree-stores-inc,"E-Commerce, Family, Food and Beverage, Health Care, Retail, Service Industry","Dollar Tree is a chain of discount stores that carries a variety of merchandise including housewares, glassware, dinnerware, cleaning supplies, candy, snacks, food, health and beauty, toys, gifts, gift bags and wrap, party supplies, stationery, craft supplies, teaching supplies, books, seasonal décor, and more for $1 or less."
Dadi,https://www.crunchbase.com/organization/dadi-0964,"Fertility, Health Diagnostics, Personal Health","Dadi offers sperm storage, male fertility report, and at-home collection kit. Dadi is reimagining male fertility by providing a modern, accessible option directly to men. No clinics, no unnecessary costs, just $99 for the kit and fertility report then $99 a year for storage."
DataGrail,https://www.crunchbase.com/organization/datagrail,"Big Data, Compliance, Legal, Marketing, Marketing Automation, Privacy, Security","DataGrail is a purpose-built privacy management platform that ensures sustained compliance with the GDPR, CCPA, and more. DataGrail directly integrates with more than 100 business systems, such as Salesforce, Adobe, and Oracle, enabling companies to discover and map personal data in seconds not weeks or even months. DataGrail's direct integrations allow companies to operationalize the privacy request workflow in minutes and unify email preferences across all customer facing applications. DataGrai is based in San Francisco, California and was founded in 2018 by Daniel Barber, Ignacio Zendejas, and Earl Hathaway."
Delhivery,https://www.crunchbase.com/organization/delhivery,"E-Commerce, Logistics, Supply Chain Management","Delhivery supply chain services company that provides products and services to build trust and improve the lives of consumers. Gurgaon-based logistics company SSN Logistics Pvt Ltd, which runs the web platform Delhivery.com. The company was started by a bunch of engineers including Bhavesh Manglani, Kapil Bharati, Mohit Tandon, Sahil Barua and Suraj Saharan. It offers a full suite of services such as last-mile delivery, third-party and transit warehousing, reverse logistics, payment collection, vendor-to-warehouse and vendor-to-customer shipping and more. The company is backed by Times Internet Ltd, which had acquired a minority stake in the firm in June last year."
Depop,https://www.crunchbase.com/organization/depop,"Android, iOS, Mobile, Social Media, Social Network","Depop provides a mobile application that allows users to buy, sell, discover, and explore various things. Simon Beckerman founded it in 2011, with its headquarters in London in the United Kingdom."
Draper Esprit,https://www.crunchbase.com/organization/draper-esprit,"Finance, Financial Services, Venture Capital","Draper Esprit is one of the most active venture capital firms in Europe, developing and investing in disruptive, high growth technology companies. They believe the best entrepreneurs in Europe are capable of building the global businesses of the future. They fuel their growth with long- term capital, access to international networks and decades of experience building businesses. They back ambitious teams including Revolut, Trustpilot, Graze, Ledger, Transferwise and Graphcore. In order to provide entrepreneurs with a more flexible approach to funding and to back them for longer, they re-invented the traditional venture capital by ourselves going public in 2016."
DuckDuckGo,https://www.crunchbase.com/organization/duck-duck-go,"Internet, Privacy, Search Engine","We started as the search engine that doesn’t track you, and have grown to become a privacy company that protects you no matter where you go on Internet."
Dragos,https://www.crunchbase.com/organization/dragos,"Cyber Security, Industrial, Network Security, Security, Software","Dragos is an industrial (ICS/IIoT) cybersecurity company that has taken industry subject matter experts and focused them on some of the industrial community's hardest challenges. Dragos created the Dragos Platform which is a software platform that collects, detects, and automates asset inventorying and visualization, threat detection through threat behavior analytics, and security operations and incident response workflows. The Dragos team also has a Threat Operations Center that provides the industry access to dedicated ICS incident response and threat hunting services as well as industrial specific intelligence reporting on vulnerabilities, threats, and community events. The company was founded in 2016 and is based in Hanover, Maryland."
DriveNets,https://www.crunchbase.com/organization/drivenets,"Cloud Data Services, Information Technology, Internet, Network Hardware, Software","DriveNets helps Communications Service Providers (CSPs) take advantage of the greatest demand surge in Telco history, substantially growing their profitability by changing their technological and economic models. DriveNets’ solution - Network Cloud changes the traditional networking architecture that has been in place for the past twenty years by adapting the architectural model of hyperscalers to Telco-grade networking. Network Cloud is a cloud-native software that runs over standard white-boxes, radically simplifying the network’s operational model, offering Telco-scale performance at a much lower cost."
Descartes Labs,https://www.crunchbase.com/organization/descartes-labs,"Computer Vision, Developer Platform, Geospatial, Image Recognition, Internet, Machine Learning","Descartes Labs launched as a spin-out from Los Alamos National Laboratory in April of 2015. The underlying technology uses computer vision, machine learning, and cloud-based infrastructure to teach computers to see and understand the world around them. Initially, the technology was applied to develop an agricultural model to analyze corn and soy production in the United States. Using imagery from various satellite constellations, weather data, and other datasets, the model accurately predicted yield six months prior to the end of the growing season. Realizing the potential for the technology applied to use cases around the globe, Descartes Labs turned its focus to developing a cloud-based supercomputing platform for the application of machine intelligence to massive data sets. This platform could be used by anyone to develop intelligent learning models to do science on data, and make that data actionable.  Capitalizing on the confluence of advances in AI and high-performance cloud computing – along with the rapid increase of sensors capturing information all over the globe – Descartes Labs has created an enterprise data refinery that enables organizations to model – and predict changes in – natural resources and the entire value chains in which they live. With an initial focus on satellite imagery, Descartes Labs processes a pipeline of data flows from all the major satellite constellations, at scale, to provide instant access to analysis-ready images of the entire world via a massive, searchable, on-demand interface. For example, petabytes of imagery can be searched and retrieved, and all features from various constellations accessed, in under 100 milliseconds.  By collecting, normalizing, and presenting science-ready data generated by satellites, the Descartes Labs Platform is advancing and accelerating unique applications of machine intelligence for consumers, corporations, and governments worldwide. Descartes Labs is headquartered in Santa Fe, New Mexico, with offices in San Francisco, Los Alamos, and New York City."
dough,https://www.crunchbase.com/organization/dough,"Education, Financial Services, Impact Investing, Internet, Personal Finance","dough is the online broker radically challenging the status quo and changing wealth creation. Located in Chicago and backed by tastytrade, Inc., dough is what investing should be: focused on the retail investor, commission-free stock trading, zero account minimums, and iOS and Android apps filled with real world opportunities for better decision making. dough is on a mission to bring understanding to risk, removing it as a barrier and creating a new offering that is equal parts brokerage, education, and everyday insight through its media company. Fully licensed in 50 states and 3 jurisdictions to provide brokerage services, customers can trade stocks and ETFs listed on a U.S. exchange. Sign up for Early Access at dough.com."
Dispatch,https://www.crunchbase.com/organization/dispatch-2,"Developer APIs, Enterprise Software, SaaS","Dispatch is the operating system that empowers modern service experiences for the world’s largest service brands. Our platform connects the enterprise, service provider, and customer together to create a world-class service experience that surpasses the rising expectations of the modern-day market."
DEARhealth,https://www.crunchbase.com/organization/dearhealth,"Health Care, Hospital, Medical, Therapeutics","DEARhealth offers Value-based Health Care solutions for medical providers and health insurers, which significantly improve the health outcomes and experience of chronically ill patients while dramatically reducing costs."
Domio,https://www.crunchbase.com/organization/domio-inc,"Big Data, Hospitality, Hotel, Internet, Marketplace, Property Management, Real Estate, SaaS, Sharing Economy, Travel","We are revolutionizing the group travel experience in order to connect the world through travel. Our curated end-to-end guest experience, driven by technology, data, and human connections every step of the way, is what allows us to craft the most delightful experiences for our guests. Whether it’s in one of our upscale apartment-hotels in New Orleans, penthouses in Nashville, or ocean-side homes in San Diego, guests can expect a distinguished level of style and comfort, round-the-clock concierge services at their disposal, and ample space to connect with friends and family. With Domio, feel at home anywhere in the world."
Datto,https://www.crunchbase.com/organization/datto,"Cloud Computing, Flash Storage, Homeland Security, Information Technology, SaaS, Software, Virtualization","Datto provides backup, recovery, and business continuity solutions to managed service providers worldwide. Its products include ALTO, a business continuity solution designed specifically for small businesses, SIRIS, a family of enterprise business continuity solutions that are available in physical and virtual platforms, Datto NAS, a cloud storage solution, and Backupify, a cloud-to-cloud backup and recovery solution for Software-as-a-Service (SaaS) applications that include Google Apps and Salesforce.  Datto offers its solutions for data on-premises in a physical or virtual server, or in the cloud via SaaS applications. It serves small businesses to enterprises in the United States, Canada, and the United Kingdom.  Austin McChord founded Datto in 2007. Its headquarters in Norwalk in Connecticut, with additional offices in Germany and the Netherlands.  Datto has operations in Australia and New Zealand. Datto operates as a subsidiary of Autotask Corporation as of December 11, 2017."
Drizly,https://www.crunchbase.com/organization/drizly,"Delivery, Food and Beverage, Wine And Spirits","Drizly is the world’s largest alcohol marketplace and the best way to shop beer, wine, and spirits. With the speed and convenience of on-demand delivery, in-store pickup, or intrastate shipping, customers can easily browse and order their favorites from the Drizly website or mobile app.  By partnering with the best retail stores in over 100 markets in North America, Drizly provides consumers a rich e-commerce experience that offers unrivaled selection, competitive pricing, and personalized content to users of legal drinking age. Drizly operates across the United States and Canada, from Austin to Boston, Calgary to Tampa, New York City to Denver (and beyond).  Backed by world-class institutional investors, the company has raised $35 million to date."
Doctor On Demand,https://www.crunchbase.com/organization/doctor-on-demand,"Health Care, Hospital, Virtualization","Doctor On Demand is the next-generation video telemedicine company, offering on-demand and scheduled visits with US-licensed healthcare providers via any smartphone, tablet, or computer.   With solutions for employers, health plans, retail clinics, and health systems, Doctor On Demand is redefining the industry with: 1) Top-rated customer experience; 2)  Implementation and Customer Success Directors, as well as 24/7 Customer Support; and 3) Proven healthcare savings from Day 1."
Dave Inc.,https://www.crunchbase.com/organization/dave-com,"Artificial Intelligence, FinTech, Internet","Dave is a leading challenger bank in the US, reinventing budgeting, overdraft, income creation and credit building for millions of Americans. Dave is Banking for Humans™"
Dapper Labs,https://www.crunchbase.com/organization/dapper-labs,"Blockchain, Gaming",Dapper Labs uses the power of play to deliver blockchain-based experiences that are made for you and ready for the real world.
Didi Chuxing,https://www.crunchbase.com/organization/didi-dache,"Mobile Apps, Public Transportation, Ride Sharing, Transportation","Didi Chuxing is a mobile transportation platform, offering a full range of commuting options to 400 cities in China. The company offers a full range of mobile tech-based mobility options for close to 300 million users across over 400 Chinese cities, including taxi hailing, private car hailing, Hitch (social ride-sharing), DiDi Chauffeur, DiDi Bus, DiDi Test Drive, DiDi Car Rental, and DiDi Enterprise Solutions. As a practitioner in the sharing economy initiative, DiDi is committed to work with communities and partners to solve China’s transportation, environmental challenges and employment problems using big data-driven deep-learning algorithms that optimize resources allocation."
Devo,https://www.crunchbase.com/organization/logtrust-s-l,"Analytics, Cloud Data Services, Data Visualization, Enterprise Software, Information Technology, Internet of Things","Devo, formerly Logtrust, is the leading Data Operations Platform for the digital enterprise. Devo delivers real-time operational analytics on streaming and historical data to help enterprises drive sustained performance and growth. The Devo Data Operations Platform collects, enhances and analyzes machine, business and operational data from all aspects of the business. Devo provides real-time analytics and insight for IT, security, and business teams at the world’s largest organizations. For more information visit www.devo.com. Devo is headquartered in Burlington, Massachusetts, United States."
DocDoc,https://www.crunchbase.com/organization/docdoc-com,"Health Care, InsurTech, Internet, Medical","DocDoc is Asia’s leading patient empowerment company. They are the patients’ trusted medical advisor. With a network of more than 23,000 contracted doctors and extensive proprietary data on outcome, price, and experience, DocDoc helps patients find the highest quality care for their unique medical needs. DocDoc is transforming Asia’s insurance industry through policyholder engagement. The service is available to insured patients through insurance firms motivated to assure their members receive the highest quality care. DocDoc is an independent company with deep expertise in healthcare quality. They have the largest doctor network in Asia with more than 23,000 doctors under contract. Doctors are selected based on expertise only. DocDoc is not paid by doctors in any way. The company seeks physicians, clinics, and hospitals with excellent outcomes who believe they are the best at what they do. Then, they spend hours with each doctor, investigating quality of care and documenting procedures and conditions where the physician excels. They review national records to confirm credentials and discover any legal action. This information  is entered from multiple sources into HOPE (heuristic for outcome, price, and experience), DocDoc's artificial intelligence (AI) powered doctor discovery engine, which finds a best match between a unique patient need and unique physician experience. DocDoc is headquartered in Singapore, with additional offices in Indonesia, Hong Kong, and the Philippines. The company comprises 70+ dedicated individuals led by an executive team with more than 100 years of healthcare experience. DocDoc's leadership has worked as physicians, pharmaceutical and medical device executives, and leaders in medical evacuation case management. Inspired by deeply personal events, the team created a solution for finding and engaging the right doctor for the right problem at the right time."
DataStax,https://www.crunchbase.com/organization/datastax,"Big Data, Database, Enterprise, Enterprise Software, Software","It starts with a human desire, and when a universe of technology, devices and data aligns, it ends in a moment of fulfillment and insight. Billions of these moments occur each second around the globe. They are moments that can define an era, launch an innovation, and forever alter for the better how we relate to our environment. DataStax is the power behind the moment. Built on the unique architecture of Apache Cassandra™, DataStax Enterprise is the always-on data platform and has been battle-tested for the world’s most innovative, global applications. With more than 500 customers in over 50 countries, DataStax provides data management to the world’s most innovative companies, such as Netflix, Safeway, ING, Adobe, Intuit, Target and eBay. Based in Santa Clara, Calif., DataStax is backed by industry-leading investors including Comcast Ventures, Crosslink Capital, Lightspeed Venture Partners, Kleiner Perkins Caufield & Byers, Meritech Capital, Premji Invest and Scale Venture Partners. For more information, visit DataStax.com/customers or follow us on @DataStax."
