Organization Name,Organization Name URL,Categories,Full Description
Jazz Pharmaceuticals,https://www.crunchbase.com/organization/jazz-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","Jazz Pharmaceuticals, Inc. focuses on identifying, developing, and commercializing products for neurology and psychiatry primarily in the United States. Its products include Xyrem for the treatment of cataplexy and excessive daytime sleepiness in patients with narcolepsy; Cystadane for the treatment of homocystinuria, an inherited metabolic disease; and Antizol to treat ethylene glycol and methanol poisoning. Its late-stage product candidates comprise Luvox CR, an extended release formulation of fluvoxamine, a selective serotonin reuptake inhibitor, which is used for the treatment of obsessive compulsive disorder and social anxiety disorder; and JZP-6, a liquid dosage form of sodium oxybate in Xyrem, for the treatment of fibromyalgia syndrome. The company's products in the clinical pipeline include JZP-4, a controlled release formulation of an anticonvulsant for the treatment of epilepsy and bipolar disorder; and JZP-8, a formulation incorporating a benzodiazepine, for the treatment of acute repetitive seizure clusters in refractory epilepsy patients. Its pipeline also comprise JZP-7, a formulation incorporating a dopamine agonist for the treatment of restless legs syndrome; and JZP-2, a formulation of a benzodiazepine for the acute treatment of panic attacks associated with panic disorder. The company has a product development and license agreement with Antares Pharma, Inc. Jazz Pharmaceuticals was founded in 2003 and is headquartered in Palo Alto, California."
Jumio,https://www.crunchbase.com/organization/jumio,"Identity Management, Mobile Apps, Payments, SaaS, Software","Jumio is creator of Netverify Trusted Identity as a Service (TIaaS). Netverify combines proprietary computer vision technology via automation, machine learning, biometric facial recognition and identity experts to provide the highest level of accuracy and fraud detection. Jumio's three pillars of verification; ID, Identity and document, verifies credentials issued from over 200+ countries in real-time via desktop, web and mobile creating a fast seamless digital experience.  Learn More Today: http://bit.ly/2x8G8nm"
James,https://www.crunchbase.com/organization/crowdprocess,"Artificial Intelligence, Machine Learning, Software","James is a data science company, in the credit risk space. We started in 2013, and have been working on helping banks fight credit defaults using machine learning. The company’s flagship product is called James, and is a narrow AI for risk departments. It allows risk officers to build, test and validate credit scoring models. James was built in partnership with top experts in machine learning for credit risk, who build many of the systems used by global top tiers. It allows risk officers to build, test and validate credit scoring models, and comes equipped with the best Machine Learning algorithms, techniques and validation methods.  James has a double headquarters in Lisbon and NYC.  One year after winning Money20/20 Europe Startup Competition, James  just closed an oversubscribed investment round of $2.7M led by Ex-Credit Suisse Board Member Gaël de Boissard. This round also included ex-Deutsche Bank COO, Henry Ritchotte, and BiG Start Ventures, a VC focused on FinTech and InsurTech. As a result of this deal, Mr. de Boissard has now joined James’s Board of Directors, after having previously been at the board of Credit Suisse."
Jumpstart,https://www.crunchbase.com/organization/jumpstart-6,"Artificial Intelligence, College Recruiting, Machine Learning, Professional Networking","Jumpstart is a machine learning platform that enables students to learn, discover and connect with the most innovative companies in the world. We take out the resume to create equal opportunity for students in a highly competitive and biased industry. Instead, we learn about a students interests, values and experiences to make intelligent matches using data and technology."
JUMO,https://www.crunchbase.com/organization/jumo-2,"Analytics, Big Data, FinTech, Mobile, Mobile Payments","JUMO is the largest and fastest growing technology platform for operating inclusive mobile financial services marketplaces in emerging markets. JUMO partners with forward thinking banks and mobile network operators to connect consumers and small businesses with financial opportunity. JUMO combines data and technology to deliver products designed to reach and fit the 80% of the world’s population that are un(der)served by traditional financial services.   JUMO’s extensive network of partners includes financial services providers such as the Barclays Africa Group, Letshego Bank, and Telenor Microfinance Bank, as well as mobile network operators such as MTN, Airtel, Telenor, and Tigo. In 2018, JUMO also partnered with Uber to create JUMO Drive, a first-of-its-kind digital vehicle asset financing product for Uber driver-partners. Currently, JUMO employs over 350 people in 10 countries across Africa and Asia, with hubs in Singapore, London and Palo Alto. Approximately two-thirds of JUMO’s employees are specialists in the areas of software engineering, data science, analytics and finance. Since JUMO was founded in 2014, the company doubled its staff complement each year for two consecutive years, and it was recently recognized by the London Stock Exchange Group as one of the Companies to Inspire Africa in 2019."
Jamf,https://www.crunchbase.com/organization/jamf-software,"iOS, macOS, Mobile Devices, Software","At Jamf, success is achieved through dialogue with colleagues, customers and industry leaders. Skilled listening has led to innovation. Today, we are the world leader in macOS and iOS management with offices around the world. We deliver, support and service the solution for Apple management needs in education and business."
JDA Software,https://www.crunchbase.com/organization/jda-software,"Retail, Software, Supply Chain Management, Wholesale","JDA Software Group is the global leader in helping more than 5,800 retail, manufacturing and wholesale distribution customers in 60 countries realize real demand chain results. By capitalizing on its industry position and financial strength, JDA commits significant resources to advancing the JDA solutions suite of vertically-focused supply and demand chain solutions. JDA solutions enable high-performance business process optimization and execution to achieve a connected view of the customer from raw materials flowing into production to end-consumer products at the shelf. With offices in major cities around the world, JDA employs the industry's most experienced supply and demand chain experts to develop, deliver and support its solutions."
Jack in the Box,https://www.crunchbase.com/organization/jack-in-the-box,"E-Commerce, Food and Beverage, Franchise, Hospitality, Restaurants","Jack in the Box Inc. is a restaurant company that operates and franchises Jack in the Box® restaurants, one of the nation’s largest hamburger chains, with more than 2,200 restaurants in 21 states. Jack in the Box Inc. also operates and franchises Qdoba Mexican Grill®, a leader in fast-casual dining, with approximately 600 restaurants in 46 states, the District of Columbia and Canada."
Jobble,https://www.crunchbase.com/organization/jobble,"Marketplace, Online Portals, Retail","Jobble puts the power of recruiting and managing an on-demand workforce in the hands of companies and agencies. You get the operational efficiencies of a staff management platform plus a professional and vetted on-demand workforce, with ratings and reviews by former employers. In just a few clicks you can handpick a workforce that best fits your needs, control costs, and manage operations."
J2 Global,https://www.crunchbase.com/organization/j2-global-communications,"Cloud Computing, Digital Media, Internet","j2 Global Communications, Inc. provides outsourced, value-added messaging and communications services to individuals and businesses around the world. With offices in eight cities worldwide, j2 Global's network spans more than 4,600 cities in 49 countries on six continents. The Company's websites appear in numerous languages, including Dutch, French, German, Spanish, English and more. Payments are accepted in currencies that include the U.S. Dollar, British Pound, Canadian Dollar, Japanese Yen, Euro, Hong Kong Dollar and more. j2 Global provides live sales and customer service support in multiple languages, including English, Spanish, Dutch, German, French, Cantonese and more. eFax, MyFax, eFax Corporate, Onebox, eVoice, Campaigner, Electric Mail and KeepItSafe. As of December 31, 2010, j2 Global had achieved 15 consecutive fiscal years of revenue growth."
Joust,https://www.crunchbase.com/organization/joust-labs,"Banking, Billing, Financial Services, FinTech, Freelance, InsurTech, Mobile Payments, Small and Medium Businesses","Joust Labs, Inc. develops and offers a banking toolkit for freelancers and entrepreneurs."
JASK,https://www.crunchbase.com/organization/jask-labs-inc,"Artificial Intelligence, Cyber Security, Security","JASK is modernizing security operations by delivering an advanced SIEM platform that provides better visibility, better automation and a better architecture. Built on cloud-native technologies, the JASK ASOC platform streamlines security analyst workflows by automating many of the repetitive tasks that restrict productivity, freeing them for higher-value roles like threat hunting and vulnerability management, while addressing the escalating talent shortage."
Jumbotail,https://www.crunchbase.com/organization/jumbotail,"Food and Beverage, Grocery, Venture Capital","Jumbotail is a top tier VC funded startup building an online marketplace for food and grocery, targeted at wholesale buyers. Their vision is to organise the food and grocery ecosystem in India using technology, data science and design. They are building products, platforms and services for the next billion people of India, who have fundamentally different needs - access, language, selection, supply chain, financial, cultural, and the like. Their market potential is huge - in the order of hundreds of billions of dollars. They have a strong core team consisting of alumni from Stanford, CMU, IIT, BITS etc. having several years of industry experience in companies like Amazon, Flipkart, Ebay, BCG, Housing, and Grofers. They are reimagining and reengineering the food and grocery ecosystem through intelligent technology, intuitive design, and innovative business and supply chain models. They are a passionate team driven by their sense of purpose to solve a critical real world problem. Each team member will have significant ownership of key components that go into the next generation e-commerce, supply chain, demand generation, and credit technology platforms and services that they are building."
JumpCloud,https://www.crunchbase.com/organization/jumpcloud,"Computer, Enterprise Software, Information Technology, Security","JumpCloud®, the first Directory-as-a-Service (DaaS), is Active Directory® and LDAP reimagined. JumpCloud centralizes and simplifies identity management. We give your users one set of credentials to securely access their systems, apps, networks, and file servers – regardless of platform, protocol, provider, or location.  Try JumpCloud’s cloud-based directory free or learn more at jumpcloud.com."
Joblift,https://www.crunchbase.com/organization/joblift,"Artificial Intelligence, Developer Tools, Online Portals, Recruiting",Joblift is a meta-search platform providing job seekers with the most intuitive and frictionless experience during the recruiting process. They apply latest machine learning techniques and big-data based algorithms in order to offer their users matching job vacancies that truly matter to them.
JD Logistics,https://www.crunchbase.com/organization/jd-logistics,"Delivery, Delivery Service, E-Commerce, Logistics, Transportation","JD Logistics offers supply chain and logistics services for e-commerce industry. It offers supply chain solutions including warehousing, transportation, order sorting, loading into truck, order delivery, and after-sale services.  JD Logistics operates an unmanned sorting center, and it also uses drones to deliver online purchases to rural shoppers. It began operation on April 25, 2017, with its headquarters in Beijing in China, and it operates as a subsidiary of JD.com."
Just Eat,https://www.crunchbase.com/organization/just-eat-com,"E-Commerce, Food and Beverage, Food Delivery, Internet","JUST EAT's vision is 'Order takeaway the smart way', a promise to consumers and restaurants alike. To consumers Just-Eat provide convenient and easy access to a huge variety of delivery restaurants and order food online, and to restaurants they help improve their business by increasing their exposure and providing new revenue streams.  Today Just-Eat is the world's leader in online takeaway ordering. As of early 2012 Just-Eat has activities on four continents and more than 38 000 restaurants on their network, with more than 12 000 in the UK alone.  The roots of Just-Eat originate in Denmark where the company launched in 2001 by Founder http://www.crunchbase.com/person/jesper-buch.  After some initial years of boot strapped growth the company slowly started to internationalise, beginning with the UK launch in 2006. The internationalisation of the company gained momentum in 2009 when Just-Eat had their series A investment round and received £10.5 million from Index Ventures.  Whilst headquartered in London, UK, Just-Eat operate with significant local teams in all their market countries and consider the energy and quality of Just-Eat's local activities critical to success.  In March 2011 a second round of investment saw two leading US venture capitalists, Greylock Partners and Redpoint Ventures, invest £30million. Greylock Partners have previously invested in Facebook, LinkedIn and Wonga. Just-Eat's parent company is Just-Eat Holdings Limited."
Jam City,https://www.crunchbase.com/organization/jam-city,"Digital Entertainment, Gaming, Mobile, Mobile Apps, Online Games, Social Media","Jam City is a leader in mobile entertainment, providing unique and deeply engaging games that appeal to broad global audiences. Jam City was founded in 2009 by MySpace cofounder and CEO Chris DeWolfe and former 20th Century Fox executive Josh Yguado.  Jam City is the creative powerhouse behind some of the highest grossing and most enduring social gaming franchises for mobile, including Cookie Jam (Facebook “Game of the Year” winner) and Panda Pop. Jam City is the go-to studio for Hollywood, having developed immersive, narrative rich mobile games around iconic entertainment brands including Harry Potter, Family Guy and Marvel Avengers.  Jam City has studios in Los Angeles (HQ), San Francisco, San Diego, Bogotá and Buenos Aires. The Jam City team is known for its creative excellence and technological innovation in key areas including storytelling, data science and audience insights."
Jobvite,https://www.crunchbase.com/organization/jobvite,"Human Resources, Recruiting, Social Media, Software","Jobvite is leading the industry with the most comprehensive and analytics-driven recruiting platform. Jobvite delivers the most comprehensive and analytics-driven recruiting platform built to enable emerging and enterprise companies to hire top talent easily, efficiently, and effectively. We help customers stay one step ahead of the competitive job market by accelerating the entire recruiting process—from sourcing talent to onboarding new employees."
Joy,https://www.crunchbase.com/organization/joytheapp,"Apps, Web Design, Wedding","Joy helps users with their wedding, from engagement to honeymoon and everything in-between. The company designs and develops a wedding planning application with assistive technology that enables users to organize and coordinate all details from engagement to honeymoon. The platform also allows the wedding party to share photos and interact with one another prior to and during the festivities. Joy  was established in 2014 and is based in San Francisco, California."
Jetty,https://www.crunchbase.com/organization/jetty-2,"Consumer Software, Insurance, Property Insurance","Jetty is transforming insurance. In an industry that’s historically been riddled with jargon, high costs, and outdated technology, we believe that everyone deserves better, more affordable coverage that protects the things they love.  Jetty Renters Insurance, our core offering for consumers, can be customized for all kinds of scenarios—from nightmares like fire and theft to shattered phones, broken laptops, and even bedbugs. We also offer two additional innovative services: Jetty Deposit and Jetty Lease Guaranty. Together, they eliminate the need for renters to have a guarantor or pay a security deposit when signing a lease. This not only saves renters time and money, but it helps landlords drive occupancy, streamline operations, and manage risk. You can find the Jetty team working in New York City, but our services are available to renters in 45 states (including D.C.). We plan on offering our services nationwide before the end of 2018. Get to know us better at www.jetty.com."
JFrog,https://www.crunchbase.com/organization/jfrog-ltd,"Developer Tools, Enterprise Software, Web Development","Based in California, Israel and France and founded by longtime field-experts, JFrog is the creator of Artifactory and Bintray; the company that provided the market with the first Binary Repository solution and software distribution social platform.  Through its flagship product Artifactory, JFrog has changed the way developers and DevOps team store and manage binary code, allowing for complete control over the full software release flow. JFrog continues to set the software industry standard with Bintray, today's leading software distribution platform which offers a developer centric, social platform for storage and distribution of software libraries. JFrog's end-to-end solution—from Development to Distribution—is a vital part of a faster, more efficient application development and release processes that leads today's Continuous Integration and Deployment space. JFrog’s audience is both software developers and DevOps teams. The company positioned itself between these two groups and managing one of their common challenges in software artifacts, JFrog is at the hub of the Devops domain where development and IT operations meet. JFrog aspires to set the world’s Software Distribution standards!"
June,https://www.crunchbase.com/organization/june,"Cooking, E-Commerce, Electronics","June is a modern appliance company dedicated to bringing intelligence to the tools you use in the kitchen. Our first product, the June Intelligent Oven, allows everyone to discover the joy of cooking at home by enabling precision cooking and restaurant quality performance on your countertop. The June Intelligent Oven's unique features and brilliant design put an end to guesswork and pave the way for faster, better cooking.  Our team of designers, hardware and software engineers is committed to transforming the kitchen experience. For more information, visit www.juneoven.com or connect with June on Facebook, Twitter and Instagram."
JP Morgan Chase,https://www.crunchbase.com/organization/jpmorgan-chase-co,Financial Services,"JPMorgan Chase & Co., a financial holding company, provides various financial services worldwide. The company's Investment Bank segment provides investment banking products and services, including advising on corporate strategy and structure, capital raising in equity and debt markets, risk management, market-making in cash securities and derivative instruments, and prime brokerage and research."
JazzHR,https://www.crunchbase.com/organization/theresumator,"Human Resources, Internet, Recruiting, SaaS, Software","JazzHR is a powerful, user-friendly and affordable recruiting software that enables today's greatest people to build tomorrow's greatest companies. JazzHR replaces antiquated hiring processes like using email and spreadsheets with an intuitive applicant tracking system that helps recruiters and hiring managers build a scalable and effective recruiting process that consistently results in great hires. JazzHR is also the creator of Crowd, the HR industry's first integrated crowd-sourcing, big-data and predictive analytics initiative. Since 2009, JazzHR has helped thousands of companies fill more than 100,000 positions."
JumpStart,https://www.crunchbase.com/organization/jumpstart-2,"Children, Education, Family, Gaming, Mobile, Software","JumpStart, also known as [Knowledge Adventure](http://www.crunchbase.com/organization/knowledge-adventure) Trusted by over 30 million parents, the JumpStart brand has been a leader in the educational software market for over 20 years. Recently, the internationally renowned brand expanded into the online gaming market with a new tent pole property at JumpStart.com. Launched live on March 10, 2009, JumpStart.com is a groundbreaking evolution in children's learning games and the first learning game delivered in a browser with high-quality 3D graphics and advanced game play. A completely safe and secure online environment where kids can interact, explore and learn, JumpStart.com has quickly become the epicenter of online gaming for the 3-10 year old demographic. JumpStart has several successful educational mobile apps including Preschool Magic of Learning and My ABC Book, as well as casual apps like Punk Punk Blitz and Roller Squash."
Jukedeck,https://www.crunchbase.com/organization/jukedeck,"Artificial Intelligence, Music, Video","Jukedeck is developing an artificially intelligent music composer - a system that writes original music completely on its own. Jukedeck is based on state-of-the-art technology they are building that brings artificial intelligence to music composition and production. They are training deep neural networks to understand music composition at a granular level, so that they can build tools to aid creativity."
Justworks,https://www.crunchbase.com/organization/justworks,"Employee Benefits, Enterprise Software, Internet","Justworks makes it easy and affordable for businesses to hire and take care of people – freeing them to invest their time in what matters: Building their company. No matter how many employees you have, Justworks gives you access to enterprise-level benefits and services."
JOOR,https://www.crunchbase.com/organization/joor,"E-Commerce, Fashion, Internet, Marketplace, Retail, Wholesale","JOOR is an online global fashion marketplace, connecting brands and retailers for a more productive and engaging ordering and assortment planning experience. The company is pioneering a wholesale evolution by making the process easier and faster. It puts the entire wholesale buying process online to enable brands and retailers to drive incremental revenue, cut costs, improve their customer experience, and analyze performance through data analytics. The company is committed to driving social change. They do this by providing an equal opportunity to showcase product so that artisans can develop their craft while growing their business, ultimately promoting local stability and prosperity. JOOR was founded in 2010 and is based in New York with locations in Los Angeles, London, Milan, Paris, and Sydney."
Jellyvision,https://www.crunchbase.com/organization/jellyvision,"Education, FinTech, Human Resources, Internet, Personalization, SaaS, Software","Jellyvision helps companies explain their important (but maybe kind of complex) messages in a delightful way. We create virtual salespeople, brokers, guidance counselors, HR reps, and teachers, who have fun, personalized conversations with your customers and employees and help them understand confusing or snooze-inducing topics. One of those virtual helpers is ALEX, a friendly, funny benefits expert who helps employees understand their benefits options and feel good about their choices. Last year, millions of employees used ALEX to make decisions about more than $27 billion worth of health insurance premiums. You can learn more about ALEX at meetalex.com, and you can check out our other work at jellyvision.com/work"
Juvo,https://www.crunchbase.com/organization/juvo-mobile-inc,"FinTech, Micro Lending, Personal Finance","Juvo was founded with an overarching vision: to establish financial identities for the billions of people worldwide who are creditworthy, yet financially excluded. In partnership with mobile network operators, Juvo’s proprietary Identity Scoring technology uses data science, machine learning and game mechanics to create an identity-based relationship with anonymous prepaid users, opening up access to otherwise unattainable mobile financial services.   Juvo is a privately held company backed by global business leaders and luminaries in the world of tech, mobile and finance. Its executive team comprises accomplished industry leaders across the data science, consumer internet, financial services and mobile telecom fields. Specialties: FinTech, Mobile Telecoms, Consumer Internet, Data Science"
Jitterbit,https://www.crunchbase.com/organization/jitterbit,"Cloud Infrastructure, Data Integration, SaaS, Software","Jitterbit helps businesses make faster, more effective decisions by enabling them to unify and exploit data from all sources. Using the Jitterbit API integration platform companies can rapidly connect SaaS, on-premise and cloud applications and instantly infuse artificial intelligence into any business process. Our intuitive API creation technology enables companies to reuse business-critical applications and data to bring new offerings to market in days, not months. Best of all, our team of industry experts work side by side with you to accelerate innovation beyond anything you previously thought possible."
Jobcase,https://www.crunchbase.com/organization/jobcase-inc,"Big Data, Employment, Machine Learning, Recruiting, Social Media",Social Media platform dedicated to empowering America's workforce.
Job Today,https://www.crunchbase.com/organization/job-today,"Apps, Employment, Mobile","JOB TODAY is #1 hiring app for hospitality, retail and more. Currently in the UK, Spain and expanding to more countries, Job Today use mobile technology to help millions of people find a job the same day, specifically service and blue collar workers. JOB TODAY is the easiest and fastest way to get a job in retail, restaurants and more. Apply with 1 tap, get a response in 24 hours, and ask employers questions via chat. Getting a job with JOB TODAY is super easy and fast. Find hourly, part-time, or full-time employment wherever you are, 24/7. Apply with your profile in 1 tap – say adios to tedious cover letters and CVs for each application!"
Jumia Group,https://www.crunchbase.com/organization/jumia-group,"E-Commerce, Fashion, Financial Services, Information Services, Internet, Marketplace, Online Portals, Retail, Search Engine, Shopping, Travel","Jumia Group connecting consumers and businesses across Africa and beyond. Through their online platforms, consumers can access a wide range of products and services, from basic consumer goods to online travel. Jumia Group helps them “save time and save money”. Businesses use Jumia in order to distribute their products and services in a more efficient and scalable way. Jumia Group helps them grow their business and benefit from the massive shift of consumers to online. Jumia Group aims to transform people's lives through technology. Jumia Group is embracing the digital shift of the entire African economy and supporting the growth of African companies while expanding their horizons. More than 50,000 local African companies and individuals have partnered with Jumia. Jumia Group is opening new opportunities for talented people by creating jobs and developing new skills in the continent. Jumia Group directly provide 3,000 jobs and many more through our sellers and logistics partners. Jumia Group is committed to creating sustainable impact in Africa. "
Joya Communications,https://www.crunchbase.com/organization/joya-communications,"iOS, Mobile Apps, Social Media","Joya Communications creates applications that enable people to remain connected in convenient and meaningful ways. Joya develops Marco Polo, FlipLip, and Cleo applications. These applications help people feel closer together. Joya was founded in 2012."
Jacobi,https://www.crunchbase.com/organization/jacobi,"Finance, Financial Services, FinTech, SaaS","Jacobi is a next-generation intelligence platform for investment managers to customize and scale multi-asset portfolio design. Its risk and portfolio-construction tools enable practitioners to work and communicate through intuitive storyboards. Built with a multi-asset focus, their platform facilitates the transfer of manager insights, generating better investment ideas and deeper levels of engagement between an investment manager and client. Jacobi was founded in 2014 and is headquartered in San Francisco, California."
Jyve Corporation,https://www.crunchbase.com/organization/jyve-3,"Consumer Goods, Internet, Service Industry","Jyve is a talent marketplace and business optimization platform for brands and retailers. Jyve connects clients with quality-certified talent who accomplish a variety of in-store jobs including Auditing, Brand Ambassadorship, Display Building, E-Fulfillment Shopping, Merchandising, Ordering, Stocking, and more. Jyve leverages proprietary technology to dynamically surface in-store jobs to their talent network and give real-time visibility to their clients. Jyve is headquartered in San Francisco, CA and was founded in 2015, by Bradford Oberwager, Cammy Bergren, James Kairos, and Sam Purtill with the mission to change the way the world works."
