Organization Name,Organization Name URL,Categories,Full Description
Leap Motion,https://www.crunchbase.com/organization/leap-motion,"3D Technology, Augmented Reality, Hardware, Human Computer Interaction, Software, Virtual Reality","Leap Motion is a software and hardware company that develops 3D motion-control technology for virtual reality and additional platforms. The company's mission is to remove the barriers between people and technology. Leap Motion's unprecedented hand tracking lets users reach into virtual and augmented reality to interact with new worlds. The company is currently partnering with major VR manufacturers to embed Leap Motion technology into mobile VR or AR headsets. The company's technology makes it possible to play, create, and explore in more natural and dynamic ways. It was founded on 2010 and is headquartered in San Francisco, California."
Ledger,https://www.crunchbase.com/organization/ledger-2,"Bitcoin, Blockchain, Cryptocurrency, Cyber Security, SaaS","Ledger develops security and infrastructure solutions for cryptocurrencies as well as blockchain applications for individuals and companies, by leveraging a distinctive, proprietary technology. Launched in 2014, Ledger has designed an acclaimed line of hardware security devices quickly placing the company as a global leader on the market with 1,000,000 units sold in more than 165 countries. For enterprises and corporations, Ledger introduced the Vault: a fully managed SaaS solution addressing the need to safeguard a very large amount of multiple cryptocurrencies while mitigating both IT and physical assault threats. The company is also active on the industrial IoT market, leveraging its secure hardware technology to interface sensors and machines to smart contracts or blockchain based assets. Ledger is headquartered in Paris, has a production facility in Vierzon (France) and offices in San Francisco."
Leesa,https://www.crunchbase.com/organization/leesa,"Delivery Service, E-Commerce, Lifestyle","Leesa is a single, beautifully designed luxury mattress that's ordered exclusively online and delivered straight to your door. The Leesa is expertly crafted with a luxury look and universal feel that works for every body. All Leesa mattresses offer tremendous value, and come with a 100-night risk free trial, free shipping and easy returns."
Legion M,https://www.crunchbase.com/organization/legion-m,"Content Creators, Content Marketing, Digital Entertainment, Event Promotion, Film Production, Marketing, Media and Entertainment, Social Network, TV Production, Virtual Reality","Legion M is a fan-owned entertainment company that partners with filmmakers and Hollywood studios to produce original movies, TV shows, VR experiences and more. We provide development support, financial backing, marketing muscle and, most importantly, fan engagement and monetization. We're the first entertainment company in history built from the ground up to be owned by fans! With the help of the JOBS Act, we're opening the gates of Hollywood and giving fans a first-ever opportunity to own and participate in a production company."
LearnVest,https://www.crunchbase.com/organization/learnvest,"Financial Services, FinTech, Personal Finance, Service Industry","LearnVest offers a range of personal financial planning services and resources. The company’s mobile application, available for iPhone and iPad devices, enables users to get holistic views of their financial life and network; manage and track their expenses by classifying transactions into categories such as bills, personal care, groceries, and so on; build custom budgets, access informative articles on an online dashboard securely link their accounts; and add cash transactions on the go. With a setup charge and a monthly fee, it also allows consumers to have access to financial planners. Acquired by Northwestern Mutual, LearnVest was founded in 2009 and based in New York, United States."
Leadpages,https://www.crunchbase.com/organization/leadpages,"Cloud Computing, Mobile, Software, Web Apps","Leadpages provides HTML5 templates for contact pages, webinar pages, sales lead and other types of landing pages that customers use to improve leads and get better conversions. The service runs on Google App Engine and uses technology such as Big Table to analyze the landing page data. Unlike competitors that use  WYSIWYG (What You See Is What You Get), Leadpages does not have to translate into HTML. Instead the HTML pages are already made, which allows for the data to be decoupled and analyzed in the Google cloud stack. The pages are optimized for any mobile device."
Level 3 Communications,https://www.crunchbase.com/organization/level-2,"Content Delivery Network, Enterprise Software, Web Hosting","Level 3 Communications is a premier global communications provider headquartered in Broomfield, Colorado, that provides communications services to enterprise, government and carrier customers. Anchored by extensive fiber networks on three continents and connected by undersea facilities, their global services platform features deep metro assets reaching more than 500 markets in more than 60 countries. Level 3’s global network reliably and securely provides enhanced, scalable network capabilities to address the increasingly complex operating environment of today’s technology landscape. They take end-to-end responsibility for monitoring and maintaining the network. They listen to what you need and engineer solutions to your specifications. Their comprehensive portfolio of data, security, video, voice and unified communications solutions provide powerful options to address your most difficult IT challenges. They can help you grow your business, expand into new markets and improve the efficiency of your operations. Because when it comes to your success, they believe it’s just as much their responsibility as it is yours."
Lenskart.com,https://www.crunchbase.com/organization/lenskart-com,"Delivery, E-Commerce, Eyewear, Fashion, Health Care, Internet, Shopping","Lenskart, the first of its kind online optical store in India, has made it possible to acquire a good quality pair of specs with prescription lenses for just Rs. 399, all this while you sit in the comfort of your home. With a 48-hour free home delivery guarantee and 365 days return policy, Lenskart.com is doing what ecommerce hasn’t been able to do in India yet.  The website has over 500 designs of eyeframes, in multiple colors, for all age groups, from Rs. 399 all the way to Rs. 4,000 for a pair. All one needs to do is select a frame, fill in their power, and place order. You can pay online or at the time of delivery.  Lenskart.com has the biggest collection of discounted contact lenses consisting all top-notch brands (viz. Johnson & Johnson, Bausch & Lomb, Ciba Vision are to name a few) and be it disposable, toric, coloured or bi-focal contact lenses, you can find all possible types here. Lenskart is dedicated to providing its customers with a simple, hassle-free way to replace their contact lenses. One can receive the exact same contact lens, their doctor prescribed, delivered to their door, at a great price."
LevelTen Energy,https://www.crunchbase.com/organization/levelten-energy,"Energy, Environmental Engineering, Financial Services, Renewable Energy","LevelTen is the safest, most cost-effective way for C&I customers to purchase renewable energy. LevelTen’s technology-enabled marketplace connects a broader class of C&I customers to utility-scale projects. By aggregating both buyers and sellers, their technology-enabled marketplace offers smaller C&I customers access to the same projects and terms afforded to the world’s largest energy buyers. With access to a portfolio of the market’s best projects, C&I customers can painlessly meet sustainability objectives and stabilize energy costs, making cumbersome RFP processes a thing of the past. "
Lex Machina,https://www.crunchbase.com/organization/lex-machina,"Analytics, Database, Internet, Legal, Legal Tech","Lex Machina provides legal analytics to companies and law firms to craft successful strategies, win cases, and close business. Legal Analytics combines data and software to provide the winning edge in the highly competitive business and practice of law. The company's unique Lexpressions engine creates data sets, never before available about judges, lawyers, parties, and the subjects of lawsuits, out of millions of pages of litigation information. With this data, for the first time, lawyers can predict the behaviors and outcomes that different legal strategies will produce. Lex Machina was founded on 2009 and is based in Menlo Park, California."
Level Ex,https://www.crunchbase.com/organization/level-ex,"Gaming, Medical, Mobile Apps","Level Ex creates industry-leading mobile, AR, and VR games for physicians. The company uses state-of-the-art video game technology and cognitive neuroscience to capture the challenges of practicing medicine—revolutionizing the way physicians keep up-to-speed on rare and challenging cases, new medical devices, and drug therapies to stay sharp in their specialties. The company’s medical video games—played by 400,000 healthcare professionals and leveraged by top 20 pharmaceutical and medical device companies and medical societies—offer CME credits and are available free for iPhone, iPad, and Android devices. Find out more at www.level-ex.com and follow them on Twitter @LevelExTeam."
Leafbuyer,https://www.crunchbase.com/organization/leafbuyer,"Advertising, Cannabis, Internet, Marketing, Social Media","Leafbuyer is a cannabis deals network that helps you find dispensaries, deals, and coupons for cannabis nationwide."
LeanData,https://www.crunchbase.com/organization/leandata,"Advertising, Information Technology, Lead Management, Software","LeanData is the leader in enterprise Revenue Ops solutions delivering a more holistic and unified go-to-market approach to business-to-business (B2B) enterprises seeking to accelerate growth. As the leader in Lead-to-Account Matching, Routing and Marketing Attribution solutions, LeanData stands at the center of CRM connecting the right data to the right people, so businesses can accelerate time to revenue. By ensuring a common data thread runs through the entire revenue chain, the LeanData Revenue Ops platform and family of applications break down the barriers between sales and marketing operations to improve the buyer experience and drive greater revenue. With LeanData, revenue teams can now plan, execute and analyze their ever-changing go-to-market processes from a single, centrally managed platform that’s agile, transparent and comprehensive. Visit www.leandata.com to learn more."
LearnWorlds,https://www.crunchbase.com/organization/learnworlds,"E-Learning, EdTech, Education","LearnWorlds provides more than 1000 organizations and entrepreneurs in over 70 countries with all the tools needed to author, sell and market online courses."
LeadSquared,https://www.crunchbase.com/organization/leadsquared,"CRM, Software","LeadSquared is a unified lead conversion and marketing automation platform that helps B2B & B2C businesses track, nurture and manage their leads seamlessly. It includes services like sales CRM, mobile CRM, marketing automation, integrations and conversion platform.LeadSquared lets you manage your entire database on its intuitive interface, where you can build your own custom logic. It helps you to increase your closures and manage your pipelines easily.    LeadSquared was founded by Nilesh Patel (CEO), Prashant Singh (COO) and Sudhakar Gorti (CPO) in 2013 and is headquartered in Bengaluru, India."
LeadCrunch[ai],https://www.crunchbase.com/organization/englue,"Analytics, Artificial Intelligence, B2B, Lead Generation, Marketing, Marketing Automation, Sales Automation, Software","Despite a generation of advancements in B2B demand gen, your ROI on media buys has not improved. B2B conversion benchmarks are terrible. Most of the people who see your display ads don’t click. Most of the people that do don’t convert into leads. Most of the leads don’t buy. The result? A generation of demand gen marketers has gotten addicted to volume in the name of low cost leads and CPM. Meanwhile, Sales hates your leads. Finance questions your ROI.  It doesn’t have to be this way. We’re starting a movement to improve your funnel conversions with articulations intelligence. How it works: Give us a list of at least 50 of your best customers. LeadCrunch will find accounts just like them you can then target your personas at the top, middle, or bottom of the marketing funnel. Great for generating dynamic account-based marketing lists. Just pay for leads or impressions. Share your results to train the model to get more and more accurate. The results? Higher conversions. More pipeline. Happier sales people."
Lensabl,https://www.crunchbase.com/organization/lensabl,"Consumer Goods, E-Commerce, Eyewear, Health Care",Lensabl offers an online prescription lens replacement service focused on making it both convenient and affordable for consumers to purchase high-quality lenses from the comfort of their home. The company was established in 2015 by co-founders Andy Bilinsky and Mike Rahimzadeh.
LeadGenius,https://www.crunchbase.com/organization/mobileworks,"Big Data, Crowdsourcing, Enterprise Software, Lead Generation, Outsourcing, Sales Automation","LeadGenius is an end-to-end sales solution that provides companies with a way to generate, qualify, deliver, and convert leads. It helps sales teams grow and scale across all levels of the sales process. LeadGenius was launched by Anand Kulkarni, Prayag Narula, and Dave Rolnitzky in  2011."
LeddarTech,https://www.crunchbase.com/organization/leddartech,"Hardware, Lighting, Software","LeddarTech Inc. develops and markets sensing solutions based on light emitting diode (LED) lighting systems. The company provides LED detection and ranging solutions for object detection and distance measurement applications. Its products are used to improve traffic flow by municipalities and DOTs, as well as for parking assistance, automatic parking, blind-spot detection, lane-change assistance, and pre-crash detection applications in the automotive industry.  LeddarTech Inc. was founded in 2007 and is based in Quebec City, Canada."
LeanIX,https://www.crunchbase.com/organization/leanix,"Collaboration, Enterprise Software, IT Management, SaaS","LeanIX offers a SaaS for enterprise architecture (EA) that enables organizations to take faster, data-driven decisions in their IT. LeanIX GmbH was founded in January 2012 by Jörg G. Beyer and André Christ. Jörg and André share the vision that business software needs to change drastically in order to unlock the full potential of IT in companies. Both founders have deep experiences in IT Management in multiple industries and market-leading companies. In their roles as global CIO, Line Manager or Consultant they always were confronted with over-complicated business software. Instead of helping the organizations to perform better, complicated tools usually have a negative impact not only on the employee’s satisfaction but also on the overall success of an initiative. Therefore they decided to create software, which is as easy as Google, as useful as Excel, as interesting as Facebook and as open as Wikipedia."
Leverage Edu,https://www.crunchbase.com/organization/leverage-edu,"Artificial Intelligence, Career Planning, EdTech, Education, Higher Education, Internet, Marketplace","Leverage Edu is an AI-enabled marketplace designed to help students with their higher education and career growth plans. It is one of India's leading/fastest growing ed-tech companies, transforming access to an exponential career growth, by democratising mentorship, breaking traditional systems, & helping the new student of today jump over the artificial high walls!"
left,https://www.crunchbase.com/organization/left-95f9,"Analytics, B2B, Business Travel, Data Storage, Database, Information Technology, Mobile Apps, Software, Travel, Web Apps","Here at left, we provide the first all in one software for group travel organizations. We chose group travel because we have consistently recognized the transformative experience that travel has on individuals. Yet, we have observed how different Group Travel Organizations have unsuccessfully managed trips. These problems often stem from the lack digital solutions within the travel industry. So we created the solution and completed our Beta with 6 paying clients. We now have tripled our sales, and are projecting over $400k in revenue this year. Our clients love us because with our Software and Database, we provide the first end to end platform for the entire organizations’ workflow. As a group travel coordinator, you can now manage several trips’, travelers, analytics, location, and designs, and with our Mobile App, we bridge the gap between coordinator and traveler. You can even use your 6 different tools anytime anywhere with offline capabilities. In our Beta, we saved organizations time and money and we are not stopping there. We have built more than 30 integrations and we’re building proprietary matching algorithms for machine learning to reach our total addressable market. Our current financial model is a monthly subscription fee and an individual user fee all of which are paid for by the organization providing the service. Our expected acquisition size is based on industry specific data leading to aggressive projected returns and we have half a million dollars closed in our current round. We are building a future where travel is smarter and safer and we invite you to join us as we unleash the power of international travel."
Level Access,https://www.crunchbase.com/organization/level-access,"Consulting, Education, Government, Information Services, Information Technology, Software, Training","Level Access provides industry-leading and award-winning digital accessibility solutions to over 1000 corporations, government agencies, and educational institutions. Level Access’s mission is to achieve digital equality for all users by ensuring technology is accessible to people with disabilities and the growing aging population. Founded in 1997, Level Access has an unparalleled history in helping customers achieve and maintain compliance with the full scope of accessible technology regulations and standards including the ADA, WCAG, CVAA, AODA, Mandate 376, and Section 508. Delivered through a comprehensive suite of software, consulting services, and training solutions, the company’s solutions ensure customer’s web, desktop, mobile, and electronic document systems are accessible to everyone. Level Access is endorsed by the American Banking Association, named a White House “Champion of Change” in 2014, and multi-year repeat winners on the Inc. 5000 list of fast-growing companies. To learn more, please visit http://www.levelaccess.com."
Levelset,https://www.crunchbase.com/organization/levelset,"B2B, Construction, Financial Services, FinTech, SaaS, Security, Software","Levelset helps contractors and suppliers get payment under control, and sees a world where no one loses a night’s sleep over payment. Over 500,000 contractors and suppliers connect on Levelset’s cloud-based platform to make payment processes stress-free. Users easily exchange payment documents like lien waivers, pay applications, and preliminary notices, they see a complete picture of who is on their job, and are empowered with the resources and knowledge they need to be confident in payment. The results are faster payments and less surprises."
Lendbox,https://www.crunchbase.com/organization/lendbox,"Crowdfunding, Financial Services, Internet","Lendbox is a P2P lending platform that provides an interactive environment for borrowers and investors. The platform reduces the interest rates for borrowers and increases investor's yields by eliminating mediators like commercial banks, depository institutions, and more. Lendbox enables investors and borrowers to interact directly with each other without any hidden charges. Launched by Jatin Malwal, Ekmeet Singh, Bhuvan Rustagi, and Ekmeet Singh in 2015, the platform is based in New Delhi, India."
LendKey Technologies,https://www.crunchbase.com/organization/lendkey-technologies-inc,"Consumer Lending, Finance, FinTech","LendKey is a financial technology company that creates white-labeled lending solutions that transform financial institutions into profitable digital lending businesses. The company manages the entire lending process, which includes: demand generation, online decisioning, loan origination, customer service and balance sheet management. Based in New York and Cincinnati, the company was founded in 2009."
