Organization Name,Organization Name URL,Categories,Full Description
eFreight Technology,https://www.crunchbase.com/organization/efreight-technology,"Freight Service, Information Technology, Logistics","eFreight Technology (BEIJING) Co., Ltd. is an innovative technology company in the field of international air cargo services. Founded in Beijing in 2013, it is a strategic partner of IATA in e-freight, and completed tens of millions of B rounds of financing in 2018."
Effective Measure,https://www.crunchbase.com/organization/effective-measure,"Advertising, Classifieds, Social Media","Effective Measure is an online Audience Measurement tool, headquartered in Australia, with offices in Dubai, London, New York, Melbourne, Sydney and Singapore.  Effective Measure combines demographic information with direct-from-site data. Effective Measure's user information comes from a combintation of online panel, census based page tagging and online survey.  Effective Measure has grown rapidly in the 5 months since commercial launch, and now claims over 95 million people in their audience measurement network."
Efranat,https://www.crunchbase.com/organization/efranat,"Health Care, Medical","Efranat Ltd. was established in 2009 by, Prof. Nobuto Yamamoto, Boaz Shoam and Avi Levin. The Company was named after Avi and Boaz's wives, Efrat and Anat who died of cancer in 2009.  A year before, during their quest to find a cure for their wives’ illness, Avi and Boaz met with Prof. Yamamoto, a world known researcher in the field of Cancer Immunotherapy. Prof. Yamamoto life's work was the discovery of a glycoprotein which he named ""GcMAF"" (Globulin component Macrophage Activating Factor) a molecule that activates Macrophages,to act against cancer cells."
Efortles Inc,https://www.crunchbase.com/organization/efortles-inc,"Accounting, Industrial Automation, Machine Learning","Efortles is an innovative accounting firm that provides affordable flat-monthly-rate subscriptions to small business owners.  Our monthly packages are all-inclusive for your compliance needs. Regardless it’s bookkeeping, payroll processing, sales tax reporting or income tax return preparation, we have got your back. You, as a small business owner, don't need to pay more than a cup of coffee everyday to enjoy the peace of mind we are bringing you. The reason behind the affordable price tag is the cutting-edge technology we have implemented in every stage of the operation. Artificial Intelligence - We recognize that artificial intelligence and neural network machine learning is the future of accounting. At Efortles, we have built an entire infrastructure around the A.I. technology, rendering a very powerful tool to help us provide outputs that can be extremely accurate in an efficient manner. Robotic Process Automation - With the assistance of robotic process automation, your financial data from different sources can be integrated autonomously. Thus, your accounting records will be generated error-free in real-time. Best of all, it is cost-effective and sounds cool. Dedicated CPA Team - All these fancy technologies aside, we understand there is no software or program can replace the expertise of a real C.P.A. That is why we only hire the best of the best C.P.A., all with years if not decades of hands-on experience in the public accounting field to help you with your accounting needs. Visit www.efortles.com to find out more."
Efoldi,https://www.crunchbase.com/organization/efoldi,"Fitness, Health Care, Mechanical Engineering, Wellness","Efoldi. SunTech UK Ltd is a specialist company that invents, designs and manufactures innovative products. All created to improve convenience, efficiency, quality (and enjoyment) of life by enabling easy mobility. Their mission is to build an iconic brand for people with reduced mobility symbolising freedom, fashion and fun! The eFOLDi scooter is the very first of many smart products they brought to life, which is a fortunate U turn of two unfortunate events in the lives of my father and myself. Otherwise, they wouldn’t have won the prestigious title of British Invention of the Year, or got personal endorsement from Sir Richard Branson."
eFuneral,https://www.crunchbase.com/organization/efuneral,"Finance, Information Services, Web Hosting","eFuneral is a comprehensive online resource for those thinking about end-of-life. Our funeral home comparison tool is the first of its kind, offering pricing information and more funeral home reviews than any other website. We're bringing transparency to funeral planning and enabling funeral planners to find, compare, and select the best funeral home for their budget.  Launched in 2011, eFuneral is a graduate of the inaugural 10xelerator class."
eFront,https://www.crunchbase.com/organization/efront,"Banking, Finance, FinTech, Insurance, Real Estate Investment, Software","eFront is an alternative assets software solutions for the private equity, real-estate investment, banking, and insurance sectors. It also software provider of end-to-end solutions dedicated to the financial industry with expertise in alternative investments and enterprise risk management. eFront primary product suites offer tightly integrated solutions for streamlining the management of alternative investments and corporate risk. The company was recognized as one of the top 100 global providers of financial technology by 2018 IDC FinTech rankings.  eFront was founded in 1999 and is headquartered in Paris, France."
EFW Swiss AG,https://www.crunchbase.com/organization/efw-swiss-ag,"Agriculture, Asset Management, Energy Efficiency, Food Processing, Impact Investing, Stock Exchanges, Sustainability, Water",
eFaqt,https://www.crunchbase.com/organization/efaqt,"E-Learning, Education, Knowledge Management, Online Portals, Reading Apps","EFaqt is a web platform that enables students of all ages to study hard copy textbooks and articles in a very effective manner. Students summarize each chapter by creating questions and making notes. These questions and notes will be shared with other learners. While doing so, eFaqt ensures that the students consciously and unconsciously use skills that enhance the learning process. Those include mind mapping, comprehensive reading, study time management, reviewing the material, etc. EFaqt results in better understanding, longer retention, and higher level of concentration.  EFaqt also supplies educational institutions and businesses with a white label. EFaqt is currently successfully running pilots at Shell (shell.efaqt.com), windesheim.efaqt.com (College), blankestijn.efaqt.com (high school) and piusschool.efaqt.com (primary school). Soon it will be starting at ROC Eindhoven, Nationale Nederlanden, NIBE SVV, and Randstad. The company was founded on 2012 and is based in Amsterdam, The Netherlands."
Effigénie,https://www.crunchbase.com/organization/effigénie,"Energy, Information Technology, Renewable Energy, Service Industry, Software",Effigenie is the publisher of Effipilot software solution which reduces by over 20% the energy consumption of tertiary buildings and increases the occupants’ comfort.
EFS Global,https://www.crunchbase.com/organization/efs-global,"Information Technology, Logistics, Transportation",EFS Global is a provider of freight services and road haulage.
Effilogics Technologies,https://www.crunchbase.com/organization/effilogics,"Analytics, Energy Efficiency, Energy Management, Enterprise Software, Internet of Things, Predictive Analytics, SaaS, Smart Building, Smart Home","Effilogics improves business efficiency by making a deep analysis of their energy-related information. Effilogics provides a full-featured energy management platform based on big data, predictive analytics and IoT technologies. Effilogics' SaaS platform is transforming three type of businesses:  - Enterprises: real time data analysis allows their operational teams to plan and quantify energy savings and improve sustainability actions. - Utilities and energy retailers: energy business intelligence tools allow sales teams to improve customer acquisition efficiency, prioritize sales leads, reduce churn rate and become trusted partners of their customers.  - Energy-related service providers such as ESCOs, Facility Management or HVAC and Lighting vendors: submetering and detailed energy reports allow sales teams to quantify and demonstrate savings and return on investment to their leads. Effilogics allows energy and water cost reduction by providing detailed information about where, how much and how to reduce expenses, but also analyzing the information, giving recommendations, assisting in the decision making process and enforcing the policies and actions previously determined. Founded in 2011 as spinoff from a technological R&D center, Effilogics is headquartered in Barcelona and has its main customers in Europe and is now expanding to America."
eFirma.com,https://www.crunchbase.com/organization/firmale-com,"Big Data, Consulting, Document Management, E-Signature, Government, Identity Management, Internet, Software",
EFInA,https://www.crunchbase.com/organization/efina,"Finance, Financial Services","Enhancing Financial Innovation & Access (EFInA) is a financial sector development organisation that promotes financial inclusion in Nigeria. Established in late 2007, our vision is to be the leader in facilitating the emergence of an all-inclusive and growth-promoting financial system. EFInA is funded by the UK Government Department for International Development (DFID) and the Bill & Melinda Gates Foundation."
"Efferent Labs, Inc.",https://www.crunchbase.com/organization/efferent-labs-inc,"Biotechnology, Data Integration, Information Technology, Medical, Software, Wireless","Efferent Labs, Inc. is an award winning biotechnology company focused on biosensor systems for life sciences. Our proprietary technology is showcased in the CytoComm™ Living Biosensor System, an in vivo, real time monitoring system for biological signaling and cellular responses. CytoComm™ is unique as it employs living cell lines, a powerful tool to assess cellular function in vivo. The system transmits live data through the cloud to our data acquisition and analysis software, providing real-time information to researchers and clinicians. The CytoComm™ Biosensor Platform has multiple applications including preclinical R&D, clinical R&D, oncology, cardiology, and metabolic diseases. For more information, please see our website, www.efferentlabs.com"
EffiCity,https://www.crunchbase.com/organization/efficity,"Property Management, Real Estate","EffiCity SAS operates as an online real estate agency. It sells properties online and by telephone. The company was incorporated in 2007 and is based in Paris, France."
EffRx Pharmaceuticals,https://www.crunchbase.com/organization/effrx-pharmaceuticals,"Biotechnology, Medical, Pharmaceutical"," EffRx Pharmaceuticals SA is a commercial-stage pharmaceutical company, based in Switzerland, that develops and commercializes prescription medications for specialty indications. The primary focus is on therapeutics for men and women with musculoskeletal, genitourinary and rare diseases. The business model is centered around providing superior clinical and commercial value propositions for physicians, payers and patients. They address real, unmet medical needs and strive to improve patient outcomes. Their lead commercialized product, Binosto® for the treatment of osteoporosis is marketed in the US, Europe, selected MENA and Asian countries. Binosto® offers a number of potential advantages over traditional therapeutic approaches, and its successful approval and commercial launch was an important milestone for EffRx. EffRx has set up a global network of partners to commercialize and distribute its products. These respected companies have a strong local footprint and an established sales force in the relevant therapeutic areas. In 2014, EffRx also received an orphan drug designation (ODD) from the FDA for a pipeline compound. EffRx has an experienced Board of Directors and Management Team with proven development and commercialization success within pharmaceutical and biotechnology companies."
EFOS,https://www.crunchbase.com/organization/efos,"Agriculture, AgTech, Environmental Engineering, Information Technology",EFOS provides environment and food safety solutions and services. It aims to be the leading provider of specialized IT solutions in the field of environment and food safety worlwide. Its products and services allow clients to excel at their core business. It has developed an automated insect monitoring system which allows growers to remotely monitor pest insects caught in their pheromone traps. EFOS is composed of experts with rich experience in the development of complex integrated information systems in the field of environment and a food safety.
EFICIA,https://www.crunchbase.com/organization/eficia,"Energy, Renewable Energy",EFICIA develops various innovative systems in Europe to optimize the energy and economic performance of buildings in real time.
efish USA,https://www.crunchbase.com/organization/efish-usa,"E-Commerce, Outdoors, Retail","An interactive e-market place design to allow anglers, distributors and manufactures a way to sell and buy fishing gear, promote a brand or product, or build a social network with in the global angling community. Data from the user base is then collected and integrated into product offerings, to manufacturers with in specific industries."
Efir.io,https://www.crunchbase.com/organization/efir-io,"Advertising Platforms, Blockchain, Blogging Platforms, Marketplace","Efir.io ecosystem connects bloggers, advertisers and external services in order to facilitate all sides of their relationships, including the financial one"
eFashion Solutions,https://www.crunchbase.com/organization/efashion-solutions,"Fashion, Internet","eFashionSolutions is the leading provider of online flagship stores to the branded fashion apparel/accessories, entertainment, and specialty retail industries. The eFashionSolutions e-commerce services are supported by a comprehensive technology platform. Services include buying and merchandising, design, photography, e-marketing, business intelligence, customer service, order management, and fulfillment functions. The Company is led by apparel and retail executives with extensive experience in merchandising, branding, customer service, and the technology solutions required to effectively manage and grow an online retail business. In 2006, eFashionSolutions was named to the Inc. 500 and NJ Finest 50. In 2007, the company received the USPS Strategic Business Development Award for their global shipping program, was named a finalist by the Extended Retail Institute in the Multi-Channel category, and received a Webby Award Nomination for DKNY.com. eFashionSolutions ships to over 120 countries internationally."
Effective Altruism,https://www.crunchbase.com/organization/effective-altruism,"Charity, E-Learning, Events, Non Profit","effective altruism — the use of high-quality evidence and careful reasoning to work out how to help others as much as possible. Its purpose is to help you figure out how you can do the most good. It will help you think about which cause to focus on and how to use your money or your time to start making a difference, right away."
EfficientIP,https://www.crunchbase.com/organization/efficientip,"Computer, Infrastructure, Network Security, Social Network","As one of the world’s fastest growing DDI vendors, EfficientIP helps organizations drive business efficiency through agile, secure and reliable network infrastructures. Our unified management framework for DNS-DHCP-IPAM (DDI) and network configurations ensures end-to-end visibility, consistency control and advanced automation. Additionally, our unique 360° DNS security solution protects data confidentiality and application access from anywhere at any time. Companies rely on us to help control the risks and reduce the complexity of challenges they face with modern key IT initiatives such as cloud applications, virtualization, and mobility. EfficientIP has continued to expand its reach internationally since its inception in 2004, providing solutions, professional services and support all over the world with the help of global business partners. This ensures an efficient and successful deployment to our customers. Institutions across a variety of industries and government sectors worldwide rely on our offerings to assure business continuity, reduce operating costs and increase the management efficiency of their network and security teams."
Efficient Frontier,https://www.crunchbase.com/organization/efficient-frontier,"Advertising, Marketing, SEM, Social Media Marketing","Efficient Frontier is a leader in online performance and social media marketing, managing search marketing, display and social media campaigns for advertisers and agencies around the world. Efficient Frontier currently manages more than $1 billion in annual marketing spend on behalf of their clients globally. In 2011, Efficient Frontier acquired Context Optional, a leader in enterprise social marketing solutions. The acquisition significantly expanded Efficient Frontier's social media offering, marking the first unified solution for managing and optimizing Facebook fan acquisition through to fan retention and engagement.   Founded in 2002, Efficient Frontier pioneered the application of modern portfolio theory for search engine marketing and today combines its core predictive modeling algorithms and bidding technology with comprehensive strategic and tactical value-added services. The largest and most sophisticated advertisers and agencies partner with Efficient Frontier to achieve and sustain optimal campaign performance and growth in highly complex and competitive marketplaces.   The company is headquartered in Sunnyvale, California, with offices in New York, San Francisco, the United Kingdom, France, Germany, and India, and technology licensing partnerships in Japan, Hong Kong and Australia.  Efficient Frontier is a privately held company with funding from Redpoint Ventures and Cambrian Ventures."
Efficiency 2.0,https://www.crunchbase.com/organization/efficiency,"Energy, Energy Efficiency, Financial Services, GreenTech, Renewable Energy, Software, Web Development","Efficiency 2.0 is a leading energy efficiency software and program administration company that helps utilities meet ambitious energy efficiency goals by supercharging customer engagement. We leverage behavioral psychology and consumer marketing best practices through our Personal Energy Efficiency Rewards (PEER) program to deliver efficiency and customer engagement benefits for our utility partners. We are pioneers of the Consumer First approach to energy efficiency, a whole-house strategy that focuses on developing a personalized portfolio of technology and conservation measures for each customer to optimize the breadth and depth of energy savings. We are the first energy efficiency program provider to offer a comprehensive rewards and loyalty service to customers who reduce their energy consumption. This loyalty service provides real financial benefit to consumers who make smarter choices on energy and has been proven to generate substantially higher savings at a significantly more cost-effective rate than competitive programs. We are a privately held limited liability company founded in late 2008 and based in downtown New York City, steps away from City Hall and Wall Street. Our mission is to empower millions of households and small businesses to better manage energy consumption in a manner that addresses the critical energy and environmental issues of the 21st century."
Efood.gr,https://www.crunchbase.com/organization/efood-gr,"E-Commerce, Hospitality","E-Food.gr is a website that enables its users to order food online from restaurants in Greece. It also provides up-to-date menus, user reviews, and more through its smartphone application. Currently, the platform covers Thessaloniki, Larisa, and Patra and will soon be available in other cities. It was named Best e-shop in the food category at e-volution awards 2014 Efood.gr was founded in 2011 and is headquartered in Attiki, Greece."
Efficiency Exchange,https://www.crunchbase.com/organization/efficiency-exchange,"Analytics, Big Data, Energy Management","EEx builds cost management apps for Chinese factories. The first one, EEx Charge analyzes electricity bills and finds cost savings averaging 11%."
Eferio,https://www.crunchbase.com/organization/efer-io,"Android, Gift Card, Mobile, Mobile Payments, Retail, Web Development","Propelled by the global boom of smart devices, mobile digital retail is a fast accelerating industry with immense room for new digital retailers to satisfy the distinctive tastes of a niche customer base. We enable our partners such as operators, content providers, retailers, smart device vendors and others to instantly join the game through our plug&sell Soc.io Mall platform. Having a particular customer base in mind, determined by geography, language, culture, interests, age and other, we engage with the development community to provide the goods which is not yet there, on-demand by our partners for their own customers, increase their brand appeal and generating additional revenues."
EFI,https://www.crunchbase.com/organization/efi,"Energy, Printing, Professional Services","EFI provides business process automation solutions, color digital front ends, and digital inkjet printers. It operates in three segments. Its industrial inkjet segment provides VUTEk super-wide format UV, LED, textile dye sublimation, and thermoforming industrial digital inkjet printers and ink for use in commercial photo labs, sign shops, graphic screen printers, specialty commercial printers, and digital and billboard graphics providers. It also provides hybrid and flatbed UV wide format graphics printers to theindustrial digital inkjet printer market along with Jetrion label and packaging digital inkjet printing systems, integration solutions, and specialty inks to the converting, packaging, and direct mail industries. In addition, it also provides cretaprint ceramic tile decoration digital inkjet printers. EFI operates a productivity software segment that provides business process software known as Monarch and Metrics. It also provides Pace, a cloud-based business process automation software; Radius, a business process automation software for label and packaging printers; Digital StoreFront, a cloud-based e-commerce solution that enables print service providers to provide integrated printing solutions over the internet. Its fiery segment provides stand-alone DFEs connected to digital printers, copiers, and other peripheral devices. It also provides PrintMe, mobile printing application; optional software integrated into its DFEs, such as Fiery Central, Command WorkStation, and MicroPress; and stand-alone software-based solutions, such as proofing and scanning solutions, along with other products. EFI was established in 1988, headquartered in Fremont, California."
Efficient Power Conversion,https://www.crunchbase.com/organization/efficient-power-conversion,"Audio, Automotive, Autonomous Vehicles, Data Center, Medical Device, Satellite Communication, Semiconductor, Telecommunications, Wireless","Efficient Power Conversion (EPC) is a leader in enhancement-mode gallium nitride power transistors. In 2009, EPC introduced the first ""off-the-shelf"" monolithinc enhancement-mode gallium-nitride-on-silicon (eGaN®) FETs. EPC's business objective is to be the dominant player in the power transistor market by producing GaN devices that switch faster, have a smaller footprint, and are available at a competitive cost. Proliferation of devices with these attributes enables new applications and accelerates the displacement of the aging silicon power MOSFET. The knowledge and experience gained by the Company in the commercialization of GaN technology can be leveraged to integrate both power and signal-level devices on the same substrate, resulting in monolithic power systems on a single chip."
eFunds Corporation,https://www.crunchbase.com/organization/efunds-corporation,"E-Commerce, Payments, Service Industry, Software","eFunds Corporation is an industry leader with nearly 30 years of experience and expertise in electronic payments and risk management. eFunds offers electronic funds transfer software and processing, risk management and related outsourcing solutions to financial institutions, electronic funds transfer networks, retailers, telecommunications providers, and government agencies around the world. Committed to providing excellent customer service and award-winning products, eFunds enables its clients to reduce transaction and infrastructure costs, detect potential fraud and enhance relationships with their customers."
