Organization Name,Organization Name URL,Categories,Full Description
Jelly Button Games,https://www.crunchbase.com/organization/jelly-button-games,"iOS, Mobile, PC Games","Jelly Button  is a gaming company dedicated to making truly great free-to-play games. Jelly Button  specializes in original multiplayer game design, planning to lead new multiplayer game experiences in the fast-growing mobile games industry. Jelly Button  values player feedback and aims to deliver the games the world is waiting for. Jelly Button  was founded in 2011."
JetPack Aviation,https://www.crunchbase.com/organization/jetpack-aviation,"Aerospace, Air Transportation, Automotive","JetPack Aviation dedicated to building world's first true jetpack, that is capable of getting from SF to Mountain View in ten minutes. Its mission is to build a vehicle that that will disrupt the way people and ""things"" are transported."
Jeanologia,https://www.crunchbase.com/organization/jeanologia,"Manufacturing, Textiles","Jeanología is the world leader in sustainable and efficient finishing technologies of the textile industry, with presence in over 60 countries. The Company's laser technology is responsible for c. 20% of the ""jeans"" manufactured around the world. Jeanología further develops the use of more advanced technologies (laser, ozone, nano-bubbles, FYLA) for other industries such as packaging, food, screen printing, microcopy, etc., allowing to increase productivity, reduce water and energy consumption, while eliminating waste and harmful emissions.  "
Jellynote,https://www.crunchbase.com/organization/jellynote,"Artificial Intelligence, Education, Music","Jellynote is the go-to-destination for over 1 million aspiring musicians; a loyal community who enjoy  sheets, tabs and chords, original video content and the opportunity to connect with one-another in the Jellynote universe. Jellynote has developed all of its proprietary technology in-house, delivering an intuitive AI-powered edtech platform to its fans. Jellynote sells premium subscriptions and generates revenue from ads. Jellynote offers over 400,000 songs that you can be played to learn through original artist video master classes, video tutorials, sheets, tabs, chords and instrument view for a wide range of instruments.    The game mode provides instant feedback and  social mode connects musicians  share  their tastes  in music.    The Jellynote universe demonstrates how music can connect people in a world that is getting more and more divided.    Available on Smartphone and desktop."
JetClass,https://www.crunchbase.com/organization/jetclass,"Artificial Intelligence, Business Travel, Internet, Travel","A new way of air travel, reinventing the business class experience by enabling passengers to book seats on private jets for prices competing with business class tickets, without membership fees. The service is based on an innovative big data technology that uses artificial intelligence to predict travel trends and schedule flights in accordance. All seats are guaranteed and only offered on private jets from the leading European jet-operators. ""Whenever premium travellers need to fly, there will be an offer for them""."
JetTrack.io,https://www.crunchbase.com/organization/jettrack-io,"Financial Services, FinTech, IaaS, Internet, SaaS",JetTrack allows a few sophisticated institutional investors to identify future corporate transactions based on corporate flight activity. JetTrack is accessible via an online platform and a series of Data APIs. 
Jetpack Workflow,https://www.crunchbase.com/organization/jetpack-workflow,"Accounting, Small and Medium Businesses, Software","At Jetpack Workflow, they believe in making even the most complicated features simple and accessible for companies of all sizes. So they not only offer in demand features like custom recurrence and client duplication, they also make them incredibly easy to use."
Jecure Therapeutics,https://www.crunchbase.com/organization/jecure-therapeutics,"Biotechnology, Health Diagnostics, Therapeutics",Jecure Therapeutics is focused on the discovery of innovative therapeutics for the treatment of non-alcoholic steatohepatitis.
JET8 - The World's Social Wallet,https://www.crunchbase.com/organization/creative-hothouse,"Apps, Coupons, E-Commerce, Infrastructure, Internet, Mobile, Mobile Advertising, Shopping","JET8 is a global mobile Social Commerce and Fintech Company with offices in Singapore, Manila, Cape Town and Barcelona."
Jeeva Wireless,https://www.crunchbase.com/organization/jeeva-wireless,"Communication Hardware, Internet of Things, Semiconductor, Wireless",Jeeva Wireless enables Internet Connectivity for the next billion devices.
Jewel Paymentech,https://www.crunchbase.com/organization/jewel-paymentech,"Banking, FinTech, Mobile Payments, Payments","Jewel Paymentech is a FinTech company founded in 2014 with a mission to research and develop intelligent risk technologies for the banking and electronic payments industry. We have since released our first product, One Sentry™ - the industry's first proactive and automated tool that allows payment card acquiring banks and payment facilitators to effectively manage their merchant's brand, fraud, credit and data security risk profile. The organisation is divided into two distinctive lines of services. Our Technology and Solutions team is responsible for developing products for banks, card issuers, card acquirers, processors as well as merchants. We also provide professional services and consulting to the very niche and specialized electronic payments industry."
Jetzy,https://www.crunchbase.com/organization/jetzy,"Apps, Real Time","Jetzy is a geolocation-based user-to-user social mobile app that connects people with a passion for travel and experiences. The features of the app are chat with fellow travelers or locals to get travel recommendations, share travel images, and make new friends all over the world. Using the app provides its users with JetPoints that can be redeemed for rewards ranging from spa vouchers to free trips to Tahiti. Jetzy is a U.S.-based company that was founded in 2014 by Ty Sawyer and Shama Zehra."
JetSetGo,https://www.crunchbase.com/organization/jetsetgo,"Automotive, E-Commerce, Logistics, Marketplace, Online Portals, Transportation, Travel",JetSetGo is the new face of private aviation in India. As the country's first online marketplace for private air travel aiming to become a platform for unique high end travel experiences; JetSetGo leverages technology on one hand with end to end strategic alliances on the other to provide a far superior travel experience for its discerning customers.
Jetpac,https://www.crunchbase.com/organization/jetpac,"Artificial Intelligence, Machine Learning, Travel","Jetpac provides mobile travel recommendations by combining image processing, big data, mobile and social technology. The Jetpac City Guides iPhone app gives city guides for over 6000 cities around the world, from image processing of the world's Instagram photos."
jenID Solutions,https://www.crunchbase.com/organization/jenid-solutions,"Identity Management, Information Technology, Internet, Security, Software","JenID Solutions is a provider of flexible software solutions that enable their customers to perform fully automated, fast and reliable checks of government-issued ID's. This includes passports, national IDs and driver's licenses. Furthermore, their accurate Face Matching technology (including Liveness Detection) ensures that the ID being verified really does belong to the person presenting it . Capturing an ID and a selfie with their cutting-edge ID verification solutions is simple: the efficient process and the high usability are based on years of user experience. Since the whole verification process is fully automated, it only takes a few seconds and eliminates the human (error) factor. Their comprehensive ID template database enables reliable ID verification of all European IDs and driver's licenses, as well as many current IDs from outside of Europe. At JenID Solutions they are guided by the belief that protecting identities means protecting values.Their team consists of ID verification specialists and UX experts. They all are driven by the goal to serve their customers with secure, accurate and reliable authentication solutions without compromising speed or user experience. Choose the next generation of ID verification for peace of mind."
Jervois,https://www.crunchbase.com/organization/jervois-mining,"Mineral, Mining","Jervois Mining explores and evaluates mineral properties in Australia. The company explores for scandium, copper, nickel, cobalt, iron, and gold deposits. It holds 100% interests in the nickel/cobalt/iron laterite resource located near Young; the Syerston project located to the south east of Fifield; and the Summervale project located the north west of Nyngan in New South Wales."
Jewel Commerce,https://www.crunchbase.com/organization/jewel-commerce,"E-Commerce, Fashion, Internet, Retail",Jewel Commerce is operates as an e-commerce company. It offers cash back on luxury brands when bought from the website.
JETME,https://www.crunchbase.com/organization/jetme,"E-Commerce, Mobile, Transportation","JetMe is the first company in private aviation who is offering transparent pay-2-play model for travellers worldwide. They make our bet on technology, while our competitors are betting on sales teams or fleet ownership on popular routes.  On the back-end, JetMe is pulling an aircraft inventory from brokers, private jet owners and aircraft management companies into a single database. Then our OSP algorithm sorts out the data and feeds the information on the jet location/destination, availability, and price range to web interface. On the front-end JetMe provides seamless user experience for ordering private jet charters. JetMe is tackling $28bln private charter industry globally. The growth in this long established industry is also impressive. Global business travel spending is expected to reach record $1.18 trillion in 2015, 7% up from 2014.  Business Aviation industry booking game is the same as 40 years ago! Private Jet Brokers are still using the phone calls and emails to contact their Clients to make a sale. Brokers are hiding the prices from public access to ensure highest commissions of up to 50%. Our technology allows us to provide great service worldwide, avoiding pitfalls that hold the competition from growth. Some of the biggest costs and risks that they avoid are costs associated with inventory ownership (i.e. maintenance costs, liability, etc.). Fly privately, fly like a rockstar! JetMe.aero"
Jeeng Ltd,https://www.crunchbase.com/organization/jeeng-ltd,"Advertising Platforms, B2B, Media and Entertainment","Jeeng develops a technology platform intended to increase recurring traffic in a smart way. It offers a smart technology that enables users to track any topic on a site and be notified when new content is published. By analyzing the content and user behavior, Jeeng offers users topics tailored to their interests. The company was founded in 2014 and is based in Tel Aviv, Israel."
Jewelbots,https://www.crunchbase.com/organization/jewel-bots,"Fashion, Jewelry, Product Design","Jewelbots are a customizable mesh network of programmable jewelry aimed at cultivating the interest of teenage girls in engineering and coding. Using basic engineering logic, you can create personal alerts and communicate with your friends using lights and slight vibrations. Jewelbots allow you to customize your jewelry and its behavior to reflect unique personalities and friendships. They believe by using fashion and teenage friendships as our vehicle, they can empower the next generation of female engineers and coders."
JetBridge,https://www.crunchbase.com/organization/jetbridge,"Mobile Apps, Software, Web Development",Software development and marketing services from the founders of Five9 (NASDAQ: FIVN) and DoctorBase (acquired by Kareo).
Jennerex Biotherapeutics,https://www.crunchbase.com/organization/jennerex-biotherapeutics,"Biopharma, Biotechnology, Medical","Jennerex is a clinical-stage biopharmaceutical company focused on the development and commercialization of first-in-class, breakthrough targeted oncolytic products for cancer. The company's lead product JX-594, currently in an international Phase 2 trial for primary liver cancer and colorectal cancer, demonstrated promising Phase 1 efficacy and safety results in patients with a diverse array of common cancers."
Jetpack,https://www.crunchbase.com/organization/jetpack-2,"Artificial Intelligence, Consumer Goods, Location Based Services",Jetpack makes the most important products available in minutes.
"JetFuel Tech, Inc.,",https://www.crunchbase.com/organization/jetfuel-tech-inc,"Big Data, Consumer Goods, eSports, Fitness, Information Technology, Medical Device, Predictive Analytics, SaaS, Sports, Wearables","JetFuel has over 40 professional and collegiate sports teams currently using our suite of products. Epsom Salts, Wearable compression garments, biometric cooling products. With a full range of products, we are currently generating revenues and seeking an investor as we have grown."
Jenji,https://www.crunchbase.com/organization/jenji,"Computer, Software","The Jenji offer is totally transparent: their Solo expense management plan is free of charge without limitation of duration, without limiting the number of expenses or exports carried out and will always remain so. They are committed to providing you with a lasting and quality service. Their mobile applications allow you to create a bill of costs in seconds by scanning a photo on your mobile or importing a PDF file."
Jet Health,https://www.crunchbase.com/organization/jet-health,"Health Care, Medical Device, Therapeutics","JET Health Solutions is a healthcare technology company focused on providing smart solutions for healthcare payers across the country. Our flagship product, JET Insure, is a quote-to-card (Q2C) insurance automation platform that provides individual/family plans, group plans, stop-loss/self-funded options, and specialty products on a single, cloud-based solution."
JetBlue Airways,https://www.crunchbase.com/organization/jetblue-airways,Transportation,"JetBlue Airways Corporation (JetBlue) is a passenger airline that operates primarily on point-to-point routes with its fleet of 120 Airbus A320 aircraft and 49 EMBRAER 190 aircraft. As of December 31, 2011, it served 70 destinations in 22 states, Puerto Rico, Mexico and 12 countries in the Caribbean and Latin America. Most of JetBlue flights have as an origin or destination New York or one of its other focus cities: Boston, Fort Lauderdale, Los Angeles, Orlando or San Juan, Puerto Rico. As of December 31, 2011, the Company operated an average of 700 daily flights. During the year ended December 31, 2011, the Company acquired eight take-off and landing slots at each of New York’s LaGuardia Airport and Washington D.C.’s Ronald Reagan National Airport. The Company’s operations primarily consist of transporting passengers on its aircraft with domestic United States operations, including Puerto Rico, which accounted for 85% of its capacity in 2011."
Jessie Health,https://www.crunchbase.com/organization/jessie-health,"Health Care, Software","Jessie is a personal health assistant and full-service, on-demand digital clinic for women."
Jernigan Capital,https://www.crunchbase.com/organization/jernigan-capital,"Finance, Financial Services, Venture Capital","Jernigan Capital, Inc. is a commercial real estate finance company. The Company provides capital to private developers, owners and operators of self-storage facilities. It intends to generate long-term returns on development property investments through a fixed rate of interest on its invested capital together with an interest in the positive cash flows of the self-storage development from operations, sales and/or refinancings. It generates cash flows from construction loans and operating property loans in the form of a fixed interest rate and origination fees. It originates various loans, such as bridge loans and credit lines. It has development property investments in Orlando, Atlanta, Tampa, Chicago and Miami. Its operating property loans are located in New Orleans, Newark, Nashville, Sacramento and Chicago. The Company conducts its investment activities through Jernigan Capital Operating Company, LLC. The Company is externally managed and advised by JCap Advisors, LLC."
JewelStreet,https://www.crunchbase.com/organization/jewelstreet,"E-Commerce, Internet, Jewelry","The marketplace for handcrafted designer jewellery featuring over 450 independent designers and 20,000 unique pieces of jewellery"
Jellagen,https://www.crunchbase.com/organization/jellagen,"Biotechnology, Health Care, Life Science, Medical","Jellagen Pty Ltd is a Med-Tech company offering high grade native collagen sourced from jellyfish. Our jellyfish collagen is applicable for tissue engineering, regenerative medicine, stem cell research and a wide variety of cell culture application. We currently supply native collagen for cell culture research supplied in solution or powder."
Jennewein Biotechnologie,https://www.crunchbase.com/organization/jennewein-biotechnologie,Biotechnology,"Jennewein Biotechnologie is a science-based company in the field of industrial biotechnology. They specialize in the development of new processes for the identification, characterization and production of scarce, functional monosaccharides and oligosaccharides. Their main focus is the production of sugar molecules with attractive health benefits. "
Jellyfish Health,https://www.crunchbase.com/organization/jellyfish-health,"Health Care, Medical, Mobile Devices",Fresh solutions to modern healthcare challenges. Our patient flow solutions let healthcare facilities deliver exceptional patient experiences.
Jefferson Health System,https://www.crunchbase.com/organization/jefferson-health-system,"Adult, Hospital, Medical Device",
JetBov,https://www.crunchbase.com/organization/jetbov,"Agriculture, AgTech, Livestock, Software","JetBov develops livestock and farm management software for the agriculture industry. It began operation in September 2015, with its headquarters in Joinville in Brazil."
Jellifin,https://www.crunchbase.com/organization/jellifin,"Financial Services, FinTech, Trading Platform","Jellifin is the new standard in white-labeled trading platforms. Your brand and experience are everything. Jellifin's white-labeled trading platforms give you the freedom to do just that. Add your logo, choose your colors, pick your features, and we do the rest."
JeNu Biosciences,https://www.crunchbase.com/organization/jenu-biosciences,"Beauty, Hardware, Software",JeNu Biosciences develops ultrasound-based skin care devices. The assets were acquired by new owners in 2014 and the new company is located in LA.
JetClosing,https://www.crunchbase.com/organization/jetclosing,"Information Technology, Insurance, Real Estate","JetClosing’s system architecture was designed to incorporate the latest industry best practices, SOC 2 standards, as well as the CFPB’s most recent guidance for third-party service providers. JetClosing has assembled a team of industry insiders and outsiders under a common mission; leveraging systems, process and technology to create a better, more human, real estate title and settlement experience. Closing on a  home should be a celebration, so we are committed to creating a less stressful, more transparent process for buyers and sellers while allowing real estate professionals to focus on what’s most important; being heroes to their happy clients."
JEPLAN INC.,https://www.crunchbase.com/organization/jeplan-inc-,"Green Consumer Goods, Recycling","JEPLAN aims to develop new recycling technologies and systems that meet the various needs of consumers. The company was founded in 2007 and is based in Tokyo, Japan."
Jersey Watch,https://www.crunchbase.com/organization/jersey-watch,"Digital Media, Software, Sports","We empower youth sports through a web application and online tools 8 states | 10,000 teams | Client List: Wilson Sporting Goods, Pizza Hut, Cincinnati Children's Hospital Proud member of The Brandery 2015 class."
JetHunter,https://www.crunchbase.com/organization/jethunter,"B2B, Business Information Systems, CRM, Enterprise Software, SaaS, Transaction Processing, Travel","JetHunter is a new milestone in private jet industry that brings private jet flight experience to everyone with prices compared to business class tickets by distributing empty legs flights though the most famous online travel channels in the world. Empty leg means that flight is scheduled for reposition purposes and the price is significantly low that can be compared with business class tickets on regular flights. Daily more than 2K empty leg flights are flying empty with no passengers. Airlines are willing to earn extra money though. As global distribution systems JetHunter connects to back office systems of private jet airlines to analyze their schedule, detects empty legs and distributes them to the end customers across different sales channels, like online travel agencies, global distribution systems, dynamic package travel systems etc. JetHunter makes private jet flights easy to book and budget affordable for most of the travelers in the world. We assume that everyone should be able to use private jet for transportation purposes across the globe."
Jetlex,https://www.crunchbase.com/organization/jetlex,"Information Services, Information Technology, Machine Learning",Jetlex is a highly accurate program based on AI for automatic extraction of data from documents and for entering the extracted information into databases and other systems (like SAP or similar). It reduces the time of manual entry for up to 10 times and provides employers with the opportunity to redirect the workforce to more important or profitable tasks.
Jet Propulsion Laboratory,https://www.crunchbase.com/organization/jet-propulsion-laboratory,"Aerospace, Construction, Health Care, National Security, Robotics, Space Travel","Jet Propulsion Laboratory is a federally funded research and development center and NASA field center for the construction and operation of robotic planetary spacecrafts and the operation of NASA's Deep Space Network. It is currently engaged in projects such as the Mars Science Laboratory mission, the Cassini–Huygens mission orbiting Saturn, the Mars Exploration Rover Opportunity, the Mars Reconnaissance Orbiter, the Dawn mission to the dwarf planet Ceres and asteroid Vesta, the Juno spacecraft en route to Jupiter, the Nuclear Spectroscopic Telescope Array (NuSTAR) X-ray telescope, and the Spitzer Space Telescope. Its space flight operations facility and twenty-five-foot space simulator are designated national historic landmarks Jet Propulsion Laboratory is managed by the California Institute of Technology (Caltech) for the National Aeronautics and Space Administration. It was formed in October 31, 1936, based in La Cañada Flintridge, California."
Jeep,https://www.crunchbase.com/organization/jeep,Automotive,
Jetbrain Robotics,https://www.crunchbase.com/organization/jetbrain-robotics,"Health Care, Hospital, Industrial Automation, Logistics, Medical, Robotics",Jetbrain Robotics is building an advanced robotic transportation solution for hospitals. Their first product is a fully automated medicine transportation robot for multi-speciality hospitals.
Jefferson Education Accelerator,https://www.crunchbase.com/organization/jefferson-education-accelerator,"EdTech, Education, Higher Education","The Jefferson Education Accelerator (JEA) brings together world-class researchers and promising education technology companies to identify solutions that are having a positive impact on student outcomes. Unlike other ed tech accelerators that focus on early-stage startups,  JEA targets growth stage education companies, and provides them with business mentorship, access to a network of forward-thinking K-12 and higher education institutions, and the opportunity to work with leading researchers and practitioners to evaluate the efficacy of  their products and tools. Through the Jefferson Education Fund, JEA also provides access to investment capital for select ventures in promising companies that show good results."
Jekun Auto,https://www.crunchbase.com/organization/jekun-auto,"Space Travel, Transportation","Jekun Auto is an automobile maintenance service firm. The Group's business layout covers the entire automotive aftermarket, including auto beauty, maintenance, sheet metal painting, car modification, parts sales, business agency, auto insurance inquiry, road rescue, etc. The company was established in 2013 and is based in Guangzhou, China."
