Organization Name,Organization Name URL,Categories,Full Description
HealthifyMe,https://www.crunchbase.com/organization/healthifyme,"Apps, Fitness, Health Care, mHealth","HealthifyMe is an application that allows its users to achieve their fitness and weight loss goals from their computers and smartphones. The application enables its users to track their calories, nutrition, and fitness activities; track their weight and determine if they are healthy; set healthy goals and work toward meeting them; share their data with experts; and get expert advice and suggestions on their lifestyles. HealthifyMe was developed and launched by a team of doctors, nutritionists, and fitness trainers in 2012. It is based in Bangalore, India."
Heetch,https://www.crunchbase.com/organization/heetch,"Apps, Car Sharing, Collaborative Consumption, Ride Sharing, Transportation","Heetch is a ride-sharing app targeted at late night transportation seekers, offering an alternative to taxis. It was launch in Paris in 2013 led by co-founder Teddy Pellerin and Jacob Matthieu. Today, it has thousands of daily rides in France, Belgium, and Morocco. The company is backed by Cathay Innovation, Total Ventures, and Felix Capital."
HealthVerity,https://www.crunchbase.com/organization/healthverity,"Health Care, Information Services, Information Technology","HealthVerity is a leading provider of technologies and software tools that enable healthcare providers, such as Pharmaceutical manufacturers, Hospitals and Payers, to discover, license and integrate patient data from a wide range of traditional and emerging data sources to build the optimal patient data set."
Heal,https://www.crunchbase.com/organization/heal,"Apps, Health Care, Health Diagnostics, Home Health Care, Personal Health","Heal brings technology innovation to re-humanize the practice of medicine in a way that is fulfilling for doctors and patients alike. Heal brings a licensed, background-checked pediatrician or family doctor to you, on-demand, on your schedule, for $99 or for an in-network co-pay with select insurance plans. Great doctors are available in Los Angeles, Orange County, San Francisco, Silicon Valley and San Diego from 8am to 8pm, seven days a week."
HeyJobs,https://www.crunchbase.com/organization/heyjobs,"Artificial Intelligence, Human Resources, Information Technology, Recruiting, Software","HeyJobs is a Talent Acquisition Platform (TAP) that enables large companies to achieve their recruitment goals at scale. Through a combination of machine learning, marketing automation and software, we can target active and passive candidates and convert them into applicants for our clients. "
Helpling,https://www.crunchbase.com/organization/helpling,"Apps, Internet, Marketplace, Real Estate","Helpling is the leading online platform for on-demand home services outside the U.S. On the website or via app, customers can book a vetted and insured cleaner and gain back free time within a couple of clicks. For cleaners, the innovative online service makes it easier than ever to access new clients and to manage when and where they want to work. Helpling was founded by Benedikt Franke, Philip Huffmann and Rocket Internet in January 2014. Since then the company has raised 56.5 million Euros from investors such as Mangrove Capital Partners, Phenomen Ventures, Point Nine Capital, Lukasz Gadowski, Lakestar and Kite Ventures."
HeadSpin,https://www.crunchbase.com/organization/headspin-inc,"Application Performance Management, Information Technology, Mobile","HeadSpin is the complete solution for all your mobile performance and user experience needs. Through its Mobile Performance Platform (MPP), HeadSpin provides mobile application developers, carrier networks, device OEMs, and CDN providers detailed visibility into user experience issues across every layer of the mobile ecosystem - from client to server. The MPP consists of more than 22,000 SIM-enabled devices in more than 150 locations. This enables customers to quickly debug, test and optimize for user experience and performance under real-world conditions around the world. HeadSpin's customers serve approximately 3 billion of the world's mobile users. Find out why HeadSpin is trusted by some of the largest enterprises in the world at https://www.headspin.io or on Twitter @HeadSpin_IO."
Heptio,https://www.crunchbase.com/organization/heptio,"Cloud Computing, Information Technology, Internet, Open Source, Software","Heptio is a company by founders of the Kubernetes® project, built to support and advance the open Kubernetes ecosystem. Heptio bridges the gap between enterprise IT, and the emerging world of cloud-native computing. Use tools, technology, and operations models pioneered by the internet giants, but built from the ground up for the modern enterprise. Heptio smooths the road to production use of Docker containers."
Heavenly Rx,https://www.crunchbase.com/organization/heavenly-rx,,
HelloTech,https://www.crunchbase.com/organization/hellotech,"Consumer, Sales Automation, TV","HelloTech is changing the way consumers purchase and get support for new technology. Utilizing a background-checked, vetted on-demand workforce, HelloTech provides in home support and consultation for consumers looking to manage and upgrade the technology within their home."
Healthkart,https://www.crunchbase.com/organization/healthkart,"Dietary Supplements, E-Commerce, Fitness, Health Care, Wellness","HealthKart offers fitness products, services and community to help consumers achieve their fitness goals. The company started in 2011 and since then HealthKart  has grown to become the online destination for fitness enthusiasts - be it products, services or connecting with other fitness enthusiasts."
HelloSign,https://www.crunchbase.com/organization/hellosign,"B2B, Developer APIs, Developer Platform, Document Management, E-Signature, Enterprise Applications, Enterprise Software, Legal, Mobile, SaaS, Software","We believe that the way business gets done today is broken. That’s why we’re dedicated to simplifying work for everyone - from small startups to large enterprise companies. Millions of individuals and over 60,000 companies world-wide trust the HelloSign platform – which includes eSignature, digital workflow and eFax solutions – to automate and manage their most important business transactions. With a sharp focus on user experience and a lust for innovation, HelloSign is on a mission to Simplify Work."
Hello TransTech,https://www.crunchbase.com/organization/hellobike,"Apps, Customer Service, Cycling, Information Technology, Last Mile Transportation, Ride Sharing, Transportation, Travel",Hellobike develops and provides a bike sharing mobile application. Its application promotes the development of the shared bicycle segment market through the cooperation with the traditional car rental businesses and scenic spot supervision agencies of the tourist attractions.  Han Mei founded Hellobike in 2016 as Shanghai Junzheng Network Technology. Its headquarters is in Shanghai in China. 
HealthJoy,https://www.crunchbase.com/organization/healthjoy,"Health Care, Information Technology, Medical","HealthJoy is an all-in-one healthcare guidance platform that helps employees make better decisions. The platform brings together medical professionals, Concierges, Rx savings, an artificial intelligence-powered virtual assistant, and much more. Employees love having access to on-demand help for all their employee benefits, right from their mobile phone. Employers love that we champion the employee benefits experience and save them money."
Hearsay Systems,https://www.crunchbase.com/organization/hearsay-social,"Digital Marketing, Financial Services, Marketing, Social Media, Social Media Marketing, Software","Hearsay offers the complete client engagement solution for financial services, empowering advisors and agents to effectively use social media, websites, text messaging and email to build stronger relationships that grow business. Hearsay is a SIFMA strategic partner, LIMRA Elite Strategic partner, GAMA partner and MBA associate member, and has raised $51 million from Sequoia Capital, NEA and private investors. The company is headquartered in Silicon Valley with teams in New York, Seattle, Chicago, Atlanta, Austin, Toronto, London, Paris, Frankfurt and Hong Kong."
Helios and Matheson Analytics,https://www.crunchbase.com/organization/helios-and-matheson-analytics,"Information Services, Information Technology","Helios & Matheson is a Big Data company that helps global enterprises make informed decisions by providing insights into social phenomena. Rooted on its heritage of exceptional client relationships they now leverage their technology strengths to learn from data and make intelligent predictions to drive valuable decisions.   Helios & Matheson delves deep into the data to find the pearls of wisdom in the data deluge that is engulfing their clients. Its integrated service of Big Data technology, advanced analytics, extensive domain expertise in financial service and healthcare, including engaging data visualization empowers their clients to unlock the value of data to make better decisions."
Health Warrior,https://www.crunchbase.com/organization/health-warrior,"Health Care, Organic Food, Retail","Health Warrior is one of the fastest growing natural food companies in the U.S. We help power your conquests with “super snack” Chia Bars—the only bar with chia seeds as the #1 ingredient—and Superfood Protein Bars—packed with 10g plant protein from chia, quinoa, oats, and peas. We believe that better health will build a stronger society. To this end, it is our mission to inspire healthy diet and exercise habits and to deliver superfoods – the most nutrient-dense foods on the plant – in convenient form to power everything that you do Find Health Warrior products in Whole Foods Market, Sprouts, Target, Giant, Stop & Shop, Wegmans, Safeway, Albertsons, Earth Fare, Vitamin Cottage, Fairway, Market Basket, Giant Eagle, Hy-Vee, independent natural grocers, or online on Amazon.com or HealthWarrior.com. The company was founded in 2011 and is based in Richmond, Virginia."
Heyday,https://www.crunchbase.com/organization/heyday-5825,"Fitness, Health Care, Wellness","They provide fantastic facial treatments with great service that’s convenient, affordable, and fits in our busy schedule. "
Helbiz,https://www.crunchbase.com/organization/helbiz-inc,"Car Sharing, Electric Vehicle, Last Mile Transportation, Peer to Peer","Headquartered in New York City and founded in 2016 by Italian serial entrepreneur Salvatore Palella, Helbiz is an intra-urban transportation company with a mission to solve the first- and last-mile transportation problem of high-traffic urban areas around the world. The company has a strategic footprint in growing markets with offices in New York, Milan, Madrid, Belgrade and Singapore, with additional operational teams around the world. Helbiz’s innovative flagship HelbizGO electric scooter service is fully operational in Italy and Spain, with pilot programs underway in Portugal, France, Greece, Singapore, and Georgia, and was built for the sharing economy and for a healthier planet. Perfect for small trips, HelbizGO electric scooters are affordable and easy to use, plus they offer users a convenient way to reduce their carbon footprint. The Helbiz app is available via the Apple App Store and the Google Play Store."
Herbalife Nutrition Ltd.,https://www.crunchbase.com/organization/herbalife-ltd,"Direct Sales, Fitness, Health Care, Nutrition","Herbalife Nutrition began 36 years ago and inspired to be a beacon of wellness within the community. With the simple goal of changing nutrition from something inaccessible to a completely achievable way of living. Holistic approaches to nutrition that focus on the happiness and healthiness of our customers are our goals, and we believe it is where much of mainstream nutrition has gone astray. The decades of experience have made it possible for Herbalife and its independent distributors to reach out to 88 different countries who need access to better nutrition. A world leader in the wellness industry, Herbalife Nutrition has a yearly turnover of $ 8.2 billion and is a publicly traded company on the New York Stock Exchange (NYSE). Our success is completely owed to the quality of our product and the passion of our independent distributors and customers. Each supplement is packed with the most effective mix of nutrition that is targeted to eradicate some of the problems that today’s societies face. Between a growth in morbid obesity, lack of women’s-based nutritional supplements, and general miseducation on how nutrition works, many communities worldwide struggle with basic health. In addition to catering supplements to support specific health goals and lifestyles, our nutrition is sold by independent distributors who help customers on their path to wellness through supportive lifestyle change. Our 8,000 employees worldwide also support our goal of creating a healthy world. Herbalife Nutrition’s reputation is also supported by world-class athletes who know very well how hard it can be to maintain a particular healthy lifestyle. The sponsorship of athletes and teams like Cristiano Ronaldo, The LA Galaxy, and multiple Olympic teams show our customers that they are only getting the best nutrition and that becoming as healthy as a world-class athlete starts with proper nutrition. But for the team at Herbalife Nutrition, giving back to the community does not stop with selling a product aimed at transforming a lifestyle. Herbalife Nutrition is also committed to giving back to the community out of corporate responsibility. That is why we founded the Herbalife Family Foundation (HFF) and our Casa Herbalife programs. These are focused on bringing nutrition to needed families and children worldwide in an effort to transform their lives. As global leaders in nutrition, we know that good nutrition can mean the difference in a successful life, and we want to pass our success on to every person that we meet.   Further accomplishments include:      a)  36 Years of Experience in the field of wellness,     b)  Officially operating in 88 Countries in the field of health and lifestyle     c)  Turnover of $6.4 Billion (approx.) in year 2013 going to be $8.2 billion     d)  Publicly Traded Company in New York Stock Exchange...with growing financial status.     e)  World Leader in the Wellness Industry, we deal in international distribution of goods and services          f)  listed on the prestigious New York Stock Exchange (NYSE)."
Headout,https://www.crunchbase.com/organization/tourlandish,"Marketplace, Mobile, Travel","Headout is an on-demand mobile marketplace that helps travelers discover & book the most incredible tours, activities, events & local experiences in town for the next 24 hours at incredible prices. All it takes is 3 taps and 60 seconds."
Helicap,https://www.crunchbase.com/organization/helicap,"Finance, Financial Services, FinTech",Fintech Investments Platform that specializes in the alternative lending space in South-east Asia & Oceania. They are agnostic investors promoting industry’s best practices through our strategic expertise. They provide lending capital to platform partners and enable them to transform the way corporates and consumers access credit today.
"Hercules Capital, Inc.",https://www.crunchbase.com/organization/herculescapital,"Commercial Lending, Financial Services, Venture Capital","Hercules is the largest non-bank lender to venture capital-backed companies at all stages of development in a broadly diversified variety of technology, life sciences, and sustainable and renewable technology industries. With over a decade of experience in venture debt, Hercules is uniquely positioned to quickly create innovative financing solutions that perfectly fit within a company's existing capital structure and map to its business objectives. Recognized as the industry leader, Hercules understands the flexibility these types of companies need and has the experience to work closely with them, even through challenging times, to help them reach critical milestones. Hercules' deep sector expertise, geographic presence and its strong capital base have made Hercules the lender of choice for more than 440 innovative companies."
Help Scout,https://www.crunchbase.com/organization/help-scout,"Customer Service, Email, Finance, Software","Help Scout is a simple help desk designed for small businesses. Help Scout powers customer support for more than 7,000 businesses in 140 countries."
Hewlett Packard Enterprise,https://www.crunchbase.com/organization/hewlett-packard-enterprise,"Enterprise Software, Information Technology, IT Management","Hewlett Packard Enterprise is an industry leading technology company that enables customers to go further, faster. With the industry's most comprehensive portfolio, spanning the cloud to the data center to workplace applications, their technology and services help customers around the world make IT more efficient, more productive and more secure."
Healthians.com,https://www.crunchbase.com/organization/healthians,"Health Care, Health Diagnostics, Wellness","Healthians.com, ‘India’s largest health test @ home service’ provider, is the first and only technology-led asset-light diagnostic company in the country. In a small time frame, Healthians has created a name for itself in the healthcare segment; delivering accurate test results at honest prices. Its rapid growth in Delhi NCR despite the most competitive market is a testimony to its successful business model. Through Healthians App and its revolutionary features, Healthians has brought the benefits of tech intuitiveness to every individual’s life. Healthians has created a new benchmark for high-quality diagnostics along with screening, monitoring and improving health conditions using its app. The company has been awarded as Healthcare & Social Enterprise of the Year 2016 and E-retailer award for Health and Wellness in 2015.​"
Heroku,https://www.crunchbase.com/organization/heroku,"Enterprise Software, Information Technology, Internet, Software, Venture Capital, Web Development","Heroku is a multi-language cloud application platform that enables developers to deploy, scale, and manage their applications without the need for servers or administration. It supports languages such as [Ruby](https://www.crunchbase.com/organization/ruby), [Java](https://www.crunchbase.com/organization/java), Node.js, Clojure, Python, PHP, Perl, and Scala. Applications that are run from the in-house server utilize the Heroku DNS server to direct to the application domain. Each of the application containers or “dynos” are spread across a “dyno grid” that consists of several servers. Heroku was founded by [James Lindenbaum](https://www.crunchbase.com/person/james-lindenbaum) and [Adam Wiggins](https://www.crunchbase.com/person/adam-wiggins) in July 2007 and is based in San Francisco, California, U.S.A. The company was acquired by [Salesforce](https://www.crunchbase.com/organization/salesforce) in 2011 but operates independently from their office in San Francisco."
Headstart,https://www.crunchbase.com/organization/headstart-app,"Artificial Intelligence, College Recruiting, Human Resources, Machine Learning, Recruiting","Diverse candidates are often systematically excluded when it comes to campus recruiting and high-volume hiring.  Headstart diversity recruiting software breaks this cycle of exclusion and levels the playing field for all candidates by removing bias from recruiting processes.  When it comes to diversity, we are all in. "
Healx,https://www.crunchbase.com/organization/healx,"Biotechnology, Health Care, Medical","Healx integrates artificial intelligence with expert pharmacology to discover new treatments for rare diseases and to accelerate them into clinical trials within 2 years. To achieve this, Healx has developed the most comprehensive AI-based drug discovery platform for rare diseases: HealNet.  HealNet disrupts the conventional process of drug discovery, reducing the costs, time and risk of bringing new therapies to market. Our plan is to have 100 treatments for rare diseases in development by 2025."
Hero FinCorp,https://www.crunchbase.com/organization/hero-fincorp,"Finance, Financial Services, FinTech","Finance Made Easy. Three simple words, that drive India's next generation ultra-lean credit champion – Hero FinCorp. Incorporated in December 1991 as Hero Honda FinLease Limited; the restructuring of our parent company Hero MotoCorp Limited, led to our present form as Hero FinCorp Limited. Today, we're present at close to 2000 retail financing touch-points across Hero MotoCorp's network, and have partnered with over 2000 satisfied corporate clients. Going forward, we plan to continously expand our offerings and geographic presence, whilst offering class leading financial services to all sections of our society."
HealthEquity,https://www.crunchbase.com/organization/healthequity,"E-Commerce, Financial Services, Health Care, Payments","HealthEquity, Inc., a health savings trustee, provides health plan solutions. It manages/administers integrated health care accounts, such as health savings accounts, flexible spending accounts, health reimbursement arrangements, and VEBA for employers, employees, health insurers, benefits administrators, and financial institutions. HealthEquity, Inc. was founded in 2002 and is headquartered in Draper, Utah."
HealthEdge,https://www.crunchbase.com/organization/healthedge-software,"Enterprise Software, Health Care, Product Design","HealthEdge® provides modern, disruptive technology that delivers for the first time, a suite of products that enables healthcare payors to leverage new business models, improve outcomes, drastically reduce administrative costs and connect everyone in the healthcare delivery cycle. Our next-generation enterprise product suite, HealthRules®, is built on modern, patented technology and is delivered to customers via the HealthEdge Cloud or on-site deployment. We enable our customers to radically innovate, drastically reduce costs, and efficiently address the business imperatives of the evolving healthcare economy.   HealthEdge was founded by Albert Waxman of Psilos Group and Rob Gillette in December, 2004. In January, 2005, the company acquired over $125 million in intellectual property and other assets. This technology served as the foundation for the patented, award-winning HealthRules product suite. In December, 2012, HealthEdge acquired Click4Care, Inc., a care management and utilization management software company, adding next-generation clinical capabilities to the award-winning HealthRules product suite.   HealthEdge is headquartered in Burlington, MA and maintains an R&D center in in Powell, OH."
Healthy.io,https://www.crunchbase.com/organization/healthy-io,"Health Care, Health Diagnostics, Mobile Apps","Healthy.io is delivering healthcare innovation by turning everyday smartphone cameras into medical devices. Its first product, the Dip.io, which allows for home-based urinalysis testing is CE-approved and waiting for authorization from the FDA to enter the US market. It makes clinical grade urine testing as simple as taking a selfie. Healthy.io simplifies existing clinical pathways by enabling people to take testing into their own hands and easily share results with their physician. Dip.io is helping pregnant women monitor their health, people with Multiple Sclerosis avoid unnecessary hospital admissions and people with chronic diseases to regularly screen their kidneys. After launching Dip.io, the company continues to use its own unique clinical data sets and its computer vision and product development capabilities to create future products to serve patients and medical providers."
Hey You,https://www.crunchbase.com/organization/hey-you,"Apps, Internet, Restaurants","Formerly Known as Beat The Q and Posse. Hey You is evolving the way that people order and pay at cafes, restaurants and bars. They connect customers with businesses through their app, so that you can order ahead and pay through your mobile.  Hey You understand that humanity is at the core of all hospitality and we bring this to our users through our app. It also focuses on building connections between customers and businesses every day from helping venues grow and run their businesses to transforming the way customers order at their favorite venues. Hey You was founded in 2011and is headquartered in Sydney, Australia."
Henry's Originals,https://www.crunchbase.com/organization/henry-s-originals,"Agriculture, Cannabis, Farming","Henry's Originals is a producer of handcrafted cannabis products from family-run farms in Mendocino County. Since launching in mid-2017, Henry’s Original has been featured in the Los Angeles Times, Mashable, SF Gate, Men’s Journal, LA Weekly, and Metro."
Hesai Technology,https://www.crunchbase.com/organization/hesai,"Autonomous Vehicles, Laser, Manufacturing, Sensor","Hesai specializes in designing and manufacturing laser sensors for different industries, including LiDARs (3D scanners for self-driving cars and robots), and gas leak remote sensors for natural gas industry. Hesai was founded in 2013 in Silicon Valley and now is headquartered in Shanghai, with about 370 employees (>30 PhDs) from top universities such as MIT, Stanford and Tsinghua, and industry leading engineers from top tech companies such as Apple, Samsung, BMW, Delphi, Huawei, etc. Hesai currently owns 1 research center and 2 manufacturing centers. Hesai's LiDARs have served pioneering autonomous driving technology companies worldwide. More than 1/3 of 62 companies who have autonomous-driving road-test permits in California are Hesai’s customers. Hesai has finished several rounds of financing (>$60m cumulatively), from top-tier strategic and financial investors such as Baidu Apollo, Lighthouse Capital, Pagoda Inv. and Zhenfund."
Hero Labs,https://www.crunchbase.com/organization/hero-laboratories,"Artificial Intelligence, Information Technology, Manufacturing, Product Research","Hero Laboratories develops technologies that help prevent water leaks. Sonic by Hero Labs detects, prevents and stops freshwater leaks, throughout a whole property using AI and HD Ultrasonic technology. The company was founded by Krystian Zajac in 2018 and is headquartered in London."
HEED,https://www.crunchbase.com/organization/heed,"Internet, Media and Entertainment, Sports","HEED is a new consumer platform that is transforming the sports and entertainment experience.  Using Internet of Things analytics and artificial intelligence, HEED delivers real-time stories, unique insights and a new way to visualize and engage with live events."
Health Gorilla,https://www.crunchbase.com/organization/informedika,"Big Data, Electronic Health Record (EHR), Health Care, mHealth","Health Gorilla's platform and solutions provide secure clinical records interoperability to connect patients, physicians, Healthcare organizations (including ACOs, IPAs and MSOs), and vendors. Health Gorilla solutions enable Electronic Medical Records (EMR) vendors to share and analyze data with an average traffic of 5 million records every day to enhance efficiencies and outcomes. We demonstrate our commitment to innovate by participating in key initiatives including the development of the Trusted Exchange Framework Common Agreement (TEFCA)."
HENRY The Dentist,https://www.crunchbase.com/organization/henry-the-dentist,"Health Care, Mobile","HENRY rolls up to corporate offices with a state-of-the-art mobile dental practice and has a brick-and-mortar facility in New Providence, New Jersey. They deliver in-network dental services at your company site through a high-end, technology enabled mobile practice. We charge your company's insurance, not your employees. It's a win-win."
