Organization Name,Organization Name URL,Categories,Full Description
YanRong,https://www.crunchbase.com/organization/yanrong,"Computer, Information Technology, Manufacturing","YanRong is a high-tech enterprise with software-defined storage technology as its core competitiveness. It has independent intellectual property rights in key technologies such as distributed storage and is the leader of next-generation high-performance distributed cloud storage solutions. According to business characteristics of various industries, YanRong design personalized industry solutions and provides one-stop products and services. YanRong’s products have served many customers in the financial, government, manufacturing, Internet and other industries."
YASA Motors,https://www.crunchbase.com/organization/yasa-motors,"Aerospace, Automotive, Industrial","YASA Motors was founded on the principle that small, light electric motors would play a growing role in meeting both the strict emissions targets being set globally in a wide range of industries and the requirement for greater efficiency through electrification. The Company was incorporated in 2009 based on a unique patented motor technology invented by the Company’s founder and CTO Dr Tim Woolmer whilst studying for his DPhil at Oxford University.   The unique YASA motor technology is ideal for a range of mobile applications such as hydraulics replacement, power generation, traction and propulsion and hybridisation.  YASA Motors manufactures a range of standard electric motors and generators based on our unique motor topology at our factory and Company Headquarters in Abingdon, Oxfordshire.  The YASA-750, YASA-250 and YASA-400 products have been designed to be integrated into customers’ products in a range of markets and industries with minimal application engineering.  In addition to our standard products, YASA has a design and development team dedicated to making bespoke motors for customers for medium-high volume applications."
Yaguara,https://www.crunchbase.com/organization/yaguara,"Enterprise Software, SaaS","Yaguara is a collaborative platform that aligns your team behind goals and delivers powerful insights on an individual basis, so your team can hit the goals set forth. Companies use Yaguara across their organization to create focus, be more productive, and use data intelligently to drive growth."
YAS.life,https://www.crunchbase.com/organization/yas-life,"Fitness, Gamification, Health Care, Health Insurance, InsurTech, Personal Health, Sports","YAS.life's mission is to provide users an innovative mobile engagement platform that supports a healthier and more active lifestyle. Theit B2C YAS-App was successfully launched in 2016. They have reached the time to take their product to the next level. At the moment they are working on several B2B white label applications for health insurances to offer preventive healthcare solutions. It is their goal to keep people healthy by creating a professional but fun application. Their approach is holistic, keeps us conscious about their personal wellbeing and prevents us from getting sick."
Yashi,https://www.crunchbase.com/organization/yashi,"Advertising, Advertising Platforms, Video","Yashi is an award winning online advertising  location focused video advertising platform,  launched in 2007 by [Jay Gould](http://www.crunchbase.com/person/jay-gould) and  [Caitlin Gould](http://www.crunchbase.com/person/caitling-gould).   The company’s platform analyzes tens of billions of video ads in real time on a monthly basis across thousands of websites. The company’s headquarters are in Toms River, New Jersey. To learn more about Yashi and the company’s leadership role in programmatic video advertising, please visit [www.yashi.com] (http://www.yashi.com)"
Yamsafer,https://www.crunchbase.com/organization/yamsafer,"E-Commerce, Hospitality, Travel",Yamsafer brings fast & easy hotel and event online booking experience to the Middle East by offering users innovative shopping experiences at unprecedented prices.
YAMAP,https://www.crunchbase.com/organization/sefuri,"Internet, Mobile, Mobile Devices","YAMAP is born to make your outdoors, such as hike or ski, more safety, and more enjoyable with your iPhone. YAMAP App can track and log your outdoors, view elevation info, and build an online outdoor journal.  Love & share the outdoors with YAMAP !  ■■ Three Main Features of YAMAP ■■  1) Safe  ◆YAMAP App makes your iPhone a special GPS device for the outdoors.  YAMAP App could provide accurate positioning information with YAMAP's maps in Japan and your iPhone's GPS, even if you are in places not reached by mobile phone signals, such as in mountainous regions.  2) Convenience  ◆ YAMAP Hybrid Maps  YAMAP's maps are used as digital ones with your iPhone, and as ones on paper by downloading them to your PC (or tablet PC).  3) Share  ◆You can easily share your outdoor data with your family and friends through YAMAP Web service.  Once you finish your outdoor and save your data, YAMAP App automatically uploads to your online 'ACTIVITY REPORT' on YAMAP Web service (http://yamap.co.jp) where you can view your route, outdoor data, and a comprehensive workout history. In addition, YAMAP gives you the ability to easily share your outdoor data with friends and family."
Yatedo,https://www.crunchbase.com/organization/yatedo,"Search Engine, Semantic Search","Yatedo is a free people search engine which helps you find and contact anybody throughout the web. Whether you are looking for friends, longtime schoolmates, people that share your interests, someone to hire, or even celebrities, Yatedo makes it easy for you to find and connect with them."
YaEsta.com,https://www.crunchbase.com/organization/yaesta-com,"E-Commerce, Electronics, Retail",YaEsta.com is an e-commerce platform launched in Ecuador early 2013. It was incubated at Kruger Labs in Quito.  Our objective is to consolidate as The Leading Online Store in Ecuador.
Yaoota.com,https://www.crunchbase.com/organization/yaoota-com,"Data Mining, E-Commerce, Internet, Product Search","Yaoota! is Egypt's premier shopping search engine. The website, a local take on comparison shopping, offers Egyptians a simple access to search, compare and buy products sold by the exploding number of Egypt’s online stores. Yaoota! currently boasts hundreds of thousands of products from over 80 online stores, with new products being added as an increasing number of merchants choose to sell their products online. Positioned in a region that exhibits one of the highest global e­-Commerce growth rates, Yaoota! not only aims at helping shoppers navigate through online products, but also at supporting merchants expand their customer base."
Yard Club (acquired by Caterpillar),https://www.crunchbase.com/organization/yard-club,"Collaborative Consumption, Enterprise Software, Web Development","Founded in San Francisco in 2013, Yard Club is dedicated to building technology to help the men and women who build our world. They produce construction tech platforms that help contractors and equipment rental companies better manage their owned and rented equipment fleets with the goal of maximizing utilization of their capital assets. In 2016, the company processed $120 million in transactions across over 2,500 contractors and rental companies."
YAC,https://www.crunchbase.com/organization/yac,"Audio, Collaboration, Enterprise, Messaging, SaaS, Software, VoIP","YAC is an audio communication platform for remote teams. YAC enables teams to stay in sync, work together more efficiently and build intimate relationships without the hassle of meetings."
YaClass,https://www.crunchbase.com/organization/yaklass,"Continuing Education, E-Learning, EdTech, Education, Internet",
YAP,https://www.crunchbase.com/organization/yap-3,"Delivery, E-Commerce, Software","The YAP Company is a Korean startup providing O2O commerce platform using an independent hybrid beacon technique.With YAP, you will experience a whole new dimension of bestowed happiness and astonishment beyond expression."
Yaytrade,https://www.crunchbase.com/organization/yaytrade,"E-Commerce, E-Commerce Platforms, Internet, Marketplace, Rental","We are Yaytrade – the marketplace that gives treat products new life and making it easier to find and shop from carefully selected sustainable brands.  At Yaytrade the user can buy, swap and sell with anything of value. We also offer a range of preloved pieces from some of Europe’s biggest influencers like Jon Olsson, Janni Delér and Therese Lindgren. We believe every person can be a changemaker and contribute to making better choices. By giving the users the freedom to easily set up their own ads, swap items and services within the platform and buy from our sustainable brands and ambassadors we are bold enough to call Yaytrade a marketplace for Sustainable Rebels."
Yaochufa,https://www.crunchbase.com/organization/yaochufa,"Information Services, Product Search, Travel","Yaochufa company founded in October 2011, the company mainly to provide ""travel around"" package services, that is to big cities or the capital city as the center, covering its neighboring cities and neighboring provinces tourism market, itinerary 1 - 1 day based tourism packages. Within the package covers the cream of the crop of artificial selection of boutique resort, as well as specialty restaurants, tourist attractions tickets and many other essential products, so the quality of tourism products within the package can be maintained 4-5 star or more. To travel around the current online packages starting about 2000, all the packages are suitable for families and parents and children around the tour."
Yagro Ltd,https://www.crunchbase.com/organization/yagro-ltd,"Agriculture, Internet, Procurement","Yagro offers a software solution that enables farmers to manage their supply chain. It enables them to connect with suppliers and collect quotes, compare, and order chemicals, fertilizers, seeds, fuel, lubricants, and feed. Yagro was founded by Gareth Davies in August 2015. It is based in Cambridge, England."
Yamaha,https://www.crunchbase.com/organization/yamaha,"Manufacturing, Music, Software, Telecommunications","Yamaha Corporation is a multinational company that is engaged in manufacturing audio equipment, electronic devices, and other products. Its product portfolio includes string instruments, wind instruments, pianos, digital musical instruments, percussion instruments, educational musical instruments, and soundproof rooms; music entertainment software; and piano tuning services. The company provides audio products such as AV receivers, speaker systems, front surround speakers, desktop audio systems, and more. It also provides automobile interior wood components, golf products, and factory automation equipment. In addition, the company also operates music and English-language schools. Yamaha Corporation was founded in 1887 and is headquartered in Hamamatsu, Japan. It operates offices in Japan, North America, Europe, Asia, Oceania, and internationally."
Yantra,https://www.crunchbase.com/organization/yantra,"Financial Services, FinTech","Yantra is a financial technology firm specializing in designing, developing and managing electronic payment systems. By focusing on creating secure contextual and conditional ways of moving money, the company provides consumers and businesses around the globe innovative ways of sending and receiving payments. Yantra’s current and future technology offerings include international money remittance, card processing, virtual currency and healthcare payments."
Yapster,https://www.crunchbase.com/organization/yapster-297c,"Information Services, Information Technology","Yapster is the chat app for retail and hospitality teams, with customers including Ann Summers, Caffè Nero, Dunelm and Krispy Kreme. Monies raised from this pitch will be used for bridge funding whilst Yapster's founders pursue UK Government grants & institutional investment."
YAAP Digital Pvt. Ltd.,https://www.crunchbase.com/organization/yaap-digital-pvt-ltd,"Advertising, E-Commerce, Marketing","YAAP Digital was founded by digital media professionals Nikhil Bapat and Manan Kapur. The company provides services such as branded content, digital show formats, syndication, brand and visual identity, influencer identification, outreach and channel partnerships."
Yardly,https://www.crunchbase.com/organization/yardly,"Home Services, Internet, Marketplace","Yardly is an online platform that allows homeowners to easily order lawn care and snow removal services, reliably performed by a network of insured, vetted and highly-rated YardlyPro’s. Gone are the days of on-site quoting, haggling on price, leaving cheques under the doormat and inconsistent service quality. Instead, with an instant free quote, simple online ordering, and reliable services backed by a satisfaction guarantee, Yardly is re-inventing the outdated snow removal and lawn care industry. Yardly offers a seamless digital customer experience so that customers enjoy ordering yard maintenance services as much as purchasing products online.  Service providers can specialize in service delivery while eliminating the time normally spent on marketing and administration. Yardly’s economies of scale also mean improved efficiency for service providers, whose denser routes reduce driving times and fuel expenses. This enables Yardly to unlock greater value for its customers and more income for its service providers."
Yallo,https://www.crunchbase.com/organization/yallo,"Enterprise Applications, Information Technology, Mobile","Yallo is freeing people from the limitations imposed by legacy communications technologies, and creating richer, more adaptive ways of interacting. By putting personal customer identity, rich functional capabilities and technological flexibility at the core of its platform, the company is creating the next generation of communication experiences and spearheading a new era of consumer focused innovation"
Yalla Pickup,https://www.crunchbase.com/organization/yalla-pickup,"Apps, E-Commerce, Internet, Mobile, Mobile Apps, Shopping Mall","Yalla Pickup is a secure, affordable, smart pickup truck service that is provided through an application on your smart phone or through our web portal. Whether you have a business that requires a pickup truck or you are simply a consumer who wants to transport an item you’ve seen in a shopping mall, on a shopping website, in sales events etc."
Yapp,https://www.crunchbase.com/organization/yapp,"Information Technology, Mobile, Mobile Apps","Yapp is the easiest and most affordable way to create mobile apps for events, conferences, meetings or groups. Our clients range from small local associations to large enterprises.  With Yapp you can create an app in minutes and publish it instantly to iOS, Android and web. Engage your attendees, wow sponsors and save thousands of dollars!"
YallaBit,https://www.crunchbase.com/organization/yallabit,"Cryptocurrency, Financial Services, Internet",
Yachtico.com Yacht Charter & Yacht Vacations,https://www.crunchbase.com/organization/yachtico,"Tourism, Travel","With more than 16,000 professional operated yachts worldwide Yachtico.com is the #1 booking portal with direct deals for **boat rental & yacht charter**. Yachtico.com enables its users to quickly and easily find a charter yacht or a sailing boat for rent. The search engine is going to help charter boat operators with an easy and inexpensive acquisition of new customers. Yachtico is the first company to position itself as a universal company with yachts available at over 1000 locations from over 1000 charter yacht companies and the ability to book online. Right now Yachtico.com offers over 16,000 sailing boats, motor boats, catamarans, house boats and yachts on its platform. To rent a boat on Yachtico is as easy as book a hotel room.  Yachtico receives a commission. **Boat owner** can offer their boats here and pay only a booking commission."
Yanu,https://www.crunchbase.com/organization/yanu,"Artificial Intelligence, Cryptocurrency, Food and Beverage, Leisure, Robotics","Considering the huge rise in automation, the increasing market share of the service industry and the issues on today’s labour market, our company has decided to step in and help out businesses with breakthrough solutions in service robotics. Behind the fancy design there is a tireless workforce of artificially intelligent robots designed to work with and for humans. The new YANU bartending unit will help you as a bar-owner serve more clients considerably faster, with no errors and much lower expenses. As a customer the benefits are obvious: besides being cool to watch, YANU never forgets anyone, gets your drink in half a minute, communicates with you via an app, treats you as a VIP if you pay in tokens from our ICO and even acts as a personal assistant of sorts."
Yactraq Online,https://www.crunchbase.com/organization/yactraq-online,"Business Intelligence, Natural Language Processing, Software, Speech Recognition","Yactraq provides market leading business intelligence on audio and video media using machine learning mass customization techniques driven by our award winning and patent pending speech based semantic computing platform. Our versatile core platform supports a flexible application layer that allows us to create customized solutions that can accept a wide array of data input streams. Using this application layer, we create industry specific solutions that translate audio, video, and text streams into cohesive relational data that provides deep insights and actionable results. Our customers can accurately & affordably search or mine tens of millions of hours of audio and video media across the web, radio, TV, and custom data, such as call center recordings. Yactraq’s advantage over other speech services is that our patent pending, automated platform allows us to cost effectively mine any audible media at scale and in a fraction of the time of typical manual or waveform solutions. Additionally, Yactraq can provide competitive solutions relating to search, next generation user experience, and ad targeting."
Yaqrit,https://www.crunchbase.com/organization/yaqrit,"Biotechnology, Life Science, Medical, Medical Device, Pharmaceutical","Liver cirrhosis kills more than a million people a year. More than 650 million people around the world suffer from chronic liver disease, costing economies €15.8 billion annually. Yaqrit Limited is developing a family of liver disease treatments that will transform the lives of these patients. Today, there are few options for treatment. Antibiotics and laxatives, which target gut bacteria and bacterial products, or a liver transplant are the standards of care. The drawbacks of widespread antibiotic use are well-known, and waiting lists for transplants are long – in the UK, for example, 30% of patients on the waiting list have been there for more than two years."
Yaarlo,https://www.crunchbase.com/organization/yaarlo,"E-Commerce, Gift Card, Mobile, Retail","Yaarlo is a universal cash back platform that rewards users for shopping and activities related to shopping.  Shopping rewards include getting anywhere from 5% to 10% cash back when shopping online or buying gift cards (for self use or when gifting). Shopping activities include scanning receipts, surveys etc.. Users can accumulate significant cash back earnings if they use the system to their advantage by buying gift cards, shopping online or instore and scanning their receipts."
Yarok Microbio,https://www.crunchbase.com/organization/yarok-microbio,"Agriculture, AgTech, Big Data, Biotechnology, Food and Beverage, Health Diagnostics, Information Technology, Life Science, Manufacturing, Medical","Yarok Microbio has developed a new fast-testing technology for the fresh food industry that is based on a new biotechnological approach. The solution is designed to protect consumers from dangerous bacteria such as E. coli, listeria, and salmonella, as well as to safeguard producer interests, all through the use of conventional, affordable, off-the-shelf laboratory equipment. While traditional testing systems take days and most rapid tests still require 18 to 32 hours, Yarok’s system provides detection-clear results within 45 minutes and final results within the timeframe of a production shift. By completing testing before products leave the production facility, producers can help prevent product recalls, lawsuits, and damaged reputations while safeguarding consumer health. Yarok R&D laboratory is located in Jerusalem, Israel. A demonstration lab is also operative in Bergamo, Northern Italy, aimed at marketing and support the new technology in Europe. In May 2017 Yarok received from UNIDO -United Nations Industrial Development Organization- the 2017 Innovation Award for Innovative Ideas and Technologies in Agribusiness. IFT Next (Institute of Food Technologists) has selected Yarok as one of the 2019 Top Five Disruptors in the FT sector."
Yap,https://www.crunchbase.com/organization/yap,"Artificial Intelligence, Audio, Messaging, Mobile, Speech Recognition, Telecommunications","Yap pioneered the world's first high accuracy, automated speech recognition platform for ""long duration"" dialogues. Long duration dialogues are conversations and audio content ranging from 5 seconds to several hours. Yap specializes in accurately transcribing these dialogues for a variety of different scenarios including voicemail-to-text, conference call transcriptions, analysis of customer phone calls and voice-activated mobile messaging. The company was a TechCrunch finalist in 2007. Their management team previously worked on Apple's iPod, Honda's navigational systems, IBM's ViaVoice, Microsoft's Tellme speech division and Nuance's Dragon products. Yap white labels its SaaS platform -- i.e., Yap Speech Cloud(TM) -- to enable diverse use cases, including messaging, call analytics and voicemail-to-text. For example, Microsoft uses Yap for voice-based mobile messaging applications. Their end users can say anything they want to and have Yap's platform transcribe it into text (far more convenient than typing on the fumbling with a devices keypad while driving). MetroPCS also is a Yap customer. Cincinnati Bell, a regional carrier, uses Yap-based technology to convert subscriber voicemails into text. The carrier was a competitive win away from SpinVox (now Nuance). Part of the allure for Yap's service is that it's completely automated. That means there is no need for humans listening to messages, typing them out, and then sending them back out, giving Yap a real advantage in ensuring privacy. Because Yap is completely machine powered, the company is able to offer lower costs, higher speeds and greater consistency."
YapJobs,https://www.crunchbase.com/organization/yap-jobs,"Apps, Human Resources, Recruiting",Real-time hiring for hospitality and retail.  Our app connects matching job seekers in the service industry with employers instantly.
Yardi Systems,https://www.crunchbase.com/organization/yardi-systems,"Property Management, Real Estate, Software","Yardi has been committed to the design, development and support of real estate management software for 30 years. Yardi offers one of the most comprehensive property management software platforms on the market today, including a full business suite of products designed specifically for office, industrial and retail property management. Yardi serves clients around the world from offices in Asia, Australia, Europe, Middle East and North America."
"Yaraku, Inc.",https://www.crunchbase.com/organization/yaraku--inc-,"Human Computer Interaction, Language Learning","Yaraku is an online platform that enables users to translate documents of multiple languages. It was launched in August 2009 and is based in Tokyo, Japan."
Yahoo,https://www.crunchbase.com/organization/yahoo,"Advertising, Consumer, Email, Finance, Financial Services, Internet, Media and Entertainment, News, Online Portals, Search Engine, SEO, Social Impact, Social Media, Software, Sports, Web Browsers","Yahoo is the world's largest start-up, which means that they move fast and always let their users lead the way. Founded in 1994 by two Stanford PhD candidates, they've grown into a company that helps you find what you're looking for on any Internet-connected device. Their employees are rewarded for curiosity and they celebrate explorers, relying on their passionate and transformative talent to do what's right for their users.  As a leader in global daily habits like email, entertainment, news and sports, they strive to inspire, delight and entertain. By infusing their products with beauty and personality driven by their users, every Yahoo experience feels made to order."
Yaza,https://www.crunchbase.com/organization/yaza,"Internet, Mobile, Software",yaza combines your experiences with those of your friends to create smart maps that help you discover new places you'll love.
YaDo-VR BV,https://www.crunchbase.com/organization/yado-vr-bv,"Autonomous Vehicles, Sensor, Software","YADO-VR, Capturing Reality Through automated LIDAR (Light Detection And Ranging ) data processing, Artificial Intelligence and fully automated Detection and Deep Learning Classification resulting in DYNAMIC TRUE 3D Computer Vision, giving customers capabilities to experience real life scenarios using cutting edge technology. Our patented (pending) add- on solutions give unprecedented processing speed, great accuracy (5-10 cm) and enormous detail for any object such as traffic signs, lightpoles, trees, roofs and any other object."
Yapmo,https://www.crunchbase.com/organization/yapmo,"Enterprise Software, Information Technology, Messaging, Mobile, Social Media, Software","Yapmo: The Message Intelligence Company We are the next generation of the Social Enterprise. Yapmo is designed to create the most effective and efficient group communication for businesses.  The Yapmo platform integrates into any business process that requires group communication. Our unique platform adds structure, consistency and search capabilities to any process based in email or other unstructured software communication. As a result, customers drastically reduce email, template processes, and achieve 70%+ adoption rates of the software. To see how Yapmo can accelerate your business or to set up a demo, contact us at +1-855-488-3401 or email us at info[at]yapmo.com."
Yangche Diandian,https://www.crunchbase.com/organization/yangche-diandian,"Automotive, Insurance, Internet","Yangche Diandian offers a range of painting and cleaning services for automobiles. It is based in Hangzhou, China."
Yasten,https://www.crunchbase.com/organization/yasten,"Beauty, Cosmetics",Yasten provides high-quality fashion makeup products.
Yapp Media,https://www.crunchbase.com/organization/yapp-media,"Information Technology, Mobile, Sports","Yapp Media, LLC provides SportsYapper, a mobile second screen application for sports fans. Its application connects users with friends and fans while watching a game on TV; and enables to share the excitement, frustration, and anticipation. Yapp Media, LLC was incorporated in 2011 and is based in North Caldwell, New Jersey."
Yalabi,https://www.crunchbase.com/organization/yalabi,"Manufacturing, Market Research, Sales","Yalabi is a shelf electronic price tag R & D and sales, mainly engaged in the research and development, manufacturing and sales of shelf electronic price tags. Yaquan self-developed electronic price tag plug and play, self-organizing network technology, cloud SAAS intelligent management platform, fool Background editing template, power saving system, non-inductive upgrade, automatic wake-up, timing price change, etc."
Yapert,https://www.crunchbase.com/organization/yapert,"Celebrity, Mobile, Music, News, Photo Sharing, Social Media, Sports, Video","Yapert is headquartered in San Diego and operates MyFvs, a  pop culture portal and community for millennials.  MyFvs curates the most popular visual content from across the social world including music, entertainment, sports, fashion, fitness and lifestyle interests. By directly working with content creators such as media companies, brands, entertainers, and musicians, MyFvs also offers exclusive, behind the scenes content."
Yan Engines,https://www.crunchbase.com/organization/yan-engines,"Automotive, Energy, Transportation","Yan Engines, an Austin, TX-based developer of fuel-efficient technologies for power generation and transportation."
Yanwen Express,https://www.crunchbase.com/organization/yanwen-express,"E-Commerce, E-Commerce Platforms, Logistics","Yanwen Express Department was established in 1998. For customers’ need to use the services of well-known international express companies, Yanwen Express adopts the strategy of focusing quantity to get the best price discounts from those famous companies, and in return benefits customers by providing them the best service with the most favorable price. On this basis, Yanwen Express also offers some special services which are considered to be valuable for customers, such as the fast door-to-door pick-up, the free secondary handling of packing, the specialized person responsible for tracking and inquiry, and the professional advice on how to choose express."
Yava Technologies,https://www.crunchbase.com/organization/yava-technologies,"Manufacturing, Mineral, Mining","YAVA Technologies Inc. develops and licenses mineral recovery process solutions for mining and mineral processing industries worldwide. The company’s Yava process solution recovers minerals as industrial products from high or low grade ore deposits, mine discharge, tailings, and contaminated mine sites; and eliminates usage of mining equipment, such as concentrators and smelters. YAVA Technologies Inc. was founded in 1990 and is based in Toronto, Canada."
Yattsi Inc.,https://www.crunchbase.com/organization/yattsi-inc,"Communities, Internet, Lifestyle, Marketplace, Software, Translation Service","Yattsi is a mobile application of simultaneous interpretation, which works in real time connecting people that need to communicate in different languages with a community of interpreters around the world. The users can be interpreters at any time, they would only have to configure their profile indicating the languages that they dominate and in which they can provide their service."
Yaware,https://www.crunchbase.com/organization/yaware,"B2B, Information Services, Information Technology, Internet, Location Based Services, SaaS","Yaware is an online productivity suite which automatically tracks vital business processes and measures time and productivity.  Yaware streamlines processing of data from different sources, builds clear reports and delivers them to a single online account.  Yaware helps businesses save time and organizational resources, improve profit margins, speed up performance and increase productivity."
"Yazira, Inc.",https://www.crunchbase.com/organization/yazira-inc,"Cloud Computing, Human Resources, Productivity Tools, Project Management, SaaS, Task Management","Yazira is the smartest time-tracking, task-management and performance-management solution for enterprises. Yazira's social and mobile cloud technologies help companies connect with their employees, stay up-to-date regarding their tasks & projects and analyze & manage their human capital resources and performances."
Yappn Canada,https://www.crunchbase.com/organization/yappn,"Software, Translation Service","Yappn technology enables people, brands and organizations to be social, conduct commerce and communicate freely without a language barrier."
Yaohai Bio,https://www.crunchbase.com/organization/yaohai-bio,"Biotechnology, Health Care","Yaohai Biotechnology Co., Ltd. is a genetic engineering protein drug developer, dedicated to contracting services for biotechnology products, and building an open, all-round, integrated production and research service platform for biological products CRO/CMO/MAH."
