Organization Name,Organization Name URL,Categories,Full Description
Carwow,https://www.crunchbase.com/organization/carwow,"Automotive, Information Technology, Marketplace, Transaction Processing","Carwow is the smart way to choose and buy a new car. The company helps to connect car buyers to car dealers to make the process as efficient and cost effective as possible, while enabling consumers to interact with an official dealer throughout the transaction process. The company's dealer partners sell more cars in the showroom alone, while reducing cost inefficiencies and improving stock turnover. Carwow was founded on 2013 and is headquartered in London, England."
Carbon,https://www.crunchbase.com/organization/carbon3d,"3D Printing, Industrial Engineering, Manufacturing, Mechanical Engineering, Robotics","Carbon was co-founded by Dr. Joseph DeSimone founded in 2013. Carbon brings together innovations in software, hardware, and molecular science to deliver industry-leading digital manufacturing solutions. With proprietary Carbon Digital Light Synthesis™ (DLS™) technology and family of programmable liquid resins, manufacturers can unlock new business opportunities such as mass customization, on-demand inventory, and previously impossible product designs. The Carbon Platform allows customers to build uniquely differentiated products while reducing waste and speeding time to market."
Cato Networks,https://www.crunchbase.com/organization/cato-networks,"Cloud Computing, Mobile, Network Security","Cato Networks provides organizations with a cloud-based and secure global SD-WAN. Cato delivers an integrated networking and security platform that securely connects all enterprise locations, people, and data. Cato Cloud cuts MPLS costs, improves performance between global locations and to cloud applications, eliminates branch appliances, provides secure Internet access everywhere, and seamlessly integrates mobile users and cloud datacenters into the WAN. Based in Tel Aviv, Israel, Cato Networks was founded in 2015 by cybersecurity luminary Shlomo Kramer, co-founder of Check Point Software Technologies and Imperva, and Gur Shatz, co-founder of Incapsula. Visit www.CatoNetworks.com and Twitter: @CatoNetworks."
Castlight Health,https://www.crunchbase.com/organization/castlight-health,"Health Care, Information Technology, Wellness","Castlight is on a mission to make it as easy as humanly possible to navigate healthcare and live happier, healthier, more productive lives. Their health navigation platform connects with hundreds of health vendors, benefits resources, and plan designs, giving rise to the world’s first comprehensive app for all health needs.  They guide individuals—based on their unique profile—to the best resources available to them, whether they are healthy, chronically ill, or actively seeking medical care. In doing so, They help companies regain control over rising healthcare costs and get more value from their benefits investments.  Castlight revolutionized the healthcare sector with the introduction of data-driven price transparency tools in 2008 and the first consumer-grade wellbeing platform in 2012. Today, Castlight serves as the health navigation platform for millions of people and is a trusted partner to many of the largest employers in the world. They are headquartered in San Francisco, and can be found online at www.castlighthealth.com and on the New York Stock Exchange as CSLT."
Capillary Technologies,https://www.crunchbase.com/organization/capillary-technologies-pvt,"Analytics, Enterprise Software, Retail, SaaS","Capillary’s technology solutions help businesses get ahead of the digital evolution and stay ‘Always Consumer Ready’.  The experience platform integrates Artificial Intelligence and Machine Learning to make it easy for brands to get deep understanding and insights into their consumers, engage consumers through personalized 1:1 communication, provide easy and connected cross-channel commerce experiences and build loyalty to reward and retain their best consumers. Over 300 marquee brands across 30+ countries, including Pizza Hut, VF Brands, Walmart, Al-Futtaim, KFC, Starbucks, Madura Garments, Courts and Samsung, trust Capillary to enable easy and seamless consumer experiences. With over 300 million consumers and 25,000 stores on the platform, Capillary is Asia’s leading SaaS product company. Over 700 Capillary associates across 11 global offices are continually innovating to find new ways for brands to make their consumers’ lives easier, and experiences memorable. Founded in 2008, Capillary is backed by Warburg Pincus, Sequoia Capital, Norwest Venture Partners, Qualcomm Ventures, and American Express Ventures. Explore more at https://www.capillarytech.com/   "
Carbar,https://www.crunchbase.com/organization/carbar,"Automotive, Autonomous Vehicles, Subscription Service","Carbar is Australia's first and leading vehicle subscription service. Carbar started off as a virtual car dealership that streamlines the process of selling and buying cars. It also offers a car subscription service, an alternative to car ownership where a customer can get to use a car for a recurring fee. Their car subscription service includes no fixed term-contracts, fully inclusive of insurance, registration, maintenance, roadside assistance and the ability to switch cars depending on your needs. Carbar was founded in 2016."
Carbonite,https://www.crunchbase.com/organization/carbonite,"Enterprise Software, SaaS, Web Hosting","Carbonite is a leading provider of cloud and hybrid business continuity solutions for small and midsized businesses. Together with their partners, they support more than 1.5 million individuals and businesses around the world who rely on them to ensure their important data is protected, available and useful. To learn more about Carbonite, their partner program, and their award-winning backup, recovery and archiving solutions, visit them at Carbonite.com."
Canopy Growth,https://www.crunchbase.com/organization/canopy-growth,"Cannabis, Health Care, Medical, Pharmaceutical","Canopy Growth is publicly traded on the TSX and a leading diversified producer of medical cannabis through its wholly owned subsidiaries Tweed, Bedrocan Canada, and Tweed Farms. The Company operates a collection of diverse brands and curated strain variety, supported by over half a million square feet of indoor and greenhouse production capacity."
Catalyst Software,https://www.crunchbase.com/organization/catalyst-software,"CRM, Customer Service, Information Technology, SaaS, Software","Catalyst develops an intuitive Customer Success Platform (CSP) for customer sales teams, helping them reduce churn, drive product adoption, and build customer relationships at scale. It helps customer success managers to proactively take the right actions to prevent churn, such as receiving automated alerts when a customer is not using certain features that are critical to their success. Catalyst is based in New York City. It is a venture-backed company founded by Edward Chiu and Kevin Chiu in 2017."
Castle Biosciences,https://www.crunchbase.com/organization/castle-biosciences,"Biotechnology, Health Care, Health Diagnostics","Castle Biosciences, we focus on addressing this gap. We work with leading cancer institutions to in-license proprietary technologies and complete development and validation. The ultimate goal is to make these proven tests available to all individuals afflicted with a rare cancer."
Canopy,https://www.crunchbase.com/organization/beanstalk-tax,"SaaS, Small and Medium Businesses, Software","Canopy is the easiest way for tax practitioners to manage their tax workflow. Elegantly store all your client email discussions in one place. Nothing to download or install. Your client doesn't even need to log in. Email threads are stored automatically for later reference. Easily track meeting times, events, and deadlines. Share these events with your team to keep everybody on task. Easily store private files and share files with your clients. Canopy will even discover, sort, and add your email attachments to the correct client matter, automatically. Never lose track of a file again. Keep your client notes nice and tidy. Post reminders, phone numbers, and other client materials for access at any time, from anywhere. In addition, Canopy has a suite of tax resolution tools that tracks client history, auto-fills complicated IRS forms like the Form 433-A and Form 433-B, and analyzes your client's personal or business circumstances for payment plans, offers in compromise, and currently non-collectible status."
Cambridge Mobile Telematics,https://www.crunchbase.com/organization/cambridge-mobile-telematics,"Insurance, Mobile, Public Safety, Transportation","Cambridge Mobile Telematics (CMT) makes roads and drivers safer around the world. Founded in 2010 by two MIT professors and experienced entrepreneurs, CMT pioneered telematics for behavior-based insurance (BBI) and deployed the first solution to provide both traditional vehicle-centric UBI and BBI. CMT has over 20 customers in 14 countries."
Carbon Engineering,https://www.crunchbase.com/organization/carbon-engineering,Renewable Energy,"Founded in 2009, CE is a Canadian-based clean energy company leading the commercialization of groundbreaking technology that captures CO₂ directly from the atmosphere, and synthesizes it into clean, affordable transportation fuels. From a pilot plant in Squamish, B.C., CE has been removing CO₂ from the atmosphere since 2015 and converting it into fuels since December 2017."
CannTrust,https://www.crunchbase.com/organization/canntrust,"Cannabis, Health Care, Innovation Management, Medical, Pharmaceutical","Federally licensed and regulated, CannTrust™ brings more than 40 years of pharmacy and healthcare experience to the medical cannabis industry and applies this expertise to produce high-quality medical cannabis for patients in need. CannTrust™ is committed to research and innovation, to contributing to the growing body of evidence-based research supporting the use of marijuana in certain medical conditions, and to developing novel mechanisms that will make it easier for certain patients to take medical cannabis. The company supports ongoing patient education about medical cannabis, and has launched a compassionate use program to support patients with financial needs."
Canopy Rivers,https://www.crunchbase.com/organization/canopy-rivers,"Financial Services, Venture Capital",Canopy Rivers (TSXV:RIV) is a unique investment and operating platform structured to pursue opportunities in the emerging global cannabis sector. The Company is managed by an experienced team of qualified financial and technical professionals with deep industry experience and relationship networks; but what makes Canopy Rivers truly unique is the Company’s strategic partnership and cornerstone investment from Canopy Growth Corporation.
Caffeine,https://www.crunchbase.com/organization/caffeine,"Art, Broadcasting, Digital Entertainment, Gaming, Video Streaming","Caffeine is a social broadcasting platform for gaming, entertainment, and the creative arts. It allows users to engage in real-time with the broadcaster or viewers, with no more long delays when chatting. With Caffeine, creators can build more personal, meaningful relationships with their followers. It supports broadcasting of hundreds of games, but it is also the home of entertainment, podcasting, talk shows, news, fashion, cooking and more."
Cardlytics,https://www.crunchbase.com/organization/cardlytics,"Advertising, Banking, Financial Services, Mobile","Cardlytics uses purchase-based intelligence to make marketing more relevant and measurable. They partner with more than 1,500 financial institutions – including Bank of America and PNC – to run their banking rewards programs that promote customer loyalty and deepen banking relationships. In turn, they have a secure view into where and when consumers are spending their money. They use these insights to help marketers identify, reach and influence likely buyers at scale, as well as measure the true sales impact of marketing campaigns. Headquartered in Atlanta, Cardlytics has offices in London, New York, Chicago and San Francisco."
CarDekho,https://www.crunchbase.com/organization/cardekho,"Automotive, E-Commerce, Information Services, Information Technology, Software","CarDekho provides enterprise mobility solution, mobile applications development, Web design and development, offshore staffing, and testing and quality assurance (QA) services. Its enterprise mobility solutions include enterprise mobility consulting, mobile business intelligence, business process mobilization, B2B mobile applications (app) development, enterprise iOS app development, enterprise Android app development, and enterprise app distribution; and mobile app development services include iPhone, iPad, Android, Blackberry, Windows8, Phonegap, and bootstrap.  CarDekho’s Web design and development services include responsive design, PSD to HTML conversion, flash Website design, themes customization, content management system, E-commerce solution, CRM app development, open source development, custom Web app development, regular Website maintenance, customized programming, online marketing, graphic design, Website hosting, employee management system, logo design, inventory management, and database design. Its offshore staffing services for designers, mobile apps developers,.NET developers, PHP developers, Java developers, Python developers, and ROR developers; and testing and QA services include automated, manual, usability, nonfunctional, specialized, mobile app, testing-as-a-service, integration, functional, system, localization, and acceptance testing.  CarDekho develops entertainment, GPS tracking, weather, business and finance related, multi-media, sports, social networking, education, and travel applications. It serves automobile, E-learning, consultancy, finance, social networking, tours and travel, health and fitness, medical, job and career, news and magazine, utility/productivity, entertainment, lifestyle, and Ecommerce industries; and IT and communication, and book and library industries.  Amit and Anurag Jain founded CarDekho in 2007. It has its headquarters in Jaipur in India."
CARS24,https://www.crunchbase.com/organization/cars24,"Automotive, E-Commerce, Retail","CARS24, an ISO 9001:2015 certified company, buys any car - any condition, any make - from car owners and gives them the best price for their car. Founded in 2015, CARS24’s mission is to revolutionize the way used cars are sold in India. CARS24 creates an efficient and reliable way for car owners to sell their used cars at the Best Price. Since their inception, they have come a long way - from one office in Delhi to 50+ branches across 10 major cities in India. Backed by a strong team of more than 700 employees, CARS24 has been amongst the fastest growing companies in India."
Cavion,https://www.crunchbase.com/organization/cavion,"Health Care, Pharmaceutical","Cavion is a clinical stage pharmaceutical company committed to providing patients with therapies for cancer and neurologic diseases through the development of drugs that selectively inhibit the T-type calcium channel (Cav3). Built on the discovery by Cavion’s founders that ion channels are a target for the treatment of solid tumor cancers, they were the first company to invent therapies engaging Cav3 for the treatment of solid tumors. The innovative idea of treating pathologically proliferating, non-electrically excitable cells by targeting an ion channel has already shown success in preclinical studies and is being tested in Phase 1 safety and dose-finding clinical trials in brain cancer. Their technology is intended to magnify the effects of combined chemotherapy, radiation, and targeted therapies for all solid tumor cancers. Their neurology program uses superior chemistry and clinical expertise to deliver a novel class of drugs that will provide patients with treatments for neurologic diseases.  While Cav3 is an established target in neurology, particularly neuropathic pain, Cavion is working to bring the first non-addictive, non-opioid T-type calcium channel antagonist to patients with neuropathic pain. Given that Cav3 plays a role in numerous pathologic conditions, Cavion is simultaneously developing therapies for additional neurologic afflictions such as essential tremor, Parkinson’s disease, epilepsy, and Angelman syndrome."
Catalytic,https://www.crunchbase.com/organization/catalytic-inc,"Business Development, Business Information Systems, Enterprise Applications, Enterprise Software, Information Technology, Internet, SaaS, Software","Catalytic was founded in 2015 with a goal of freeing people to do more impactful, creative, and meaningful work. Catalytic’s SaaS platform enables business users to orchestrate and manage end-to-end processes involving people, bots, and AI. In addition to reducing as much as 50-100% of manual effort, it can shorten cycle time to a fraction of the original, and improves accuracy to nearly 100%."
Cape Analytics,https://www.crunchbase.com/organization/cape-analytics,"Analytics, Artificial Intelligence, Information Technology, Machine Learning",Cape Analytics uses AI and geospatial imagery to provide instant property intelligence for buildings across the United States
Car2Go,https://www.crunchbase.com/organization/car2go-2,"Car Sharing, Peer to Peer, Transportation, Travel, Travel Agency","The story of car2go is like the whole concept: sensational. Four years after it started in the German city of Ulm, in 2008, car2go is alive and well in 29 European and North American cities. Over 800,000 members enjoy unlimited mobility with car2go around every corner. It’s a unique story of movement and freedom that makes mobile life in the city more beautiful and environmentally friendly."
Cargomatic,https://www.crunchbase.com/organization/cargomatic,"Logistics, Public Transportation, Shipping, Transportation",Cargomatic is a real-time on demand network for Local Truck Availability. Shippers can submit loads and instantly find nearby trucks to service their needs.
Carsome,https://www.crunchbase.com/organization/carsome,"Automotive, E-Commerce Platforms, Shopping","Carsome is Southeast Asia’s leading and fastest growing online used car platforms. Through its online bidding portal, customers are able to sell their vehicles directly to dealers nationwide. Carsome facilitates the entire carselling processfrom inspection, to valuation, bidding and payment as well aslogistics needs, allowing the customers to sell their cars as fast as one day with zero charges and minimal effort. Headquartered in Malaysia, the company has since expanded to Indonesia, Thailand and Singapore and has one of the largest dealer networks with more than 2,500 registered dealers on its platform. Since its inception in 2015, Carsome has registered more than 200,000 bids for cars, with over 70% of the transactions being done inter-city."
Carisma Therapeutics,https://www.crunchbase.com/organization/carma-therapeutics,"Biotechnology, Health Care, Life Science, Medical, Therapeutics","Carisma Therapeutics is pioneering the development of CAR macrophages, a disruptive approach to immunotherapy. Our technology leverages advances in macrophage biology, chimeric antigen receptor engineering and adoptive cellular therapy for the treatment of human disease."
Care.com,https://www.crunchbase.com/organization/care-com,"Child Care, Elder Care, Marketplace, Tutoring","Care.com improves the lives of families and caregivers by helping them connect in a reliable and easy way. It offers solutions to help families make informed decisions in one of the most important and highly considered aspects of their family life—finding and managing quality care for their family—their children, parents, pets and other loved ones. In providing families a comprehensive marketplace for care, it is building the largest destination for quality caregivers to find fulfilling employment and career opportunities globally. The Company strives to help its members—families and caregivers—pursue their passions and fulfill the basic human need of caring for each other."
Caribu,https://www.crunchbase.com/organization/caribu,"Education, Software","Caribu is a children’s video calling and reading platform that provides an engaging long-distance communication experience for kids. It integrates children’s picture books into a simple, child-friendly video calling app. It also brings together interactivity and education to create a communication tool for the modern family."
CallMiner,https://www.crunchbase.com/organization/callminer,"Analytics, Business Intelligence, Enterprise Software","CallMiner is a speech analytics solutions for improving agent performance. With 14 years of industry leadership and over 2 billion hours of conversations mined, they are able to deliver exceptional value to customers by delivering highly effective, usable, and scalable speech analytics solutions. CallMiner helps businesses and organizations improve contact center performance and gather key business intelligence by automating their ability to listen to every customer interaction. Founders Gallino, LaCoursiere and Brown incubated CallMiner in 2002. Since then they've established a global footprint and have offices throughout the U.S. and U.K.  CallMiner strives to maintain an organizational agility that allows them to adapt to the ever-changing needs of the market. Over 300 customer requested features have been implemented into their products and their software services team brings extensive product knowledge and years of hands-on best-practice expertise to each customer engagement. CallMiner is agnostic to the source system that captures data, supporting integration with all market leading call recorder, chat, and email systems and popular social networking sites."
Catalyte,https://www.crunchbase.com/organization/catalyst-devworks,"Artificial Intelligence, Big Data, Enterprise Software, Machine Learning, Predictive Analytics, Software Engineering","Catalyte advances human potential for the digital economy. We use artificial intelligence to identify individuals, regardless of background, who have the innate potential and cognitive ability to be great software developers. For over 15 years, Catalyte’s predictive analytics platform has hired, upskilled and deployed high-performing teams to deliver product engineering and enterprise applications for Fortune 500 companies. Our hiring model and intensive onboarding process rapidly create teams that have exponentially higher levels of production and quality than anyone else. With development centers in Baltimore and Portland, Ore., Catalyte has created a diverse and US-based technology workforce to help companies scale software innovation."
Capcom,https://www.crunchbase.com/organization/capcom,"Electronics, Manufacturing, Software, Video Games","Capcom is a Japanese manufacturer and distributor of video games and electronic game machines that is engaged in the digital content business. It operates through, Digital Content, develops and sells package games for consumer consoles and digital download contents as well as develops and operates mobile content and PC online games; Arcade Operations, operates “Plaza Capcom” amusement facilities in large commercial complexes in Japan; Amusement Equipment, consists of the Pachinko and Pachislo business, which is involved in the development, manufacture, and sale of frames and LCD devices for gaming machines as well as software; and Other Businesses segments. Capcom was founded in 1983 and is based in Burnaby, B.C. It is, now involved in all areas of the video game industry and has offices in Tokyo, Osaka, California, England, Germany, and Hong Kong."
Career Karma,https://www.crunchbase.com/organization/career-karma,"Education, Training","Career Karma is a marketplace that helps job training programs find qualified applicants. On the candidate side, FastTrack is a common application that users fill out after preparing for 7 days to receive conditional acceptances from schools. Then they finish another 14 days as part of the #21DayCKChallenge that gets them technically ready to pass the entrance exams for coding bootcamps. On the bootcamp side, they now have a pipeline management tool to see how many candidates accepted their offers and track activity of their application funnels in real-time through Career Karma."
Carrot,https://www.crunchbase.com/organization/carrot,"Fitness, Health Care, Wellness","Pivot’s unique six-stage program is designed to engage smokers earlier than other cessation plans, without pressuring them to quit. It begins by helping them become more aware of their smoking and more confident in their ability to do something about it. Then, for those who decide they’re ready, Pivot helps them build and execute a quit plan, with one-on-one coaching support until their quit is stable."
Cabify,https://www.crunchbase.com/organization/cabify,"Internet, Logistics, Mobile, Ride Sharing, Transportation","Cabify is a ride-sharing company that operates in Latin America, Spain, and Portugal.  At Cabify, they make sure their customers - passengers and drivers - enjoy the ride. Charging a fair price, improving your door-to-door journey, making transport accessible to all are just some of the things they think are important. Why? Because they believe that by making transport better, they can make their cities and communities better. Founded in 2011, the company is headquartered in Madrid, Madrid, Spain."
Camunda,https://www.crunchbase.com/organization/camunda,"Consulting, Enterprise Software, Information Technology, Software","Camunda is a software company reinventing workflow automation. Hundreds of companies including 24 Hour Fitness, AT&T, Lufthansa Technik and Zalando trust Camunda to automate core business processes to the highest possible extent, allowing their business to scale and revenue to grow without proportionally increasing operating costs. With its open source-based workflow automation and decision platform, Camunda provides detailed visibility into business operations across distributed systems, boosts system resilience and enables enterprises to overcome “big workflow” challenges resulting from digital transformation. One of the fastest growing companies in EMEA as ranked by Deloitte, Camunda is based in Berlin with offices in San Francisco and Denver, USA"
Caban Systems,https://www.crunchbase.com/organization/caban-systems,"Battery, Clean Energy, Energy Storage, Manufacturing, Renewable Energy, Software",Caban systems designs and manufactures software enabled modular lithium ion energy storage solutions for off-grid and weak grid telecom sites.
Cargo,https://www.crunchbase.com/organization/cargo-3,"Apps, Logistics, Supply Chain Management, Transportation","Cargo Systems Inc. are the creators of Cargo, the in-car service that allows rideshare passengers to order products on their phone, without downloading an app. Founded in 2016 by former Birchbox employees, Cargo launched in New York and Boston with thousands of driver signups in 49 states. Cargo works directly with rideshare companies, drivers and brand partners to distribute a variety of products to passengers in-car. A Techstars alumnus, Cargo is venture-backed by Techstars Ventures, Fontinalis Partners, Detroit Venture Partners, Rosecliff Capital."
Capella Space,https://www.crunchbase.com/organization/capella-space,"Aerospace, Image Recognition, Information Services, Satellite Communication","Capella Space is a data company that provides persistent and reliable information from space with its constellation of (very small) satellites. Capella's satellites can see through the clouds and at night time making them immune to bad weather or light conditions. We deliver information that informs a wide range of global decisions to save money, time, and lives. We monitor changes constantly with no interruptions. Some call it reliability, we call it persistence information collection."
Cadre,https://www.crunchbase.com/organization/cadre-2,"Financial Services, FinTech, Marketplace, Real Estate","Cadre is an online marketplace that connects investors and operators of real estate.  It enables investments and transactions, provides a sophisticated technology product for managing processes, and powers predictive analytics for its investors. Investors are able to sell their interest on the secondary marketplace thereby introducing liquidity into an antiquated industry. They are able to gain transparency, efficiency, and liquidity through the use of its proprietary technology, and are able to make better, more data-driven decisions.  Founded by Ryan Williams, and Josh and Jared Kushner, Cadre was launched in 2014."
Cambridge Crops,https://www.crunchbase.com/organization/cambridge-crops,"Food and Beverage, Food Processing",Edible and natural biomaterial coating that extends shelf life of perishable foods.
Caris Life Sciences,https://www.crunchbase.com/organization/caris-life-sciences,"Biotechnology, Health Care, Health Diagnostics, Medical",
Cambridge Touch Technologies Ltd.,https://www.crunchbase.com/organization/cambridge-touch-technologies,"3D Technology, Electronics, Mobile","Cambridge Touch Technologies, Ltd. develops next-generation 3D multi-touch technology for smart devices such as smartphones, tablets, automotive and industrial applications. CTT's 3D multi-touch offers new incredible and must-have touch features that add convenience and productivity for everyday users, making their devices more fun and useful while lasting longer between battery charges."
Cainiao Logistics,https://www.crunchbase.com/organization/cainiao-logistics,"Delivery, Delivery Service, Logistics, Supply Chain Management","Cainiao Logistics provides logistics services to Alibaba Group. It operates warehouses and express delivery stations.  Cainiao Logistics also operates a logistics information platform which provides real-time access to information for both buyers and sellers. Shen Guojun founded China Smart Logistics Network on May 28, 2013 that later became Cainiao Logistics, with its headquarters in Shenzhen in China."
Cash Suvidha,https://www.crunchbase.com/organization/cash-suvidha-2,"Banking, Finance, Financial Services, Lending","Cash Suvidha is an Digital Lending Platform with an aim to uplift the families who do not have access to banking services as well as SMEs. Cash Suvidha, has come up with an idea to meet the market gap that's not allowing the visionaries in uplifting their dreams towards the real touch of business world the establishment or enlargement of a profit-making agency. Here they aim in inspiring and encouraging those people who expect to drive their self-dependency. They are deeply committed to help you by providing business capital and hence reassuring you for success. Once they decide to deal with a person or an organization, they trail the relation up to an unlimited period.  Their mission is to help the ambitious people by providing them a wide range of loans including entrepreneur loan, SME Loan, invoice finance and women empowerment loan. Driven by an ethical, enthusiastic and enterprising approach, they've been able to redirect the Indian entrepreneurs from the inevitable challenges they face while starting a new business or enlarging the old. Their company is prudent and punctual in the disbursement of loans that are blessed with smooth lending policies as well as best-in-the-industry interest rates."
CASHe,https://www.crunchbase.com/organization/cashe,"Apps, Financial Services, FinTech, Payments","CASHe, a fin-tech product from TSLC PTE. LTD., is as unique as the young professionals it serves. In a smart digital world, CASHe offers millennials quick and easy personal loans through processes that are transparent, innovative and tuned to the times. CASHe utilizes sophisticated algorithms and machine learning capabilities to deliver an amazing and improved lending experience to our customers, thereby helping young professionals achieve their financial goals effortlessly. An app that offers instant transfer of funds for approved applicants."
Castbox,https://www.crunchbase.com/organization/castbox-fm,"Audio, Media and Entertainment, Mobile, Mobile Apps, News, Podcast","Castbox is an award-winning global podcast platform that enables anyone to easily find, access, create and enjoy spoken audio content. Castbox gives users access to endless content in multiple languages, anywhere, through any device. Castbox’s proprietary technology includes features like curated podcast recommendations and in-audio deep search to customize the listening experience. "
CargoMetrics Technologies,https://www.crunchbase.com/organization/cargometrics-technologies,"Analytics, Big Data",CargoMetrics Inc. operates as a data analytics company. It engages in the analysis of global maritime trade.
Catchpoint,https://www.crunchbase.com/organization/catchpoint-systems,"Analytics, Big Data, Enterprise Software, Information Technology, Internet, Software","Catchpoint is a leading digital performance intelligence company that provides unparalleled insight into your customer-critical services to help you consistently deliver amazing digital experiences. Catchpoint is the only performance monitoring platform that provides integrated synthetic and real user monitoring, comprehensive test types, real-time analytics, and a diverse node network to help you continuously preempt performance issues and optimize service delivery. More than 400 customers in over 30 countries trust Catchpoint to strengthen their brands and grow their businesses. To request a free trial, visit www.catchpoint.com/freetrial."
CallRail,https://www.crunchbase.com/organization/callrail,"Advertising, Analytics, Business Intelligence, Small and Medium Businesses","CallRail provides marketing analytics and attribution to more than 100,000 companies and marketing agencies in North America. CallRail’s intuitive software helps data-driven marketers optimize the performance of their advertising campaigns, increase sales effectiveness, and improve customer retention."
