Organization Name,Organization Name URL,Categories,Full Description
Verve,https://www.crunchbase.com/organization/streetteam-software,"Adventure Travel, Events, Marketing, Ticketing, Travel","Verve exists to elevate lives by bringing everyone closer to the things they love. We're building a global platform for 16-28 year olds to discover and buy from aspirational brands through their network. We work in more than 20 countries with the biggest and best brands including C3 Presents, Festival republic, MGM resorts, Hakkasan, Lollapalloza, World Club Dome, Sonar, Elrow, ESPN, Universal Music Group and Global Radio.  Verve integrates directly with major ticketing providers and technology partners around the world, including Ticketmaster, Paylogic, Eventbrite and Front Gate Tickets."
Vedanta Biosciences,https://www.crunchbase.com/organization/vedanta-biosciences,"Biotechnology, Business Development, Medical","Vedanta Biosciences was founded by PureTech and a team of world renowned experts in immunology and microbiology. Vedanta Biosciences is developing a class of drugs that work by modulating the human microbiome, with an initial emphasis in autoimmune and inflammatory diseases. Vedanta Biosciences’ proprietary approach leverages foundational discoveries in the field of mucosal immunology to generate safe and potent treatments that restore intestinal homeostasis acting via mechanisms that are orthogonal to all existing drug classes. By modulating the microbiome with this class of drugs, we have the opportunity to treat a range of autoimmune and inflammatory diseases in potentially new ways and impact the lives of patients."
Velocity Black,https://www.crunchbase.com/organization/velocity-black,"E-Commerce, FinTech, Hospitality, Loyalty Programs, Mobile",Velocity Black is the ultimate digital members club. Designed for those looking to reach beyond
Verodin,https://www.crunchbase.com/organization/verodin,"Cloud Security, Compliance, Cyber Security, Intrusion Detection, Network Security, Penetration Testing, Security, Software","Verodin is a business platform that provides organizations with the evidence needed to measure, manage, and improve their cybersecurity effectiveness. The Verodin Security Instrumentation Platform (SIP) provides proof that cybersecurity technologies and processes are effective across endpoint, email, cloud, and network controls, enabling organizations to continuously validate the protection of their business-critical assets."
Venture Global LNG,https://www.crunchbase.com/organization/venture-global-lng,"Energy, Oil and Gas","Venture Global LNG is changing the LNG market through efficiency and innovation. We are a long-term, low-cost provider of American-produced liquefied natural gas. Our two Louisiana-based export projects service the global demand for North American natural gas and support the long-term development of clean and reliable North American energy supplies."
Verdigris Technologies,https://www.crunchbase.com/organization/verdigris-technologies,"Big Data, Energy Management, Internet of Things, SaaS, Software","Verdigris enables building intelligent buildings through AI and real-time energy monitoring. In addition, Verdigris delivers insight into the power usage per device when in critical condition. Verdigris Building.AI is cloud analytics software for enterprise facilities managers and large commercial buildings. It allows them to optimize operations, increase facility uptime, and save on energy costs. Building.AI is a sophisticated machine learning analytics SAAS platform and embedded wireless sensor that enables real-time identification, disaggregation, and analysis of the loads in buildings, providing unprecedented insights about behavior and usage."
Verse,https://www.crunchbase.com/organization/verse-2,"Mobile Payments, Payments, SaaS","At Verse, we are building a product that people love and makes payments easy. We strive to create a superior user experience while connecting the universe through payments. The company was founded in 2016 and is based in Barcelona, Spain."
Vend,https://www.crunchbase.com/organization/vendhq,"Enterprise Software, Point of Sale, Retail, Retail Technology, SaaS, Software","Vend is web-based point-of-sale and retail management software.   Vend allows real-world retail store owners or managers to have full visibility and centralized control of one to many retail stores. Vend runs in the browser and supports full online and offline modes. Even though Vend is web-based it works offline, so users can keep making sales if the internet drops out. Vend integrates seamlessly with other web applications used to run retail stores, like accounting, ecommerce, appointment scheduling and others. The Vend platform is subscription based, never requires backups or upgrades and lets retailers get on with running their retail enterprise instead of worrying about their IT infrastructure."
Vector,https://www.crunchbase.com/organization/withvector,"Logistics, Software",Reduce operational friction and increase productivity by streamlining your workflows with our LoadDocs electronic forms and document capture solution. 
Verge Genomics,https://www.crunchbase.com/organization/verge-genomics,"Genetics, Neuroscience","Verge Genomics transforms drug discovery with artificial intelligence. Verge was founded by a unique combination of the field's top machine learning experts and seasoned neuroscience drug developers. Together, they share the vision that exponential advances in computational genomics combined with new insights into neuroscience has created a breakthrough opportunity to discover drugs that dramatically improve the lives of patients suffering from neurodegenerative disease."
VersaPay,https://www.crunchbase.com/organization/versapay,"Enterprise Software, Financial Services, FinTech, Payments, Transaction Processing","VersaPay was founded in 2006 as an electronic payments company and went public in 2010 (TSX-V: VPY).  VersaPay is a Fintech company and leading provider of cloud-based invoice-to-cash solutions, enabling businesses to provide a superior customer experience, get paid faster, streamline financial operations, and dramatically reduce DSO and costs. VersaPay ARC is the new standard in accounts receivable and collections management with a customer self-service environment to view invoices online, collaborate on inquiries and disputes, and facilitate secure online payments (EFT/ACH and credit card). Businesses gain access to a suite of powerful tools that enable efficient collections, cash application and real-time insight into accounts receivable. VersaPay ARC automatically reconciles payments and account information through integrations with a wide range of ERPs and accounting software providers."
Veo Robotics,https://www.crunchbase.com/organization/veo-robotics,"Industrial Automation, Manufacturing, Robotics","Veo Robotics is transforming manufacturing with products that incorporate advanced computer vision, 3D sensing, and AI.  Their first product lets high-performance industrial robots work collaboratively with people to enable much more flexible, productive, and efficient manufacturing workcells."
Verana Health,https://www.crunchbase.com/organization/verana-health,"Database, Health Care, Software",Innovation in healthcare is hindered by the time and cost of bringing new products to market. Verana Health is partnering with medical associations to build a regulatory-grade data platform for health care innovation that utilizes specialty clinical data sets. Verana Health’s platform enables physicians and industry to work together towards their shared goal of accelerating the availability of better treatments and cures for patients. Learn more at veranahealth.com.
Vexata,https://www.crunchbase.com/organization/vexata,"Computer, Flash Storage, Software","A new wave of data-driven applications is powering today’s economy. Combining distributed data management software and advanced networking principles, Vexata’s active data fabric addresses the demands of these new applications and transforms your data infrastructure to improve decisions today, power business on demand and simplify the path to your future."
Veriff,https://www.crunchbase.com/organization/veriff,"Information Technology, Internet, Security",Veriff empowers organizations to establish trusting relationships with customers. It is an invisible digital sheriff converting physical identity to online and verifying its validity.
Very Good Security,https://www.crunchbase.com/organization/very-good-security,"Compliance, FinTech, Network Security, Payments, Security","Very Good Security (VGS) is a data security company founded in 2015 by established and driven entrepeneurial engineers, Mahmoud Abdelkader and Marshall Jones, who have a substantial history of payments and security focused engineering within financial and commercial institutions. VGS is funded by Andreessen Horowitz (a16z) with participation from NYCA, Vertex Ventures, Slow Ventures and Max Levchin (co-founder of PayPal)."
Verrency,https://www.crunchbase.com/organization/verrency,"Banking, Financial Services, FinTech, Payments","Verrency is a financial technology platform and marketplace that enables financial institutions to introduce innovative payment services faster, at lower cost and reduced risk. The Verrency platform connects banks --with one single connection-- to a growing marketplace of payment innovations including 3rd party fintech solutions and Verrency pre-built white-label services. "
Vesper,https://www.crunchbase.com/organization/vesper,"Consumer Electronics, Hardware, Telecommunications","Vesper was founded to commercialize a revolutionary approach to MEMS microphones developed by co-founders Bobby Littrell and Karl Grosh at the University of Michigan. This superior microphone design aims to bring studio quality acoustics into handheld devices.  Vesper’s novel piezoelectric transducer design achieves unparalleled acoustic performance. Because piezoelectric structures only require a single active membrane layer, they are not affected by squeeze film damping, the dominant noise source in capacitive microphones. Our structures deliver higher SNR, better matching and a rugged waterproof ultra-small form factor.  Our founders, Bobby Littrell and Karl Grosh, and first employee, Aaron Rocca, are are the recognized thought leaders in piezoelectric microphone design. They have partnered with experienced industry executives Matt Crowley, Craig Core and James Jeong to commercialize this disruptive design in the most demanding and highest volume market segments.  Vesper is funded by leading venture fund Atlas Venture and strategic investors in the MEMS microphone industry. For all press inquiries please contact Matt Crowley."
Vertical Companies,https://www.crunchbase.com/organization/vertical-companies,"Agriculture, Cannabis, Consumer Goods","Vertical Companies introduces an entirely new perspective on the global cannabis market. Vertical is one of the first and largest vertically integrated companies in the legal medical cannabis industry. They have operations in AZ, CA and KY, combined with strategic partnerships in OH, and additional plans for expansion to other states, which position us to take advantage of the legalization and normalization of cannabis globally. Vertical is led by an executive team of entrepreneurs and business leaders from the alcohol beverage, agriculture, CPG, distribution, entertainment, food, healthcare and medical industries.  Vertical’s operations include planning, permitting, development and operation of cultivation, extraction, manufacturing and distribution. They have world class capabilities in product development, co-packing, branding, marketing, distribution and legal compliance."
Vehiculum,https://www.crunchbase.com/organization/vehiculum-mobilty-solutions-gmbh,"Auto Insurance, Automotive, Digital Marketing, Financial Services, Leasing, Marketplace, Sales","Vehiculum is an online platform that enables an independent and transparent price overview of leasing offers and online transactions. They aim to digitize the business leasing, offer a transparent price comparison, and a simple contract management.  It was founded by Lukas Steinhilber in July 2015 along with his longtime friend Melchior Bauer and Guy Moller. It is headquartered in Berlin, Germany."
Verafin,https://www.crunchbase.com/organization/verafin,"Artificial Intelligence, Compliance, Enterprise Software, Finance, Fraud Detection, Information Technology, Security, Software","Verafin Inc., a leading provider of compliance, anti-money laundering (AML) and fraud detection software. Verafin provides a combined fraud detection and AML solution that utilizes artificial intelligence and behavior pattern-based recognition. Bringing fraud detection and AML (FRAML) processes together effectively alerts compliance officers and fraud professionals of suspicious behavior and anomalies while improving investigations and satisfying compliance with BSA/AML regulations."
Vestmark,https://www.crunchbase.com/organization/vestmark,"Enterprise Software, Financial Services, Information Technology, SaaS, Trading Platform","Headquartered in Wakefield, MA, Vestmark has been a leading technology platform provider delivering wealth management and investment advisory solutions since 2001. Vestmark is shaping the future of the advisory solutions industry with the most innovative technologies to support the industry's growth. Vestmark also provides an exciting and rewarding work environment. With a Software as a Service (SaaS) deployment approach, Vestmark's customers currently manage over 1 million accounts representing over $250 billion in assets under management."
Verb Energy,https://www.crunchbase.com/organization/verb-energy-inc,"Food and Beverage, Food Processing","Verb Energy makes simple, healthy, tasty energy products anyone can enjoy. Verb Energy makes healthy and delicious energy products for every day. Our flagship product is the Verb Caffeinated Energy Bar."
Verizon Wireless,https://www.crunchbase.com/organization/verizon-wireless,"Communication Hardware, Telecommunications, Wireless","Verizon Wireless offers wireless telecommunications services, devices, and solutions. The company provides 4G LTE network throughout the United States. It serves 108.2 million retail connections and operates more than 1,700 retail locations in the United States. It also offers voice and data services in more than 200 destinations. Verizon Wireless’s online store sells basic phones, smartphones, tablets, mobile hotspots, accessories, apps, games, videos, data plans, music files, and more. Verizon Wireless was founded on April 3, 2000, and is based in New Jersey, United States. The company is wholly owned by Verizon Communications Inc., an American broadband and telecommunications company."
Versus,https://www.crunchbase.com/organization/versus-llc,"Advertising Platforms, Apps, Digital Media, eSports, Gaming, Mobile, Video Games","Versus has developed a proprietary in-game prizing and promotions engine that allows game publishers and developers to offer in-game prizing across various platforms including mobile, console, PC games, and streaming media.   Brands pay to place products in-game and gamers compete for those prizes."
Veggie Grill,https://www.crunchbase.com/organization/veggie-grill,"Cooking, Food and Beverage, Hospitality, Restaurants","Veggie Grill, a West Coast restaurant concept known for craveable, plant-based food. Led by co-founders T.K. Pillan and Kevin Boylan and CEO Greg Dollarhyde, the company offers a menu featuring a variety of hot sandwiches and burgers, entrée salads, homestyle plates, daily soups and housemade desserts made from hearty “veggie-proteins” and wholesome ingredients."
Vention,https://www.crunchbase.com/organization/vention,"CAD, Hardware, Industrial, Industrial Automation, Mechanical Engineering, Robotics","Vention is a next-generation digital manufacturing platform for machine design, enabling engineers and other manufacturing professionals to design, order and assemble custom factory equipment in just a few days. Vention’s AI-enabled, cloud-based MachineBuilder 3D™ integrates a comprehensive library of modular parts for applications such as automated equipment, robot cells, tooling, and conveyors. The company was founded in 2016 and is headquartered in Montreal, Canada."
Verastem Oncology,https://www.crunchbase.com/organization/verastem,"Biopharma, Biotechnology, Pharmaceutical",Verastem Oncology (Nasdaq: VSTM) is a biopharmaceutical company committed to the development and commercialization of medicines to improve the lives of patients diagnosed with cancer.
Verato,https://www.crunchbase.com/organization/verato,"Big Data, Cloud Data Services, Data Integration, Health Care, Identity Management, Information Services, Information Technology, SaaS","Verato is a cloud-based patient matching technology that is better, faster, and cheaper than today's standard matching technologies.  We use a highly-curated, continuously-updated, self-learning database of identities and identity attributes spanning the entire U.S. adult population.  This database acts as an “answer key” for identity data.  We call this ""referential matching.""  Verato uses this database as an answer key during matching to make matches no other approach can ever make—even if two records have out-of-date, errored, incomplete, and inconsistent identity data.  Because of this approach, our match rates are the highest in the industry.  We deliver sub-second performance and can securely handle hundreds of millions of transactions to support the largest organizations.  Since, Verato is cloud-based, there is no software to deploy, support, and maintain.  We deliver quick time-to-value (weeks, not months or years) and a lower total cost of ownership than any of the on-premises solutions being used today. Better, cheaper, faster."
Verv,https://www.crunchbase.com/organization/vevr,"Artificial Intelligence, Energy, Energy Management, Software","Verv is a clever home energy assistant that gives you intelligent information about your home appliances, helping you to tackle your electricity bills, reduce your carbon footprint and keep your home safe.  Verv is an intelligent home hub developed by London-based SME Green Running, which gives users the power to take control of their energy usage to ultimately reduce energy bills and lower their carbon footprint. The team is made up of software architects, embedded engineers, data scientists and machine learning experts who are passionate about technology, data analytics and pushing the boundaries of tech to create a positive social impact. With data analytics and engineering at their heart, they take huge volumes of data from multiple sources, decode it, and hand it back to the user in a form that enables them to create positive change."
Velo3D,https://www.crunchbase.com/organization/velo3d,"3D Printing, Manufacturing","Velo3D develops end-to-end solutions for metal additive manufacturing, including metal printing systems, physical simulation-based print preparation software, and an adaptive manufacturing process. Velo3D solutions accelerate innovation by enabling system developers to design the most imaginative parts, and manufacture cost-effective solutions, eliminating the constraints of traditional manufacturing technologies."
