Organization Name,Organization Name URL,Categories,Full Description
Pantheon,https://www.crunchbase.com/organization/pantheon,"Cloud Infrastructure, Content, Enterprise Software, Infrastructure, Internet, SaaS, Web Development","Pantheon is a WebOps platform for Drupal and WordPress, running more than 285,000 sites in the cloud and serving over 10 billion page views a month. Pantheon’s multitenant, container-based platform enables organizations to manage all of their websites from a single dashboard. Customers include Yale, Coach, United Nations and IBM. For more information, visit pantheon.io. David Timothy Strauss, Joshua Koenig, Matthew Cheney, and Zachary Rosen founded September 1, 2010. It has its headquarters in San Francisco in California."
PaySense,https://www.crunchbase.com/organization/paysense,"Consulting, Financial Services, FinTech, Information Technology, Personal Finance","PaySense offers financial services to Indian consumers. It provides EMI plans for online and offline purchases.  PaySense lets its customers get approval on web or mobile application, select EMI plan and upload KYC documents, and get money in their account. Prashanth Ranganathan and Sayli Karanjkar founded the company in 2015, with its headquarters in Mumbai in India."
Panera Bread,https://www.crunchbase.com/organization/panera-bread,"Bakery, Food and Beverage, Restaurants","We are Panera Bread. And we believe that good food, food you can feel good about, can bring out the best in all of us. Food served in a warm, welcoming environment, by people who care. To us, that’s good eating and that’s why we’re here. Thirty years ago, we started with one goal: to bake fresh bread from fresh dough every day in every bakery-cafe. No artificial preservatives or short cuts, just our bakers and hot ovens. We also wanted to be part of our communities so we donated what was left at the end of day to our neighbors in need. As time went by, we opened new bakery-cafes across the country, and we looked for ways to get better. We added calories to our menu (long before we had to), provided free Wi-Fi (before it was popular) and switched to poultry and pork raised without antibiotics. Now, with over 2,000 bakery-cafes in the U.S. and Canada, we still pay attention to the important things. Like serving food that’s free of the artificial stuff and making sure you have a great experience (have you tried our online ordering?). All of this comes down to wanting for our guests exactly what we want for our own families. Simply: good food."
Paytronix Systems,https://www.crunchbase.com/organization/paytronix-systems-inc,"Analytics, Apps, CRM, E-Commerce, Loyalty Programs, Mobile, Mobile Payments, Restaurants, Software","Paytronix’s proprietary guest engagement platform helps more than 250 restaurant and retail chains manage and grow more than $10 Billion in guest spend. Customers benefit from big data consumer insights that Paytronix generates from 1-to-1 engagement with more than 20 million loyal guests—through mobile, social and today’s most innovative digital marketing tools. As a result, customers can more effectively segment and motivate their guests to increase spend and drive revenue.  Today’s marketer needs to understand guests’ behavior - predict and drive incremental sales - while delivering an experience that brings guests back again and again. At the same time, guests expect more than a coupon or punch card. They silently demand convenience – recognition – relevance."
Parsable,https://www.crunchbase.com/organization/parsable,"Collaboration, Energy, Enterprise Software, Manufacturing, Messaging, Mobile, Software","Parsable gives human work a digital edge in an increasingly automated world. By empowering today’s deskless employees with tomorrow’s digital tools, Parsable is helping to define a human-centric future of industrial work. Companies rely on Parsable’s mobile-first Connected Worker Platform to make frontline work execution more consistent, transparent and dynamic, while improving operational effectiveness, productivity, quality and safety. Parsable’s customers include P&G, Shell, Corteva Agriscience, Green Chef (a Hello Fresh company), Schlumberger, Scientific Drilling, Honeywell, Daher and other category leaders in energy, industrial manufacturing and consumer packaged goods. Founded by veterans of Accenture, Google, Microsoft, SAP, Oracle and YouTube, Parsable is headquartered in San Francisco with offices in Austin; New York; Vancouver, Canada; and Dublin, Ireland."
Patientory,https://www.crunchbase.com/organization/patientory-2,"Blockchain, Cyber Security, Health Care, Hospital, Information Technology","Patientory is empowering people to take charge of their own health. They’re revolutionizing the way doctors and patients interact and gain access to information, cutting out all layers and processes that currently are stumbling blocks in care coordination. They connect doctors, care providers, and consumers all within a single, secure platform – creating a care team that works together to provide the best care."
Pariksha,https://www.crunchbase.com/organization/pariksha,Education,"Pariksha is an online preparation platform for your institute to empower your students to analyze performance over hundreds of data points to precisely know their strengths and weaknesses. Let your students compete on a national scale, know where they lack and provide best in class personalized learning experience to help them prepare better for exams. Join us in changing the way the students prepare!"
Paxos,https://www.crunchbase.com/organization/paxos,"Finance, Financial Services, FinTech","Paxos is on a mission to modernize finance by mobilizing assets at the speed of the internet.   Paxos is building a future where all assets—from money to gold to securities—will be digitized and can move instantaneously, 24/7. Settlement risk will cease to exist, so trillions of dollars of trapped capital can go to work in a global, frictionless economy. Today, as the first regulated Trust company with blockchain expertise, Paxos is uniquely positioned to mobilize and custody assets digitally."
payconiq,https://www.crunchbase.com/organization/payconiq,"Financial Services, Mobile Payments, Software","Founded in 2014, Payconiq is a mobile payment platform. Payconiq leads the transformation of the payment industry in Europe. They've created an app which can be used for omnichannel payments: in store, online, and between friends. Consumers benefit from quick and easy payments through their smartphone while merchants reduce checkout times and pay smaller fees per transaction than any other payment method. Payconiq is currently active in Belgium, the Netherlands, Germany and Luxembourg with local offices in each of these markets."
Patron Technology,https://www.crunchbase.com/organization/patron-technology,"Art, CRM, Enterprise Software, Music, Sports, Ticketing","Patron Technology provides innovative and industry-leading technology that enables its customers to create deeper and more profitable relationships with their ticket buyers, fans, and supporters. Under the investment umbrella of PSG, Patron Technology is actively engaged in building out a broader platform that addresses other sectors of the broader ticketing & CRM market in the U.S. and abroad. Patron Technology launched in 2010 with the creation of PatronManager, which has become one of the fastest growing platforms for arts and culture organizations. In 2017, Patron Technology partnered with ShowClix and Ticketleap to become one of the largest, leading event ticketing companies not only in arts and culture, but also in fandom and consumer conventions, museums, attractions, festivals, and self-service events."
Pandora,https://www.crunchbase.com/organization/pandora,"Advertising, Broadcasting, Internet, Internet Radio, Music, Navigation, Software, Technical Support, Video Streaming","Pandora is the world’s most powerful music discovery platform, offering a personalized experience for each of our listeners wherever and whenever they want to listen to music—whether through mobile devices, car speakers or connected devices in the home. Unlike traditional radio that broadcasts the same content at the same time to all of its listeners, we enable our listeners to create personalized stations and playlists, as well as search and play songs and albums on-demand. The Music Genome Project, our content programming algorithms and data collected from our listeners power our ability to predict listener music preferences, play music content suited to the tastes of each individual listener and introduce listeners to the music we think they will love. Founded by musicians, Pandora also empowers artists with valuable data and tools to help grow their audience and connect with their fans. Pandora is available as an ad-supported radio service, a radio subscription service called Pandora Plus and an on-demand subscription service called Pandora Premium. The majority of our listener hours occur on mobile devices, with the majority of our revenue generated from advertising on our ad-supported radio service on these devices. With billions of data points that help us understand our users' preferences, we offer both local and national advertisers the opportunity to deliver targeted messages to our listeners using a combination of audio, display and video advertisements. We also generate increasing revenue from our subscription offerings."
Patch,https://www.crunchbase.com/organization/getpatch,"FinTech, Health Care, Insurance, Internet, Software","Patch was founded on the belief that healthcare benefits should be simple to use and easy to understand. After personal frustrations with insurance companies, we saw the system was causing misery where it didn’t need to. Given most Americans don't have $1K to their name, we realized people choose their healthcare based on what their insurance will cover. With over $350B is spent each year on administration in healthcare, this is an important problem that fantastic software and efficient processes can solve.  Patch demystifies health insurance and payment processes so that using benefits and paying for healthcare is a breeze. Patch’s platform allows doctors to easily check what patients are eligible for, let them know what they owe, and transact instantly, all without having call insurance companies or submit paper claims. This unlocks a better care experience for patients and a faster and cheaper administrative process for providers."
PaymentSense,https://www.crunchbase.com/organization/paymentsense,"Financial Services, Payments, Small and Medium Businesses, Transaction Processing","Paymentsense is a financial technology company providing card payment solutions for small and medium-sized businesses in the UK and Ireland. From Contactless card machines to online payments and integrated services, Paymentsense supplies over 60,000 small businesses with card processing solutions that allow them to take payments in store, online, over the phone and on the move."
PatientPop,https://www.crunchbase.com/organization/patientpop,"Health Care, Internet, SaaS","PatientPop is the only complete practice growth solution that empowers healthcare providers to thrive in the digital age. By enhancing and automating each touchpoint in the patient journey — from first impression online, to digital booking, to post-appointment follow-up — PatientPop makes it easy for healthcare providers to attract more patients, manage online reputation, modernize the patient experience, and automate the front office."
PaulCamper,https://www.crunchbase.com/organization/paulcamper,"Internet, Marketplace, Rental, Travel","PaulCamper is Europe's largest and most trusted RV rental marketplace. The heart of PaulCamper is a community with a passion for camping and outdoor experiences. The platform is solely build around the needs of people sharing a campervan. RV owners get a safe and easy way to rent out their vehicles, so they can make money and earn a second extra income. Outdoor travelers can rent individual RVs all over the country to hit the road and drive into their next outdoor adventure."
PayScale,https://www.crunchbase.com/organization/payscale,"Big Data, Enterprise Software, Human Resources","Creator of the largest database of individual compensation profiles in the world, PayScale, Inc. provides an immediate and precise snapshot of current market salaries to employees and employers through its online tools and software. PayScale’s products are powered by innovative search and query algorithms that dynamically acquire, analyze and aggregate compensation information for millions of individuals in real time. PayScale publishes the quarterly PayScale Index™, and the subscription software products for employers include PayScale Benchmark™,PayScale Insight™, and PayScale Insight Expert™. Among PayScale's 3,500 corporate customers are organizations small and large across industries including Mozilla, Tully’s Coffee, Clemson University and the United States Postal Service."
PayIt,https://www.crunchbase.com/organization/payit,"GovTech, Mobile, Payments","PayIt simplifies doing business with state, local and federal government through it's patent-pending mobile transaction and payment platform.  Along with our government partners, we are transforming the customer experience and making government more modern, convenient and mobile."
PathSpot,https://www.crunchbase.com/organization/pathspot,"Biotechnology, Food and Beverage, Personal Health","PathSpot is a system that protects food service companies and their customers from the threat of food-borne illness. PathSpot scans employee's hands to detect pathogens that cause foodborne illness - all in under 2 seconds. We protect your patrons, your employees, and your bottom line with our trusted technology and reliable support."
PathFactory,https://www.crunchbase.com/organization/lookbookhq,"Content Marketing, Digital Marketing, Marketing, Marketing Automation, Software","PathFactory delivers the on-demand experience for B2B by enabling buyers with the most relevant information at every step of their unique journey and allowing them to binge-consume content, removing friction and making the buying process more efficient. By tracking exactly what each buyer is consuming along the path to purchase, PathFactory delivers hyper-relevant, real-time content recommendations and dramatically expedites the buying process."
PayRight,https://www.crunchbase.com/organization/payright,"Financial Services, FinTech, Payments","PayRight is an Australian payment plan provider developed for merchants to accelerate return-on-effort and for making things more affordable to consumers, by spreading the cost of purchases over time, without ever paying interest. It provides merchants a buy now, pay later flexible payment option to offer their customers, intended for bigger ticket items that are more considered purchases rather than smaller impulse-driven buys. The company practices responsible for lending and performs extensive identification and credit checks to ensure a customer’s repayment capability. Merchants are paid upfront and in full on the same day and include a diverse mix of broad-reaching products and services such as direct sales businesses, home improvement, education, photography, dental, and health and beauty. PayRight was founded in 2016 by brothers Piers Redward and Myles Redward. The company has set its headquarters in Melbourne, Australia."
Particle,https://www.crunchbase.com/organization/particle-3,"Consumer Electronics, Hardware, Information Services, Internet of Things, Software","Particle is an Internet of Things (IoT) device platform that enables businesses to easily add the power of connectivity to any product. From hardware to connectivity to device management and cloud, Particle provides developers with tools to prototype IoT solutions quickly as well as a reliable and secure platform for enterprises to scale. Over 150,000 product builders in more than 170 countries and half of the Fortune 500 have deployed connected IoT devices powered by Particle. Listed as one of Fast Company’s Most Innovative Companies of 2015 and named as a major player to watch in the IoT Landscape in IDC Marketscape’s 2018 Vendor Assessment, Particle’s customers include NASA, SpaceX, consumer hot tub manufacturer Jacuzzi and coffee-brewing pioneer Keurig. Venture backed by Root Ventures, Spark Capital, Qualcomm Ventures, and Particle is based in San Francisco, CA and Shenzhen, China."
PayFit,https://www.crunchbase.com/organization/payfit,"Employee Benefits, Information Technology, Payments, Small and Medium Businesses","Paying employees has never been easier. PayFit allows SMEs to easily manage the pay and leave of their employees. In 2015, the observation was simple: no employer was satisfied with the solutions used to manage the pay of its employees. No solution allowed a company to manage payroll quickly and without prior expertise. No solution answered automatically and securely to the French administrative complexity. There was no solution to centralize all the issues related to employee management on a single tool. No solution offered an intuitive and user-friendly interface for the employer but also for the employee."
Paradox Interactive,https://www.crunchbase.com/organization/paradox-interactive,"Gaming, Internet, Publishing","Paradox Interactive has been a leading global publisher of PC-based strategy games. World-renowned for its strategy catalog, the company holds a particularly strong presence in the United States and Europe. The publishers steadily-growing portfolio includes firmly established PC franchises such as the critically acclaimed Europa Universalis, Crusader Kings, Victoria and the Hearts of Iron series created by Paradox Development Studio. 2014-2015 will be Paradox Interactive’s most ambitious line-up of titles to date with such releases as Obsidian's Pillars of Eternity, Hearts of Iron IV and Runemaster by Paradox Development Studio as well as several yet unannounced titles."
Pathao,https://www.crunchbase.com/organization/pathao,"E-Commerce, Logistics, Payments, Transportation","Pathao is a technology startup that is developing tangible solutions to battle the biggest infrastructural problems in Bangladesh. After establishing Pathao to be the biggest e-commerce delivery company in Bangladesh, it is now expanding into the ride-hailing transportation space. Using a dynamic fleet of motorbikes, its solutions are harnessing the power of technology to change the face of Bangladesh."
PatientsLikeMe,https://www.crunchbase.com/organization/patientslikeme,"Health Care, Medical, Wellness","PatientsLikeMe, the world’s largest personalized health network, helps people find new options for treatments, connect with others, and take action to improve their outcomes. The company has worked with every major pharmaceutical company and a range of government organizations to bring the patient voice to research, development and public policy. With more than 600,000 members, PatientsLikeMe is a trusted source for real-world disease information and a clinically robust resource that has published more than 100 research studies."
Paddle,https://www.crunchbase.com/organization/paddle,"Analytics, Apps, E-Commerce, Internet, Payments, Software","Paddle believes that software companies succeed when they can focus on building awesome products that the world loves and scale their business, rather than wasting time on building and maintaining everything that's required to run and grow. This is why hundreds of developers and software companies rely on the Paddle checkout and licensing solution to sell their products globally, as well as using a powerful analytics and marketing tools to understand and grow their businesses. The company has been recognized by Deloitte UK Fast 50 as the 6th fastest growing company in the UK, having grown their revenue by over 3,900% in the last 4 years. Paddle has received over $25m in funding from Notion, BGF Ventures and Kindred Capital."
Palantir Technologies,https://www.crunchbase.com/organization/palantir-technologies,"Analytics, Computer, Information Technology, Software","Palantir's mission is to solve the most important problems for the world's most important institutions. Its software lets its customers integrate and analyze all of their data so they can answer questions that they couldn't before. From delivering disaster relief to building safer automobiles, the company is honored to help make its partners better at their most important work.  Palantir was founded in 2004 by a handful of [PayPal](/organization/paypal) alumni and Stanford computer scientists. Since then Palantir has doubled in size every year while retaining early-stage values: a startup culture, strong work ethic, and rigorous hiring standards. Palantir works in a variety of problem areas for various customers in both private and public sector, helping them answer questions like:  * How do you prevent the next $65Bn ponzi scheme?  * How do you take down human trafficking networks?  * How can we help borrowers avoid foreclosure on a massive scale/stabilize housing?  * How can you prevent fraud in Medicare?  * Can you help governments save billions/identify ways to reduce spending?  * Can you help scientists monitor the environment after the Deepwater Horizon Oil Spill?  * How do you defend the IP of companies from cyber espionage by bad actors?  * How can you help stop the genocide in the Sudan?  * How can we help target gangs to end their violence?"
Passport,https://www.crunchbase.com/organization/passportparking,"Enterprise Software, Government, GovTech, Mobile Payments, Public Transportation, SaaS","Passport transforms the way cities manage their operations. The fintech company’s mobile-first platform has been adopted by more than 450 cities, universities, and private operators around the world in cities including Chicago, Toronto, London, and Miami, across more than 5,000 locations. Passport’s product lines – parking, transit and tolling payments, parking enforcement, and permit management – enable organizations in the public and private sectors to streamline their operations, enhance customer service, and make data-driven decisions. Consistently recognized as one of the fastest growing companies and Best Places to Work in Charlotte, North Carolina, Passport has an ingrained practice of putting People First – a guiding principle in its culture.  Passport is backed by a group of investors, including Bain Capital Ventures, Grotech Ventures, MK Capital and Relevance Capital. Learn more, or get in touch with Passport at passportinc.com."
Payfone,https://www.crunchbase.com/organization/payfone,"Call Center, Identity Management, Mobile, Software, Wireless","Payfone is a mobile and digital identity authentication solutions provider for businesses. Payfone provides identity certainty, the ability to validate customers to create easy, secure and frictionless experiences across PC's, mobile phones, and tablets and allows enterprises to deliver fast, frictionless, and fraud-free customer experiences to over 90% of customers. Payfone closes the gap in trust and delivers a real-time proprietary. The company was founded on 2008 and is headquartered in New York."
PACT Pharma,https://www.crunchbase.com/organization/pact-pharma,"Health Care, Personal Health, Pharmaceutical","PACT Pharma is dedicated to synthesizing a tsunami of neo-epitope targeted T cells and producing a personalized adoptive cell therapy designed to benefit each individual cancer patient. The neo-epitope targeting is engineered into the patient’s own T cells (autologous T cells) for programming to seek out, infiltrate into the tumor and kill the tumor cells displaying the unique neo-epitopes. In essence, PACT Pharma is engineering next generation synthetic tumor-infiltrating lymphocytes (synthetic TILs), tailored for each patient’s cancer with highly efficient turnaround in manufacturing from tumor biopsy to re-infusion of autologous synthetic TILs back into the patient."
PayMate,https://www.crunchbase.com/organization/paymate-india,"B2B, Credit, Financial Services, FinTech, Mobile Apps, Payments, Transaction Processing","PayMate is a leader in B2B payments for Enterprise and SME across supply chains. The PayMate platform provides a comprehensive digital workflow tied to payments which enable greater control and transparency along with better cash flows and an end to end reconciliation for a superior experience for Enterprise and SME in closed-loop supply chains. PayMate works with leading Visa commercial card-issuing banks to facilitate credit for both payables and receivables across supply chains moving traditional cash, cheque and EFT to card streams with several built-in risk-mitigating benefits for banks and extended days payables for buyers. Platform features include Procure to Pay automation, credit evaluation, discount marketplace along with APIs for integration into existing accounts/ERP for minimal friction-based deployment. It is cloud-based and accessible across all form factors. PayMate has a presence in South Asia (India) and UAE and is actively expanding across CEMEA."
PayJoy,https://www.crunchbase.com/organization/payjoy,"Credit, Emerging Markets, Financial Services, FinTech, Mobile, SaaS, Software","PayJoy is bringing consumer finance to people who otherwise could not afford modern electronics such as smartphones.  Today, their unique locking technology and data science enables them to offer smartphone financing to underbanked people in emerging markets worldwide. Their ambition is to deliver affordable consumer finance to the next billion who are just now getting onto the digital and financial grid.  The company, based in San Francisco, California, was founded in 2015 and is funded by top fintech investors."
PatientPing,https://www.crunchbase.com/organization/patientping,"Health Care, Hospital, Information Technology, Wellness","PatientPing is a health technology company that is building a national network of engaged providers who are sharing information, coordinating care, and working together to get patients healthier faster. PatientPing connects healthcare providers across the country with real-time notifications and care guidelines whenever and wherever their patients receive care. PatientPing's national care coordination network includes physicians, nurses, case managers, and care coordinators across hospitals, emergency departments, accountable care organizations (ACOs), physician practices, skilled nursing facilities, home health agencies, inpatient rehabilitation centers, and payers. By connecting care teams through real-time information sharing, PatientPing enables providers to deliver higher quality and more cost effective care, improving patient outcomes and experience."
Paperless Post,https://www.crunchbase.com/organization/paperless-post,"E-Commerce, Internet, Printing","Paperless Post exists to help people gather more easily and meaningfully in real life, because we believe that’s how  relationships thrive. Since 2009, our online platform has helped millions of people spend time with the people they care about at life's most important moments. Last year alone, Paperless Post brought over 70 million people together. We are incredibly excited about the launch of our new product, Flyer, which will leverage our event management tools, alongside new and more versatile design choices and functionality, to allow an even wider range of people gather every day."
Paperspace,https://www.crunchbase.com/organization/paperspace,"Artificial Intelligence, Cloud Computing, Enterprise Software, GPU, Machine Learning","Paperspace is a high-performance cloud computing and ML development platform for building, training and deploying machine learning models. Tens of thousands of individuals, startups and enterprises use Paperspace to iterate faster and collaborate on intelligent, real-time prediction engines."
PayPal,https://www.crunchbase.com/organization/paypal,"E-Commerce, E-Commerce Platforms, Finance, FinTech, Mobile Payments, Payments, Transaction Processing","Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. PayPal's open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom, enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies."
Panoply,https://www.crunchbase.com/organization/panoply-io,"Big Data, Cloud Data Services, Machine Learning, SaaS, Software","Panoply.io is an end to end data management platform for Analytics on the cloud that automatically tailor fits itself towards your end needs. Panoply automates data management from source to analysis, streamlining analysts’ and data scientists’ time to value. They optimize your time, granting up to 80% more efficiency by eliminating the time mired on complex labor of data preparation and management of unruly digital data and infrastructure. Incorporating best of breed data technologies, including Amazon's Redshift, Panoply.io utilizes machine learning and natural language processing (NLP) to learn, model and automate the standard data management activities performed by data engineers, Analysts and data scientists, saving thousands of code lines and countless hours of debugging and research."
Parachute Home,https://www.crunchbase.com/organization/parachute,"E-Commerce, Home Decor, Interior Design, Retail",Parachute makes modern Bedding and Bath essentials for a more comfortable home. Our products are designed in Venice Beach and responsibly manufactured by the world’s best artisans. 
Parrot,https://www.crunchbase.com/organization/parrot,"Automotive, Consumer Electronics, Manufacturing, Mobile, Product Design, Wireless","Parrot, a global leader in wireless devices for mobile phones, stands on the cutting edge of innovation. The company was founded in 1994 by Henri Seydoux as part of his determination to drive the inevitable breakthrough of mobile phones into everyday life by creating high-quality, user-friendly wireless devices for easy living.  Parrot has developed the most extensive range of hands-free systems on the market for cars. Its globally recognised expertise in the fields of mobile connectivity and multimedia around Smartphones has positioned Parrot as a key player of in-car infotainment. Additionally, Parrot designs and markets a prestigious line of high-end wireless multimedia products in collaboration with some of the world’s most well-renowned designers. Finally, Parrot is expanding on the UAV market with the Parrot AR.Drone, the first quadricopter piloted via Wi-Fi and using augmented reality and so with new solutions to address the UAV market for professional use. Parrot, headquartered in Paris, currently employs more than 750 people worldwide and generates the majority of its sales overseas. Parrot is listed on NYSE Euronext Paris since 2006."
PandaDoc,https://www.crunchbase.com/organization/pandadoc,"Contact Management, Digital Signage, Document Management, SaaS, Sales Automation, Software","PandaDoc is an all-in-one software to create, deliver, and manage your team’s quotes, proposals, contracts, and other sales collateral."
Patientco,https://www.crunchbase.com/organization/patientco,"FinTech, Health Care, Medical, Payments, SaaS","Patientco® is the only cloud-based platform specifically designed to help patients better understand, manage, and pay their healthcare bills, AND help providers improve their revenue cycle by giving them the tools they need to dynamically engage patients, manage payments, and automate the entire process. Founded in 2009, Patientco is a passionate team of long-time healthcare and technology professionals, joined together with one goal: to positively change patient financial engagement for the mutual benefit of patients and providers. Patientco is based in Atlanta, GA, and backed by BlueCross BlueShield Venture Partners, L.P. and Sandbox Industries."
Particle Media,https://www.crunchbase.com/organization/particle-media,"Apps, Mobile, News, Publishing, Search Engine","Particle Media provides its users with a personalized news app that offers a new way for users to engage with content. It operates in the technology industry. The company was launched in 2015 and is based in San Jose, California."
