Organization Name,Organization Name URL,Categories,Full Description
Fetch Robotics,https://www.crunchbase.com/organization/fetch-robotics,"Industrial Automation, Life Science, Mobile, Robotics, Supply Chain Management, Warehousing","Fetch Robotics is a San Jose, Calif.-based industrial robotics startup that develops and manufactures collaborative, autonomous mobile robot solutions for the warehousing and logistical markets. It takes takes advantage of its deep robotics expertise to provide reliable and safe collaborative AMR (Autonomous Mobile Robot) solutions for two commercial applications: material handling and data collection. Fetch Robotics is a venture-backed Silicon Valley startup founded in 2014."
Funding Circle,https://www.crunchbase.com/organization/funding-circle,"Finance, Financial Services, FinTech","When Funding Circle was founded, they could see that businesses weren’t being given the finance to grow, while investors were making poor returns. They had a simple idea — let them support each other. By lending directly to businesses through Funding Circle, investors can now earn attractive returns to better provide for their future. Businesses get fast, easy access to funding to grow, create jobs, support local communities and drive the economy forward. They believe it’s better for everyone."
Forecast,https://www.crunchbase.com/organization/forecasthq,"Artificial Intelligence, Developer Tools, Human Resources, Machine Learning, Natural Language Processing, Professional Services, Project Management, Scheduling, Software, Task Management","Forecast is a business management platform that helps project-based companies automate operations, empower people and leverage insights to drive business performance and client success. At Forecast, we believe your every day should be filled with less ad-hoc and administrative work. That freedom creates more room to focus on evolving, improving and empowering your people to think innovatively. Whether it is designing, structuring, acting or simply steering the company in the right direction, Forecast has your back. Increase agility with a platform that embraces a radically new approach of continuous improvement and learning by leveraging Artificial Intelligence (AI). Instead of spending time collecting data, we think you should be spending time acting from data. That will enable you to move from the old world projects first to a new world of clients first, which in turn will help you deliver better results."
Ford Motor Company,https://www.crunchbase.com/organization/ford,"Apps, Automotive, Manufacturing, Transportation","Ford Motor Company manufactures or distributes automobiles in addition to offering financial services. The company sells to dealerships for retail sale, and for sale to fleet customers, including commercial fleet customers, daily rental car companies, and governments. Ford’s vehicle portfolio includes automobiles, buses, tractors, and trucks. As a result of these financing activities, Ford Motor Credit Company LLC has a portfolio of finance receivables and operating leases which it classifies into two portfolios— ‘consumer’ and ‘non-consumer’. Finance receivables and operating leases in the consumer portfolio include products offered to individuals and businesses that finance the acquisition of its vehicles from dealers for personal and commercial use. Retail financing includes retail installment sale contracts for new and used vehicles, and direct financing leases for new vehicles to retail customers, government entities, daily rental car companies, and fleet customers. Finance receivables in the non-consumer portfolio include products offered to automotive dealers. Ford’s environmental initiatives include compressed natural gas, flexible fuel vehicles, electric drive vehicles, Hydrogen, and PC power management, and so on. Ford Motor Company was founded by Henry Ford in 1903 and is headquartered in Dearborn, Michigan."
FanDuel,https://www.crunchbase.com/organization/fanduel,"Fantasy Sports, Gaming, Sports","FanDuel, launched in July 2009, is the undisputed leader in the one-week fantasy sports industry. Offering fantasy sports for NFL, MLB, NBA and NHL FanDuel targets the 30+ million adult fantasy sports players in North America.  Players draft fantasy sports teams at any time of the season in head-to-head or multi-player contests, paying an entry fee for each contest and vie for cash prizes. In 2013 the company awarded over $150m in prizes and is on course to award over $400m in 2014. The company currently has over 100 employees and is headquartered in New York."
Foodpanda,https://www.crunchbase.com/organization/foodpanda,"Delivery, E-Commerce, Food Delivery","Foodpanda is a global online food delivery marketplace that enables users to place orders at local restaurants via its website or mobile application. Customers enter their postcodes on the site, browse for food from a list of restaurants, and place the order; foodpanda processes the order details, sends out an SMS to customers to confirm orders and their estimated delivery time, and passes the details to partner restaurants; and the restaurants deliver the food to customers. It is called foodpanda in Asia and Europe and hellofood in Africa, Latin America, and the Middle East. Foodpanda has partnered with more than 60, 000 restaurants globally, including Pizza Hut, Subway, KFC, McDonalds, and Jollibee. Foodpanda was launched by Ralf Wenzel and Benjamin Bauer in 2012 and is operated from Berlin, Germany with presence in over 40 countries and 500 cities across 5 continents."
Flybits,https://www.crunchbase.com/organization/flybits,"Analytics, Artificial Intelligence, Developer Tools, Enterprise Software, Machine Learning, Mobile, Predictive Analytics, SaaS","Flybits is positioned to lead the market in delivering the next-generation digital experience platform. Our patented approach encompasses sophisticated data aggregation, contextual intelligence, advanced AI capabilities and unique data security paradigms, enabling Fortune 500 teams to quickly, easily and securely deliver micro-personalized experiences that materially advance customer engagement. For more information, visit www.flybits.com and follow us at @flybitsinc."
Factual,https://www.crunchbase.com/organization/factual,"Analytics, Digital Marketing, Geospatial, Internet, Location Based Services, Mobile, Mobile Advertising","Factual is the location data company the world’s most valuable brands and tech companies trust to understand and intelligently grow their businesses. Factual provides product and engineering teams, marketers and data analysts access to the world’s most trusted, accurate and comprehensive data on places and people worldwide, transforming products, advertising and businesses with data that puts everything in context."
Firefly,https://www.crunchbase.com/organization/firefly-3919,"Advertising Platforms, Information Technology, Smart Cities","Firefly is building the first mobility based Smart Screens - Smart Cities advertising and data platform that utilizes the ride share and gig economy for distribution and scale. Firefly's unique location-based, “situationally aware” software and 1st party data enable the most granular, audience-based targeting of any away from home medium on any screen type. Through the digital signages installed atop hundreds of taxis, Firefly is sending targeted ads via 4G and 4G LTE cellular transmission. Firefly was founded in 2017 and is based in San Francisco, California."
Freightos,https://www.crunchbase.com/organization/freightos,"B2B, Logistics, Shipping, Supply Chain Management, Transportation","Freightos® makes global trade frictionless with the world’s online marketplace for the trillion-dollar international shipping industry. The Freightos Marketplace helps importers and exporters reduce logistics spend and save time with an instant comparison, booking, and management of air, ocean, and land shipments from top logistics providers. The result is international shipping that’s as smooth as booking a flight online. Freightos also provides patent-pending technology that empowers carriers and logistics providers around the world to automate freight sales. Freightos AcceleRate™ and Freightos WebCargo™ power rate management, automated pricing, and online freight sales for over 1,000 logistics service providers and carriers, including multi-billion dollar companies like Panalpina and Nippon Express. Freightos has accumulated the world’s largest global database of multimodal freight rates, providing industry transparency with the Freightos International Freight Index. Founded by serial entrepreneur Zvi Schreiber, Freightos is a logistics technology pioneer with a worldwide presence and has raised $50 million from leading venture funds, including GE Ventures."
FourKites,https://www.crunchbase.com/organization/fourkites,"Enterprise Software, Logistics, Supply Chain Management","FourKites is the real-time supply chain visibility platform that Fortune 500 companies and 3PLs trust to track shipment location and temperature and proactively manage exceptions. Using a proprietary predictive algorithm to calculate shipment arrival times, FourKites enables customers to lower their operating costs, improve on-time performance, and strengthen their end-customer relationships. Using FourKites, blue-chip shippers and 3PLs share the same, real-time shipping location and status information from more than four million GPS/ELD devices.  FourKites tracks and consolidates data across modes – including ocean, rail, parcel, and over-the-road, with both truckload and less-than-truckload – into a unified platform built for global enterprise companies. The platform is optimized for mobile and equipped with market-leading end-to-end security. To learn more, visit www.fourkites.com. FourKites was founded by Mathew Elenjickal in 2014."
Freenome,https://www.crunchbase.com/organization/freenome,"Biotechnology, Health Care, Health Diagnostics, Personal Health","Freenome is a health technology company developing accurate, accessible and non-invasive disease screening products for proactively treating cancer and other diseases at their most manageable stages. Freenome aims to reinvent disease management through systematized early detection and intervention. Since launching in 2014, the company has raised more than $70 million from leading technology and healthcare investors."
Fair,https://www.crunchbase.com/organization/fair,"Automotive, Financial Services, FinTech","Fair is a car leasing company that aims to grant access to mobility to everyone by pioneering the car-as-a-service (CaaS) concept. It gives customers the freedom to drive the car they want for as long as they want, and the flexibility to walk away at any time. Fair is headquartered in Santa Monica, California."
Faircent,https://www.crunchbase.com/organization/faircent,"Banking, Financial Services, Lending","Faircent helps in eliminating the high margins which intermediaries like banks and financial institutions make on our transactions. Banks have massive overheads, with thousands of employees to pay and hundreds of branches to maintain. Banks must take large margins on the money that passes through them. Whereas at Faircent.com people who have spare money lend it directly to people who want to borrow. There are no banks in the middle, no huge overheads"
ForgeRock,https://www.crunchbase.com/organization/forgerock,"Cyber Security, Enterprise Software, Identity Management, Information Technology, Internet of Things, Privacy","ForgeRock® is the digital identity management company transforming the way organizations interact securely with customers, employees, devices, and things. Organizations adopt the ForgeRock Identity Platform™ as their digital identity system of record to monetize customer relationships, address stringent regulations for privacy and consent (GDPR, HIPAA, FCC privacy, etc.), and leverage the internet of things. ForgeRock serves hundreds of brands, including Morningstar, Vodafone, GEICO, Toyota, TomTom, and Pearson, as well as governments like Norway, Canada, and Belgium, securing billions of identities worldwide. ForgeRock has offices across Europe, the USA, and Asia. Visit www.forgerock.com for free downloads and follow us on Twitter @forgerock."
Forty Seven,https://www.crunchbase.com/organization/forty-seven,"Biotechnology, Clinical Trials, Health Care","Forty Seven, Inc. is a clinical-stage immuno-oncology company that is developing therapies targeting cancer immune evasion pathways based on technology licensed from Stanford University. Forty Seven's lead program, 5F9, is a monoclonal antibody against the CD47 receptor, a ""don't eat me"" signal that cancer cells commandeer to avoid being ingested by macrophages. This antibody is currently being evaluated in six clinical studies in patients with solid tumors, acute myeloid leukemia, non-Hodgkin's lymphoma and colorectal carcinoma."
fuboTV,https://www.crunchbase.com/organization/fubotv,"Digital Entertainment, Sports, Subscription Service","fuboTV is a linear OTT subscription service dedicated to premium live sports that bundles cable networks, club channels, TV series, documentaries & news creating a single platform for sports fans. Founded in 2014, the company is headquartered in New York, New York, United States."
Fungible,https://www.crunchbase.com/organization/fungible-inc,"Computer, Data Center, Hardware","Fungible creates hardware and software platforms for data centers. The company's mission is a chip responsible for data movement. This chip is low latency, high throughput, and highly programmable. Its founders have a track record leading and impacting the networking, silicon and software industries. The company is based in Santa Clara, California and was founded on 2015."
Fiverr.com,https://www.crunchbase.com/organization/fiverr,"Collaborative Consumption, Outsourcing, Task Management","Fiverr is a freelance services platform. It is a marketplace for creative and professional services, currently listing over 3 million gigs in more than 100 different categories across 196 countries.  Fiverr is one of the top 400 websites in the world according to Alexa.com. It was founded in 2010."
Fulcrum Therapeutics,https://www.crunchbase.com/organization/fulcrum-therapeutics,"Biotechnology, Genetics, Health Care, Therapeutics","Fulcrum Therapectics to develop new medicines to deliver a new future for patients and their families by transforming gene regulation in disease. Above all we are champions for our patients.  Trust, Respect, Compassion and Integrity define who we are."
ForeScout Technologies,https://www.crunchbase.com/organization/forescout,"Cloud Security, Cyber Security, Internet of Things, Network Security","ForeScout is transforming security through visibility.  We help make the invisible visible by providing Global 2000 enterprises and government agencies with agentless visibility and control of traditional and IoT devices the instant they connect to the network. Our technology integrates with disparate security tools to help organizations accelerate incident response, break down silos, automate workflows and optimize existing investments."
Fingerprint,https://www.crunchbase.com/organization/fingerprint,"Children, Education, Mobile, Subscription Service","Fingerprint is a mobile technology company that develops, operates, and licenses subscription content services for children in Education and Entertainment on an enterprise and direct to consumer basis. The company's content library includes over 4000 premium Apps, Games, Books, and Videos licensed from over 350 developer partners in 60 countries. Fingerprint's platform solution has been deployed across a range of customers including Samsung US, Samsung SE Asia, Verizon, Astro Malaysia, Sylvan Learning Center, Excelligence Learning, Highlights for Children and more. "
Featurespace,https://www.crunchbase.com/organization/featurespace,"Banking, FinTech, Fraud Detection, Risk Management","Featurespace is the world-leader in Adaptive Behavioural Analytics and creator of the ARIC™ platform, a machine learning software system developed out of the University of Cambridge. The ARIC™ platform uses anomaly detection to analyse complex behavioural data in real time, spotting anomalies to block new fraud attacks as they occur. At the same time, Featurespace recognises  genuine customers without blocking their activity. ARIC™ reduces the number of genuine transactions incorrectly identified as fraud by over 70%, enabling businesses to accept more revenue. Head quartered in Cambridge, UK, and Atlanta, GA, U.S. Featurespace has deployed the ARIC™ platform to organisations that have services or products deployed in over 180 countries. Customers include Betfair, Vocalink/Zapp, Worldpay, and TSYS, the largest third-party processor of Visa® and MasterCard® credit cards in the U.S."
Foundation Medicine,https://www.crunchbase.com/organization/foundation-medicine,"Biotechnology, Genetics, Health Care, Medical",Foundation Medicine plans to create clinical diagnostic tests that can use the latest in genetic sequencing technology to identify personalized cancer therapies for patients.
Finix,https://www.crunchbase.com/organization/finix-payments,"Banking, E-Commerce, Financial Services, FinTech, Mobile, Payments","Finix is a payments infrastructure platform that gives businesses a better way to own, manage and monetize their entire payments experience without the headaches or expenses associated with building an in-house system from scratch. Payments are the lifeblood of every business, and it is critical to company revenue and customer experience that companies get the underlying technology right. Through their Visa partnership, Finix also facilitates real-time push-to-card payments."
Fiix Software,https://www.crunchbase.com/organization/maintenance-assistant,"Information Services, Information Technology, Software","Fiix was started in Toronto by a few ‘fiixers’ that wanted to bring simplicity to the unnecessarily complicated world of maintenance management software. And they wanted to do it with a product that was easy to use and affordable for everyone.  Today they’ve grown, but they never forget that they were once the little guys and stay true to their founders’ vision of providing easy-to-use, affordable maintenance management software to the world. They’re the long awaited market disrupters, the true cloud provider, the lightning in a bottle."
Fenergo,https://www.crunchbase.com/organization/fenergo,"Information Services, Information Technology, Software, Transaction Processing","Fenergo is a provider of client onboarding lifecycle management software for corporate, investment and private banks.  Established in 2009, its onboarding technologies span front and middle office operations to provide banking clients with an end-to-end client lifecycle management solution that includes compliance and banking process management such as:  Onboarding compliance (KYC, CDD, AML, TDSI, MiFID II, FATCA, Dodd-Frank) Legal entity data management Product onboarding Collateral Management Client servicing Credit mitigants & collateral management.   Its client base includes some of the world’s leading banks and prime brokerages and its solutions help them to enhance client experience through faster and efficient onboarding, improved client set-up times and a more consistent client onboarding experience.   In 2012, Fenergo’s Client Onboarding Lifecycle Management solution was awarded the Good Accreditation standard for proven client satisfaction across its client base."
Funding Societies,https://www.crunchbase.com/organization/funding-societies,"Commercial Lending, Financial Services, FinTech, Lending","Funding Societies is an online platform that connects investors with small businesses that need funds, solving the financial inclusion issue by making credit-worthy SMEs bankable. They operate in South East Asia and have won a lot of accolades, including the Global Excellence Award from ITU Telecom, a specialized agent of the United Nations for ICT. They are the first P2P platform that got operating licenses from the regulators in Singapore, Indonesia and Malaysia."
Figure8,https://www.crunchbase.com/organization/figure8,"Brand Marketing, Food and Beverage, Product Design","Figure8​ is an experience-first development company to realize, recognize, and reignite relationships with the people and places around them. The company is built on core tenets of imagination, connection, and creativity. Figure8 was founded by Manish Vora and Maryellis Bunn in 2016 and is headquartered in New York, USA."
Fanatics,https://www.crunchbase.com/organization/fanatics,"E-Commerce, Retail, Retail Technology, Shopping, Sports","Fanatics is the market leader for officially licensed sports merchandise and provides the ultimate shopping experience to sports fans. A top 50 Internet Retailer Company, Fanatics comprises the broadest online assortment by offering hundreds of thousands of officially licensed items via its Fanatics (www.fanatics.com) and FansEdge (www.fansedge.com) brands, as well as the largest selection of sports collectibles and memorabilia through Fanatics Authentic (www.fanaticsauthentic.com). A multi-channel company, Fanatics operates more than 300 online and offline stores, including the e-commerce business for all major professional sports leagues (NFL, MLB, NBA, NHL, NASCAR, PGA), major media brands (NBC Sports, CBS Sports, FOX Sports) and more than 150 collegiate and professional team properties. The company’s in-venue and event retail portfolio includes the NBA, NHL, NASCAR, Texas Longhorns, LSU Tigers, Arizona Coyotes and New Jersey Devils, allowing fans to experience a seamless shopping experience across online, mobile and physical store locations."
Frequency Therapeutics,https://www.crunchbase.com/organization/frequency-therapeutics,"Biotechnology, Genetics, Medical","Frequency Therapeutics develops small molecule drugs that activate progenitor cells within the body to restore healthy tissue. Through the transitory activation of these progenitor cells, Frequency enables disease modification without the complexity of genetic engineering. The lead program re-creates sensory cells in the inner ear to treat chronic noise induced hearing loss, which affects over 30 million people in the U.S. alone."
Finicity,https://www.crunchbase.com/organization/finicity,"Accounting, Advice, Apps, Big Data, Cloud Data Services, Credit Bureau, Data Integration, Data Visualization, Financial Services, FinTech, Payments, Personal Finance, Predictive Analytics, Security","Finicity enables a financial data-sharing ecosystem that is secure, inclusive and innovative. Through its real-time financial data aggregation and insights platform, Finicity provides solutions for financial management, payments and credit decisioning. It is also leading the development and promotion of industry standards. The company has developed more than 16,000 bank integrations, with the vast majority through connections that provide access to formatted bank data, improving information access and accuracy. Finicity is the winner of API World’s 2016 Finance API of the Year."
FabFitFun,https://www.crunchbase.com/organization/fabfitfun,"E-Commerce, Fashion, Subscription Service, Wellness","FabFitFun offers subscription services that allow its members to discover brands and products. FabFitFun is a team of self-starters, working together to achieve their mission. It’s a fast-paced environment, but they always take the time to celebrate birthdays, big wins, and cheer each other on. abFitFun was founded in 2010 and is backed by tier-one investors, including New Enterprise Associates, Upfront Ventures, and Simon Venture Group."
Flutterwave,https://www.crunchbase.com/organization/flutterwave,"Developer APIs, Payments, Software","Flutterwave provides technology, infrastructure and services to enable global merchants, payment service providers and Pan African banks accept and process payments on any channel (Web, Mobile, ATM & POS). They help businesses in africa go global by smoothening the exchange of funds in 150+ currencies."
Flipboard,https://www.crunchbase.com/organization/flipboard,"Apps, iOS, Media and Entertainment, Mobile, News, Social","Flipboard is the world's most popular social magazine. It gives people a single place to keep up on the topics, news and events they care about. People using Flipboard can follow their favorite sources from around the world and then collect stories, images and videos into their own Flipboard magazines - sharing items that reflect their interests, express their perspectives or are simply things they want to read later. Start by downloading Flipboard at www.flipboard.com."
FlixMobility,https://www.crunchbase.com/organization/flixbus,"Public Transportation, Transportation, Travel","FlixMobility is a young mobility provider, offering new alternatives for convenient, affordable and environmentally-friendly travel via the FlixBus and FlixTrain brands. Thanks to a unique business model and innovative technology, the startup has quickly established Europe’s largest long-distance bus network and launched the first green long-distance trains in 2018 as well as a pilot project for all-electric buses in Germany and France. Since 2013, FlixMobility has changed the way over 100 million people have traveled throughout Europe and created thousands of new jobs in the mobility industry. In 2018, FlixMobility launched FlixBus USA to bring this new travel alternative to the United States. From locations throughout Europe and the United States, the FlixTeam handles technology development, network planning, operations control, marketing & sales, quality management and continuous product expansion. The daily scheduled service and green FlixBus fleet is managed by bus partners from regional SMEs, while FlixTrain operates in cooperation with private train companies. Through these partnerships, innovation, entrepreneurial spirit and a strong international brand meet the experience and quality of tradition. The unique combination of technology start-up, e-commerce platform and classic transport company has positioned FlixMobility as a leader against major international corporations, permanently changing the European mobility landscape."
Flow Kana,https://www.crunchbase.com/organization/flow-kana,"Agriculture, Cannabis, Farming","Flow Kana is the first sustainable, sun-grown cannabis brand to represent California's special micro-climates and the small-farmer ecosystem. We partner with independently owned family farms to provide a scalable platform that allows them to tell their story, distribute their products statewide and focus on doing what they love: farming regeneratively and sustainably - and all the while keeping the value they create within their local communities."
Frasers Property,https://www.crunchbase.com/organization/frasers-centrepoint,"Commercial Real Estate, Property Management, Real Estate","Frasers Property is a company that owns, develops and manages a diverse portfolio of properties across the globe. At Frasers Property, the integrated portfolio and services they provide across the property value chain are unified by their commitment to deliver enriching and memorable experiences for their customers and stakeholders. They have businesses in Southeast Asia, Australia, Europe and China, and their well-established hospitality footprint spans over 80 cities across Asia, Australia, Europe, Middle East and Africa."
Flip,https://www.crunchbase.com/organization/flip-5,"Leasing, Mobile, Peer to Peer, Property Management, Real Estate",
Flipagram,https://www.crunchbase.com/organization/flipagram,"Internet, Music, Photography, Video","Flipagram is a popular mobile app that allows users to create short photo-video stories set to music. With tens of millions of monthly users worldwide, Flipagram has been one of the fastest growing apps in the world."
Framebridge,https://www.crunchbase.com/organization/framebridge,"E-Commerce, Home Decor, Internet, Retail","Framebridge provides an online custom framing service. Framebridge has tackled the painful, inconvenient and costly process of custom framing an item, replacing it with an experience that places the customer first. Through a tech-forward experience and an obsessive focus on quality and materials, they have introduced a new generation of customers to the tradition of custom manufacturing. Customers can choose from a curated selection of on-trend frame styles, then upload their photos to the Framebridge website, or ship their items directly to Framebridge in prepaid packaging. The expert team at Framebridge will receive their items and handcraft beautiful custom frames to each customer's exact specifications. The finished pieces ship directly to consumers, arriving in days, ready to hang. Framebridge's transparent pricing, which is determined by the size of each item, begins at $39 and includes free shipping. Framebridge launched in 2014 as a solution to founder Susan Tynan’s ongoing frustration over getting her travel art custom framed. Framebridge investors include New Enterprise Associates (NEA), Revolution Ventures, and SWaN & Legend Venture Partners, as well as seasoned retail and technology executives with industry experience at Crate & Barrel, Rent the Runway, and LivingSocial. The company is headquartered in Washington, DC and operates manufacturing facilities in Richmond, KY and Lanham, MD."
Flywire,https://www.crunchbase.com/organization/peertransfer,"Finance, Financial Services, FinTech, Payments","Flywire solves complex payment problems for businesses and institutions to empower new opportunities globally and locally. The company processes billions in payments per year, connecting all the entities involved to make those transactions faster, more secure, less expensive, and more transparent. Clients in business, education and healthcare use Flywire’s full-service platform to tailor the payment experience for their customers and to create a single point of visibility and control for payer engagement and receivables management – from invoicing and payment through reconciliation. Flywire also supports its clients with end-to-end customer support including multilingual servicing via phone, email, and chat, as well as around-the-clock online payment tracking. The company is headquartered in Boston and has offices in Chicago, London and Manchester (UK), Valencia (Spain), Shanghai, Singapore, Tokyo, Cluj (Romania), and Sydney. Key investors include Bain Capital, F-Prime Capital (Fidelity), Spark Capital and Temasek."
Fast Radius,https://www.crunchbase.com/organization/fast-radius-inc,"3D Printing, E-Commerce, Information Technology, Manufacturing, Software","Fast Radius is the leading provider of additive manufacturing solutions – from application discovery, to product design and testing, to production-grade manufacturing and global fulfillment. We bring the future of manufacturing and supply chains to our clients. From entirely new products uniquely enabled by additive manufacturing…to global supply chain solutions leveraging our virtual warehouse, we can help."
