Organization Name,Organization Name URL,Categories,Description,Full Description
Radius,https://www.crunchbase.com/organization/radius-intelligence-inc,"Advertising Platforms, Artificial Intelligence, Business Intelligence, Data Integration, Database, Marketing Automation, Predictive Analytics, SaaS","Customer Data Platform, SaaS, B2B Marketing","Radius is the only Enterprise Customer Data Platform (CDP) on a mission to power data intelligence across all B2B applications, channels, and users. Built on The Network of Record™ - the most accurate and comprehensive B2B data source - and pioneering AI, Radius helps companies discover, manage and reach their audiences. With Radius, our customers have a single source of truth, a unified view of every possible customer, and the largest reach across more than 500 channels. Radius customers include American Express, MetLife, Square, and Sam’s Club. The company is backed by 8VC, BlueRun Ventures, and Founders Fund. Radius is headquartered in San Francisco."
Rachio,https://www.crunchbase.com/organization/rachio,"Consumer Electronics, Smart Home, Water",Rachio is a technology company offering a smart irrigation controller with cloud-based software and web-based dashboards.,"Rachio is a technology company out of Denver, Colorado that makes it easy and affordable for homeowners to have beautiful, sustainable landscapes.  Iro, Rachio’s first product, is a smart irrigation controller that is powered by Rachio’s intelligent cloud-based software and is controlled through a web-based dashboard and an intuitive Android or iPhone app.   Iro replaces only the existing control box yet modernizes the entire irrigation system by providing homeowners with a product experience that empowers them to have better landscapes with less time, less water and less money so they can spend more time enjoying their yard. The modern homeowner expects an amazing product experience, current irrigation controllers on the market fall significantly short. The average homeowner is not a trained irrigation expert and they do not have the tools to properly set up and adjust their scheduling.  Traditional controllers encompass little more intelligence than an egg-timer and they represent 95% of all installed irrigation controllers.  They do not enable homeowners to properly set up scheduling and turn on and off on a set weekly schedule with no adjustment to changes in seasonality and weather.  Intelligent controllers on the market are too expensive for mass adoption and are so complex and confusing that they are rarely set up properly.   Rachio solves this problem by leveraging cutting edge technology to provide an amazing product experience that is affordable, easy to use, and truly intelligent.  With Iro, homeowners can choose to have full control at their fingertips or to allow Rachio’s intelligent software to automatically manage scheduling.  For busy homeowners, Rachio can automatically adjust sprinkler schedules, allowing users to have professional scheduling with minimal time and effort.  For the landscape and garden enthusiast, Rachio provides complete control with truly customized scheduling and instantaneous, one-touch sprinkler controls from a smartphone.   Iro is incredibly easy to install and takes only minutes to set up.  During setup, the homeowner’s smartphone sends a signal to the Iro, connecting it to the internet through a WiFi network through which it then communicates securely with Rachio’s cloud-based software.  At that point, homeowners can connect to their yard from anywhere in the world through an intuitive, lightning-fast smartphone app or through a web-dashboard.  With the push of a button, sprinklers can be turned on instantaneously from anywhere in the world.  In addition to fully-customizable and instantaneous control, Iro can be set to automatically adjust irrigation schedules.  Automated scheduling is optimized for water-efficiency and landscape health by taking into account numerous variables including weather, seasonality, landscape characteristics, water budgeting and vegetation.  Additionally, it learns from the customer’s adjustments over time, allowing them to personalize the balance between water use and the “level of health” in each zone of their yards."
Ralali,https://www.crunchbase.com/organization/ralali,"E-Commerce, Marketplace, Retail, Shopping",Ralali is an online B2B marketplace for local trade connecting sellers and buyers.,"Ralali is an e-commerce company operating B2B online marketplace for local trade connecting suppliers and buyers, starting with Industrial and MRO categories then expand to Office supplies, Automotive, Medical, Agriculture, Home & Building, Hotel & Restaurant Equipment, and many more. The company was established in 2013 and is based in Tangerang, Indonesia."
RapidAPI,https://www.crunchbase.com/organization/rapidapi,"Apps, Cloud Computing, Developer APIs, Information Technology, Marketplace, Real Time",RapidAPI is an API marketplace that aids developers to connect directly to thousands of public APIs.,"RapidAPI is an API marketplace that aids developers to connect directly to thousands of public APIs. APIs are the language that software uses to communicate and connect. RapidAPI lets developers manage all API integrations from one place and gives a real-time performance metrics. The company believes that it can get exponentially better by sharing data and functionality with each other. RapidAPI was founded on 2014 and is headquartered in San Francisco, California."
RapidSOS,https://www.crunchbase.com/organization/rapidsos,"GovTech, Internet of Things, mHealth, Mobile, Mobile Apps, Public Safety",RapidSOS is an advanced emergency technology company that provides a bridge between mobile phone calls to 911 and legacy 911 PSAP services.,"RapidSOS is an award-winning emergency technology company that builds transformative technology to save lives. Partnering with Internet of Things (IoT) companies and the public safety community, RapidSOS provides a proprietary rich data link to public safety – sending lifesaving data to aid in emergency response. By analyzing data around when and where emergencies are occurring, RapidSOS is developing technology to predict and preempt emergencies and dynamically warn people in harm's way – a complete paradigm shift from emergency response to emergency prediction and preemption.  "
RainKing,https://www.crunchbase.com/organization/rainking,"Advertising, B2B, Information Services, Information Technology, SaaS, Small and Medium Businesses","RainKing is a marketing system that supports sales teams with enterprise leads, customer leads and marketing in the IT sector.","RainKing is a marketing system that supports sales teams with enterprise leads, customer leads, and marketing in the IT sector."
Raise,https://www.crunchbase.com/organization/raise-marketplace,"E-Commerce, Gift Card, Marketplace",Raise is a digital prepaid platform that allows consumers to save money and earn rewards on their purchases.,"Raise is a leading digital prepaid and retail payments platform where consumers save money on every purchase at over 4,000 brands and earn rewards with Raise Pay. As a digital partner to more than 450 national brands, Raise offers an innovative way for retailers to increase brand loyalty, engagement and retention by adding value for their core consumers. Since 2013, Raise has saved its millions of members more than $150 million and received $147 million in funding from leading investors including Accel, PayPal, Bessemer Venture Partners and New Enterprise Associates. Raise is available on both iOS and Android or at www.raise.com"
RAW Pressery,https://www.crunchbase.com/organization/raw-pressery,"Fitness, Food and Beverage, Food Processing, Health Care, Manufacturing",RAW Pressery is a clean-label beverage brand.,"RAW Pressery is a rapidly-growing company that delivers cold-press juice cleanse to your doorstep. RAW Pressery is India's first cold-pressed juice brand and is headquartered in Mumbai, India."
Rakuten,https://www.crunchbase.com/organization/rakuten,"E-Commerce, Electronics, Internet, Payments, Travel, Video on Demand",Rakuten is a tech company that offers electronic commerce solutions in Japan and internationally.,"Rakuten is a tech company that offers electronic commerce solutions in Japan and internationally. The company operates in three segments such as internet services, finance services, and others. The internet services segment comprises businesses running various e-commerce sites, including Rakuten Ichiba, an internet shopping mall; travel booking sites; portal sites; and e-book businesses as well as businesses for advertising and sale of contents and similar on these sites. Its offerings include e-reading, online travel reservations, online auctions, online marketing, online golf course reservations, portal sites, search engines, integrated internet marketing, online recipe posting and browsing, student recruiting community, online purchase of discount coupons, online shopping, and video on demand services. It is involved in the online sale of books, CDs, and DVDs. The internet finance segment is engaged in providing services related to banking and securities, credit cards, life insurance, and electronic money. This segment provides credit card payment, internet banking, online brokerage, online comprehensive insurance, and face-to-face and online life insurance services as well as credit card transactions on smartphones and tablets. The other segments are involved in the provision of communications services such as next-generation LTE-compatible mobile data communication, telecommunications, internet connection and corporate mobile phone services, and management of a professional baseball team. The company was formerly known as MDM, Inc. and changed its name to Rakuten, Inc. in June 1999. Rakuten, Inc. was founded in 1997 and is headquartered in Tokyo, Japan."
Razer,https://www.crunchbase.com/organization/razer,"Consumer Electronics, Gaming, iOS, Product Design","Razer develops high-end precision gaming products by combining technology, ergonomics, and expert validation.","Razer is a world leader in connected devices and software for gamers.    Razer is transforming the way people play games, engage with other gamers and identify with the gamer lifestyle. Having won the coveted “Best of CES” award consecutively for six years, the company’s leadership in product innovation continues to create new categories for the gaming community that is estimated to have over 1 billion gamers worldwide.      Razer’s award-winning design and technology include an array of user interface and systems devices, voice-over IP for gamers and a cloud platform for customizing and enhancing gaming devices.     Founded in 2005, Razer is backed by Intel Capital, IDG-Accel and Heliconia Capital Management (Heliconia), a wholly owned subsidiary of Singapore investment company Temasek."
RateGain,https://www.crunchbase.com/organization/rategain,"Hospitality, Information Technology, Travel",RateGain is a leader in hospitality and travel technology solutions,"RateGain is a leader in hospitality and travel technology solutions for revenue management decision support, rate intelligence, seamless electronic distribution and brand engagement helping customers around the world to streamline their operations and sales. RateGain’s global customer base comprises leading travel suppliers and intermediaries including airlines, hotels, cruise lines, car rental companies, online travel agents, tour operators and wholesalers. Since its inception in 2004, RateGain’s expertise in innovating solutions for the dynamic travel ecosystem has resulted in continuous growth and an established position as a thought-leader and trendsetter in the marketplace."
RapidMiner,https://www.crunchbase.com/organization/rapidminer,"Analytics, Artificial Intelligence, Big Data, Machine Learning, Predictive Analytics","RapidMiner builds a software platform for data science teams that unites data prep, machine learning, and predictive model deployment.","RapidMiner builds a software platform for data science teams that unites data prep, machine learning, and predictive model deployment. Organizations can build machine learning models and put them into production faster than ever before on a single platform. RapidMiner eliminates the complexities of cutting edge data science by making it easy to deploy the latest machine learning algorithms and innovative technologies like Tensorflow, Hadoop, and Spark. More than 300,000 data scientists in over 150 countries use RapidMiner products on-premise or in the cloud to drive revenue, reduce costs, and avoid risks. For more information, visit www.rapidminer.com."
RainFocus,https://www.crunchbase.com/organization/rainfocus,"Cloud Data Services, Computer, Software","SaaS event marketing platform that simplifies management, personalizes experiences and consolidates data for significantly better events.","RainFocus is a next generation event software company completely built in the cloud. The platform captures an unprecedented amount of data and makes it actionable, seamlessly integrating with your marketing software stack to help you drive the highest ROI from each of your events.  Companies like VMware, Rodan & Fields, Cisco, and Oracle use RainFocus to get the most out of their complex, large scale events."
Razorpay,https://www.crunchbase.com/organization/razorpay,"E-Commerce, FinTech, Payments","Razorpay is a platform that helps businesses accept, process and disburse payments.","Razorpay is the only payments solution in India which allows businesses to accept, process and disburse payments with its product suite. It gives you access to all payment modes including credit card, debit card, netbanking, UPI and popular wallets including JioMoney, Mobikwik, Airtel Money, FreeCharge, Ola Money and PayZapp. Manage Your marketplace, automate NEFT/RTGS/IMPS bank transfers, collect recurring payments, share invoices with customers - all from a single platform. Fast forward your business with Razorpay."
Rasa,https://www.crunchbase.com/organization/rasa,"Artificial Intelligence, Machine Learning, Software, Virtual Assistant",Rasa is builds the standard infrastructure layer for conversational AI.,"Rasa builds the standard infrastructure for conversational AI. With over half a million downloads since launch, their open source tools are loved by developers worldwide, and Rasa runs in production everywhere from startups to Fortune 500s. Their friendly community is growing fast, with developers from all over the world learning from each other and working together to make text- and voice-based AI assistants better. Rasa's machine learning-based dialogue tools allow developers to automate contextual conversations. What are contextual conversations? Real back-and-forth dialogue that is handled seamlessly. Taking AI assistants beyond fixed question / answer pairs creates exciting new use cases for people and business. The tip of the iceberg include automation of sales & marketing, internal processes, and advanced customer service that integrates into existing backend systems. With Rasa, companies control their own destiny, investing in AI that they own and ship instead of relying on third parties. Rasa has raised $14 million in total funding from Accel, Basis Set Ventures and open source founders such as Ross Mason (MuleSoft), Mitchell Hashimoto (Hashicorp) and Florian Leibert (Mesosphere). The company is headquartered in San Francisco, CA, with R&D offices in Berlin, Germany and was founded in 2016."
Rapid7,https://www.crunchbase.com/organization/rapid7,"Enterprise Software, Risk Management, Security",Rapid7 is a provider of security data and analytics solutions.,"Rapid7's IT security solutions deliver visibility and insight that help you make informed decisions, create credible action plans, and monitor progress. They simplify compliance and risk management by uniquely combining contextual threat analysis with fast, comprehensive data collection across your users, assets, services and networks, whether on premise, mobile or cloud-based. Rapid7's simple and innovative solutions are used by more than 2,500 enterprises and government agencies in more than 65 countries, while the Company's free products are downloaded more than one million times per year and enhanced by more than 200,000 members of its open source security community. Rapid7 has been recognized as one of the fastest growing security companies by Inc. Magazine and as a ""Top Place to Work"" by the Boston Globe. Its products are top rated by Gartner:registered:, Forrester:registered: and SC Magazine."
Radar,https://www.crunchbase.com/organization/radar-3,"Developer Tools, Location Based Services, Mobile Apps",The location context platform,Radar is the location context platform. Our mission is to make every app on every device contextually aware.
Radius Payment Solutions,https://www.crunchbase.com/organization/radius-payment-solutions,"Finance, Financial Services, Logistics",Radius Payment Solutions operates as a service provider to the fleet and logistics market.,"Radius Payment Solutions is Europe’s leading independent service provider to the fleet and logistics market. The Group was established in the UK in 1990 and now operates throughout the world with offices in 14 countries. Based in Cheshire, England. Radius employs over 1,000 staff  globally and was ranked 31st in The Sunday Times Top Track Companies in the UK in 2016. Radius offers a wide range of tailored services and products for fleets worldwide, including own brand fuel and corporate charge cards, telematics and market-leading web and smartphone applications, helping customers manage their business vehicles better. Radius are also the largest re-seller of Oil company fuel cards in Europe.    Radius has transformed over the last 25 years from a UK fuel card provider with 20 network sites to an international fleet management solutions provider.  Providing market leading fleet management solutions to businesses of all size across the world."
RaiseMe,https://www.crunchbase.com/organization/raise-labs-inc,"Education, Finance, Marketplace",RaiseMe is reinventing financial aid.,"The college landscape today is broken for millions of students. Equal access to higher ed has become one of the greatest issues of our time. At RaiseMe, we're reinventing educational pathways and changing the way students access billions of dollars each year in financial aid for college.  Rather than waiting until the end of high school to award financial aid, which is too late to affect students' college ambitions or specific application decisions, RaiseMe enables students to earn ""micro-Scholarships"" automatically throughout high school based on their individual achievements in and outside of the classroom.  Students have already earned over $2 billion in micro-scholarships from our university partners. We're on the look out for talented individuals to help us build a large, impactful business and a product that will change millions of lives."
Rain,https://www.crunchbase.com/organization/rain-bh,"Bitcoin, Financial Exchanges, Financial Services",Digital Currency Exchange headquartered in the Middle East.,"Rain is a digital currency exchange and custodian. Buy, sell, and store digital currency in a regulated, secure, and compliant way."
Rapt Therapeutics,https://www.crunchbase.com/organization/flx-bio,"Biotechnology, Medical, Pharmaceutical, Therapeutics",FLX Bio is focused on the discovery and development of novel small-molecule agents to activate the immune system to eradicate cancer.,"FLX Bio, Inc. is an immuno-oncology company focused on the discovery and development of orally-available, small molecule drugs to activate the immune system and eradicate cancer. Using its integrated immuno-oncology drug discovery platform, FLX Bio’s small molecule compounds specifically target proteins and pathways important for regulatory T cells or myeloid cells within the tumor microenvironment. Its lead candidate, a best-in-class CCR4 inhibitor, entered Phase 1 studies in December 2017 and has the potential to be used alone or in combination with checkpoint inhibitors to treat a variety of cancers. The company employs a precision medicine strategy for prospective patient selection in clinical studies, applying its robust computational and translational biology capabilities to identify key biomarkers that should maximize clinical response and increase the probability of clinical success."
Rad Power Bikes,https://www.crunchbase.com/organization/rad-power-bikes,"CleanTech, Electric Vehicle, Manufacturing",Rad Power Bikes is a direct to consumer electric bike manufacturer founded in 2007.,Rad Power Bikes is an electric bike manufacturer that offers direct to consumer pricing on e-bikes and accessories and they are on a mission to make sustainable transportation universally accessible through rad electric bikes at rad prices.
RapidDeploy,https://www.crunchbase.com/organization/rapiddeploy,"Business Intelligence, CAD, Enterprise Software, GovTech, Information Technology, Public Safety, SaaS",RapidDeploy is a Cloud–based Computer Aided Dispatch (CAD) and Analytics platform. ,"RapidDeploy is the market leader in Cloud Aided Dispatch (CAD) software. The RapidDeploy platform is rich in features and interfaces, easy to deploy and affordable for agencies of all sizes. RapidDeploy was built by First Responders using modern Microsoft Azure Government Cloud architecture, providing mission critical reliability, cybersecurity and state-of-the-art Artificial Intelligence. Learn more at www.RapidDeploy.com."
Ramp Financial,https://www.crunchbase.com/organization/ramp-financial,"Financial Services, Product Design",Ramp Financial is a financial service startup.,Ramp Financial is in the very early stages of product development.
Ravelin,https://www.crunchbase.com/organization/ravelin,"E-Commerce, Information Technology, Payments",Ravelin is a smart fraud detection and prevention platform that helps companies stop online payment fraud.,"Ravelin is a smart fraud detection and prevention platform that helps companies stop online payment fraud by examining customer behavior data and spotting fraudsters while there is still time to block them. The company imports a client’s visitor, registration, and payment data in real time, via an API, inspects data using an AI, identifies and blocks fraudsters, and enables systems to prevent such crimes in future. The company was founded by Martin Sweeney, Leonard Austin, Mairtin O'Riada, and Nick Lally. Their mission is to provide their clients with the world’s most accurate fraud detection service to make online commerce a safe place to do business."
Rally Software,https://www.crunchbase.com/organization/rally-software,"Consulting, Enterprise Software, SaaS, Software, Training",Rally Software is a provider of Agile development software and services.,"Rally Software Development Corp. is a global provider of enterprise-class software and services solutions that drive agility. Companies use Rally's solutions to accelerate the pace of innovation, improve performance, and respond effectively to evolving competitive markets and customer needs. Rally SaaS platform transforms the way organizations manage the software development lifecycle by aligning software development and strategic business objectives, facilitating collaboration, and increasing transparency. Rally consulting and training services apply Agile and Lean approaches to help organizations innovate, lead, adapt, and deliver."
RateSetter,https://www.crunchbase.com/organization/ratesetter,"Financial Services, FinTech, Lending, Peer to Peer",RateSetter is a P2P lending website allowing users to lend and borrow money directly with each other according to their own interest rates.,"RateSetter is a peer-to-peer lending website that allows its users to lend and borrow money directly from each other according to their own interest rates. It cuts the cost of borrowing and enables those who are already in debt to get out of their debts quicker, while at the same time increasing returns for savers. The website allows savers to invest a minimum amount of £100 and borrowers get loans of up to £20,000. It was launched in September 2010 and is available to customers throughout the United Kingdom and Australia."
Rapyuta Robotics,https://www.crunchbase.com/organization/rapyuta-robotics,"Cloud Computing, Information Technology, Robotics","Rapyuta Robotics, cloud-connected low-cost multi-robot systems for security and inspection.","Rapyuta Robotics Co, is a global technology startup that builds cloud robotics solutions. Spun out of the Swiss Federal Institute (ETH Zürich) in 2014, the company now has 35 employees, and offices in Japan, Switzerland, and India. While improvements in technology are helping to make robotics more accessible to markets, the ability to integrate all the required expertise remains a barrier for most companies. Rapyuta Robotics’ platform makes it significantly easier for businesses to deploy robotics solutions without needing in-house robotics expertise. By integrating robot hardware, software, sensor data, and applications in the cloud -- where powerful data centers manage the heavy computation -- Rapyuta’s platform lets end-users focus on their business processes instead of on managing robot hardware or software infrastructure."
RailYatri,https://www.crunchbase.com/organization/railyatri,"Leisure, Mobile Apps, Tourism",RailYatri's goal is to provide standardized & quality experiences during travel in India.,"RailYatri's goal is to provide the most up to date information to the 25 million passengers who board a train every day. RailYatri mobile app provides real-time information on live train status, PNR Status, seat availability predictions, fare calculator, platforms/ facilities at stations, personalized alerts, access to essential travel services like meals and taxi.... and much more. RailYatri provides information on over 9000 locations and 14500 trains (including long distance trains, local trains and metros). Within its first year of the launch,  RailYatri's Android app has crossed 1 million downloads.  The company has also partnered with taxi services firms across 20 cities and food vendors across 300 stations. RailYatri's mission is to simplify train travel and they are doing it one traveller at a time."
Rabbet,https://www.crunchbase.com/organization/contract-simply,"Artificial Intelligence, Commercial Lending, Commercial Real Estate, Construction, FinTech, Software",Rabbet is the construction finance platform that parses documents and connects information for frictionless transactions.,"Rabbet is the construction finance platform that parses documents and connects information for frictionless transactions. Their mission is to fuel the connected construction economy. Through intelligent automation of the construction draw process, their platform eases administrative burden while connecting everyone with accurate information faster."
Rael,https://www.crunchbase.com/organization/rael,"Beauty, Health Care, Wellness",Rael makes natural and organic period products that don't sacrifice comfort or performance.,"Rael is a southern California-based menstrual care and feminine wellness company that provides comfortable, high-quality products made of natural and organic ingredients. Led by three female co-founders, the company’s vision is to empower and inform women around the world with safe and healthy alternatives to the toxic conventional products normalized in the feminine care industry. Already a bestseller on Amazon, Rael products are also available to shop on GetRael.com as well as select online and offline retailers, including iHerb and Walmart.com. Rael’s expansive product offering is available in seven countries and includes pads, pantyliners and biodegradable tampons made with 100% certified organic cotton in addition to period underwear, facial sheet masks and cleansing washes and wipes. Since launching in 2017, the company has attracted investment from industry leaders including Spigen, BAM Ventures, Strong Ventures, SoftBank Ventures Korea and Thrive Market Ventures, among others. For more information, please visit www.GetRael.com."
RangeMe,https://www.crunchbase.com/organization/rangeme,"Consumer Goods, Internet, Retail",RangeMe is revolutionizing how retailers and brands work together.,"Revolutionizing retail is in our DNA. We are a strong team of designers, developers, innovators and partners to some of the biggest retail brands in the world. And we’re just getting started."
Racetrack,https://www.crunchbase.com/organization/racetrack-ai,"Artificial Intelligence, Cloud Computing, Video","Racetrack is a sales and support-focused AI-driven platform designed for education, real estate, and e-commerce sectors.","Racetrack is a sales and support-focused AI-driven platform designed for education, real estate, and e-commerce sectors.  Racetrack builds a communication bot called Marvin that uses AI to simulate human-like conversations with customers."
RateIt,https://www.crunchbase.com/organization/rateit,"Computer, Software",RateIt is the easiest and most delightful way to gather ‘in-the-moment’ NPS and feedback.,RateIt is on a mission to redefine customer feedback - their core purpose is to help make every customer experience awesome.
Radar,https://www.crunchbase.com/organization/radar-relay,"Blockchain, Cryptocurrency, Ethereum, Trading Platform, Virtual Currency",We build products for our next financial system,
Ramco,https://www.crunchbase.com/organization/ramco-systems,"Cloud Computing, Enterprise Resource Planning (ERP), Logistics, Retail",Ramco Systems is a rapidly growing cloud enterprise software company,"Ramco Systems is part of the USD 1 Billion diversified conglomerate, the Ramco Group of companies. Ramco Systems is a rapidly growing cloud enterprise software company focused on providing multi-tenanted enterprise software to corporates in the area of HCM and Payroll, ERP and M&E MRO for Defence and Civil Aviation, with Mobile first philosophy and In-memory based Planning and Optimization engine. At Ramco, we understand that functionality alone cannot help a product succeed in today’s crowded marketplace. With utmost importance to usability, Ramco has charted out a product philosophy of MUSIC—an acronym for Mobility, User Interface, Social, In-Memory and Context-aware applications. Globally, Ramco has over 150,000 users from 1000+ customer organizations. Headquartered in Chennai (India), the company has 20 offices spread across India, USA, Canada, Europe, Australia, Middle East, South Africa and APAC"
RailsBank,https://www.crunchbase.com/organization/railsbank,"Banking, Finance, Financial Services, FinTech",Railsbank is an open banking API and platform that gives regulated and un-regulated companies access to global banking.,"RailsBank is a BaaS platform that connects finTech companies and banks together. The platform provides finTech companies with a range of wholesale banking services, including IBANs, receiving money, sending money, converting money, direct debit, issuing cards, and managing credit through APIs. RailsBank was founded in 2016 by Nigel Verdon and Clive Mitchell and is based in London."
RadioShack,https://www.crunchbase.com/organization/radioshack,"Consumer, Consumer Electronics, Electronics, Retail, Retail Technology",RadioShack is engaged in the retail sale of consumer electronics goods and services.,"RadioShack has created a loyal following of customers through their associates' expertise and collaborative spirit with consumers, celebrating the longstanding idea that ""two heads are better than one."" In a marketplace that is continuously flooded with new technology, it is this mantra that differentiates RadioShack from other retailers. At the new RadioShack, ""It Can Be Done, When They Do It Together."" Beyond their great product assortment and price match guarantee, RadioShack fills a void for consumers who need advice to bring a technology idea to life. RadioShack is the neighborhood technology resource with more than 4,000 U.S. company-owned stores and thousands of knowledgeable associates. The company continues to roll out dozens of concept stores and almost all stores are getting a brighter, bolder, fresh new look. The stores serve as the collaboration center for consumers looking to bring a tech idea to life, and Do It Together-inspired projects will be featured in Idea Center kiosks in some stores. Customers consistently praise their associates for their helpful and knowledgeable contributions to their shopping experience. Their curated product assortment, from personal and home technology and power supply to mobility, music, sound and digital fitness, enables consumers to find the right product to suit their lifestyle."
