Organization Name,Organization Name URL,Categories,Description,Full Description
Qanta.ai,https://www.crunchbase.com/organization/qanta-ai,"Artificial Intelligence, Banking, Consumer Lending, FinTech, Natural Language Processing, SaaS, Sales Automation",AI-driven mortgage agent that engages and qualifies prospects as a service. This helps mortgage teams to better turn prospects into clients.,"Qanta's technology tackles the high customer acquisition costs of financial products, starting with mortgage lending.  We provide lenders and brokers with an AI-driven agent that engages, qualifies and onboards clients, drastically increasing the productivity of mortgage operations. "
QallOut,https://www.crunchbase.com/organization/qallout,"Social Media, Video Streaming","The world’s first online platform for freestyle, head-2-head debate competitions over live video","QallOut is UFC for debates. The world’s first online platform for freestyle, head-2-head debate competitions over live video We provide outspoken and opinionated individuals from all around the world with a top-notch online debating experience. Before QallOut, debate tournaments have been organized exclusively as an offline activity, offered only in selected schools and restricted to a handful of very formal formats. On QallOut, debate enthusiasts can bring their own art of persuasion to the webcam and debate trending issues competitively from the comfort of their own homes. Our online debate tournaments include awesome prizes, credible judges, eloquent debaters and a variety of fascinating debate topics. In addition, QallOut has custom-built features to self-moderate the debates, while maintaining lively, productive and insightful debates."
Qashops,https://www.crunchbase.com/organization/qashops,"Internet, Manufacturing, Shipping, Wholesale",QaShops help manufacturers and suppliers to sell more all over the world.,QaShops is a wholesale and drop shipping solution in which the retailer does not keep goods in stock
Qapla' Srl,https://www.crunchbase.com/organization/qapla-srl,"Customer Service, E-Commerce, Retail",Tracking information for eCommerce and for better customer support,Track Shipping for eCommerce and other commercial activities. Reduce the cost of customer support and add a Amazon grade tracking feature on every website.
QAD,https://www.crunchbase.com/organization/qad,"Enterprise Software, Financial Services, Manufacturing",Enterprise Manufacturing Software,"QAD Inc. (Nasdaq:QADA) (Nasdaq:QADB) is a leading provider of enterprise software and services designed for global manufacturing companies. For more than 35 years, QAD has provided global manufacturing companies with QAD Enterprise Applications, an enterprise resource planning (ERP) system that supports operational requirements, including financials, manufacturing, demand and supply chain planning, customer management, business intelligence and business process management. QAD Enterprise Applications is offered in flexible deployment models in the cloud, on-premise, or in a blended environment. With QAD, customers and partners in the automotive, consumer products, food and beverage, high technology, industrial products and life sciences industries can better align daily operations with their strategic goals to meet their vision of becoming more Effective Enterprises."
Qatar International Islamic Bank,https://www.crunchbase.com/organization/qatar-international-islamic-bank,"Banking, Finance, Financial Services, FinTech, Payments","Qatar International Islamic Bank (Q.S.C) engages in banking, financing, and investing activities. ","Qatar International Islamic Bank (Q.S.C) engages in banking, financing, and investing activities. The company operates in three segments: Corporate, Retail, and Treasury & Investments. It offers current, saving, and time deposit accounts; personal, vehicle, and home finance; debit and credit cards; and mobile and Internet banking, phone banking, call center, ATM, safe deposit, and Islamic insurance products and services.  The company also provides working capital, real estate, contracting, and project finance, as well as corporate finance and syndication services; and treasury and investment banking services, including equity participation, private equity, investment funds, Sukuk, and international finance and syndications. It serves corporate, government, and semi government institutional customers; and SME and retail customers. "
Qamcom,https://www.crunchbase.com/organization/qamcom,"Internet of Things, Telecommunications, Wired Telecommunications, Wireless","Qamcom provides solutions, products, and services within Wireless Connectivity, Autonomous Systems, and Industrial IoT.","Qamcom Research and Technology provides solutions, products and services within Wireless Connectivity (5G), Autonomous Systems (e.g. Autonomous Drive, AD) and Industrial IoT and they want to be the desired technology partner to their customers and research partners. Theywork with stimulating, challenging and state-of-the-art technology and by incorporating it in to solutions and products for their customers they want to provide value to them as well as to the world. They believe that the best way to bring value into products and solutions is to combine creativity and deep knowledge. Their way of creating such environment is to combine people with research education and strong industry experience together with flexible and novel approaches to technology development, business engineering and how they work and organise ourselves. Their ambition is to attract the best R&D experts in their core domains and provide services ranging from customer on-site assignments to in-house turnkey product development projects handling everything from feasibility studies to finished products and modules. They are engaged in national and international research programs and they engage ourselves in all aspects of R&D ranging from detailed algorithm development to product portfolio discussions, system definitions and technology management."
Qarnot,https://www.crunchbase.com/organization/qarnot-computing,"3D Technology, Cloud Computing, Cloud Infrastructure, Information Technology, Internet of Things, Smart Building",Qarnot provides economical  and ecological cloud HPC on a disruptive platform.,"Qarnot provides economical  and ecological cloud HPC on a disruptive platform. Qarnot designs and develops Q.rad, a computing heater embedding microprocessors as a heat source and connected to the Internet. The company has built three generations of computing heaters with multiple CPU's and sold it to construction companies looking for heaters for new buildings. Qarnot  offers affordable HPC to avoid data center costs related to infrastructure, maintenance, and cooling. Qarnot was founded on 2010 and is headquartered in Montrouge, France."
Qandle,https://www.crunchbase.com/organization/qandle,"Database, Employee Benefits, Human Resources, Software",A cloud-based HR management and employee engagement platform.,"Qandle - that elusive HR solution which you always wanted but never found (till now). End-to-end HR solution that is smart, beautiful, and completely configurable, with a fully functional mobile app to help you manage tasks on-the-go! Amazing? Couldn't agree more! Connect with us and discover how they can help improve productivity and engagement of your teams. "
Qadabra,https://www.crunchbase.com/organization/qadabra,"Ad Network, Advertising, Blogging Platforms",Qadabra offers a self-serve platform that allows publishers to monetize their websites and earn revenue via performance-based advertising.,"Qadabra is a self-serve ad platform created explicitly for publishers looking to monetize their website traffic by earning revenue through performance-based advertising. No rigid guidelines. No minimum impression volume. No Hassle.  Just great technology working alongside your entrepreneurial spirit. Qadabra powers a highly-sophisticated, automated ad platform. With an intuitive interface and profitable dividends with guaranteed, hassle-free integrity. It's as easy as 1-2-3. Publishers sign up within 15 seconds, create and implement their placements, and then relax while Qadabra does the work.  Features: Fast Banner Auditing - Ads appear immediately after creation. 	 High Quality Ads- Coupled with a cutting edge platform technology allowing you to reach higher eCPM. Optimization- Built in optimization algorithm and professional team  100% global ad coverage- Gain access to advertisers worldwide to ensure maximum exposure. Sleek Dashboard - Easy reports dashboard allows you to track every detail of your banners’ performance.  Automatic Payments - Starting from the very first $1, payments can be done through PayPal, Payoneer's credit card or Wire transfer Support- Team of experts at your service. Contact us at: support@qadabra.com"
QA Ltd,https://www.crunchbase.com/organization/qa-ltd,"Corporate Training, Education, Information Technology","QA is the UK’s leading training company, providing the complete range of training, talent development and learning services.","They pride theirselves on the unrivalled quality of the training delivered by their experienced learning teams. Every course will teach relevant new skills that can be applied back in the workplace to improve performance. They offer a range of flexible learning options to suit different learning styles and accommodate busy schedules, including traditional classroom courses, innovative virtual training and a range of eLearning solutions. They offer over 500 QA Authored courses, designed by their subject-matter experts to complement the courses offered by leading vendors and develop skills that are immediately applicable in the workplace. With QA you will have access to a myQA account to manage your schedule and access extra content. They also provide exclusive training videos on demand and free revision emails for certain courses. All QA learning centres provide free high-speed Wi-Fi, complimentary refreshments, a comfortable lounge to relax in between sessions, state-of-the-art personal workstations, and IT labs facilities for relevant courses."
Qactus,https://www.crunchbase.com/organization/qactus,"3D Printing, 3D Technology, Manufacturing","Qactus offers a service that lets every Digital Modeling & Fabrication Center (FabLab), company and university recycle their 3D prints.","Qactus offers a service that lets every Digital Modeling & Fabrication Center (FabLab), company and university recycle their 3D prints."
Qardian Labs,https://www.crunchbase.com/organization/qardian-labs,"Health Care, Health Diagnostics, Medical, SaaS, Software",Qardian provides artificial intelligence-based software solutions for making fast and accurate cardiac risk assessments.,
Qatch Inc.,https://www.crunchbase.com/organization/qatch-inc,"Mobile Apps, Motion Capture, Photo Sharing",Qatch is mobile application that lest users capture life and share privately with their close friends.,"Qatch is mobile-based app that enables its users to share photos with one another. Unlike Instagram, Qatch allows users to decide on whom to share each picture with. Qatch was founded by Alexander Hagerup in 2015. The company is based in New York City, New York."
Qalendra,https://www.crunchbase.com/organization/qalendra,"Big Data, Developer APIs, Travel","Qalendra automates travel research, improves results better than any human expert, and delivers it instantly on any platform.","Qalendra's algorithms mine, fuse and structure data from many sources (weather, facilities, terrain, traffic, prices), compare all destinations at once and identify where the best conditions for vacations, sports and activities are, anywhere in the world with months in advance.   Their patented Hyper-Contextual Data Processing is available as an API, back-end solutions and custom integrations to travel companies such as OTAs, GDSs, tour operators or airlines on a monthly subscription basis.   HCDP works on top of existing systems and helps travel companies better manage their inventory, implement variable pricing according to the conditions in each destination at specific dates, power recommendations and personalization engines, boost sales and loyalty."
QARA Soft,https://www.crunchbase.com/organization/qara,"Artificial Intelligence, Financial Services, FinTech",Fintech start-up that provides online investment advisory and asset management services using deep-learning technology.,"In recent years, information technology has taken the financial industries by storm. In 2015, the world’s largest investment bank, Goldman Sachs, has declared itself an IT company rather than a financial company. As times are rapidly changing, information and communication technologies are gaining traction. And soon, they will lead financial companies and gain new momentum as the alternative solutions to investment banking. QARA is a financial -technology company that provides online asset management service through the AI (artificial intelligence) deep learning technology. Based on the financial AI technology “Market Dreamer,” QARA provides service to both domestic and overseas B2B and B2C market since 2014."
Qascom,https://www.crunchbase.com/organization/qascom,"Aerospace, Cyber Security, Information Technology, Satellite Communication, Security",Qascom is an engineering company offering security solutions in satellite navigation and space cybersecurity.,"Qascom is an engineering company offering security solutions in satellite navigation and space cybersecurity. Started in 2004 by three young engineers with self-financing, Qascom competences have grown steadily over the years, positioning itself as one of the European key players in GNSS authentication and security. Qascom is committed to growing its worldwide leadership in GNSS authentication and it heavily invests in research and innovation. Its success is based on a powerful combination of talented employees, solutions, and support that exceeds the customers’ expectations. Qascom covers 100% of your GNSS security needs for assessing the risks, performing your security test campaigns, analyzing the results, implementing the security strategies as well as the detection and mitigation systems."
Qatar Online Directory,https://www.crunchbase.com/organization/qatar-online-directory,Advertising,"Qatar Online Directory provides users with business directory listings, phone numbers, addresses and more.","DRAGON INTERNATIONAL is a highly specialized company for cleaning and hospitality. Working hand in hand with different clients and establishments both for commercial and residential building such as offices, hotels, banks, malls, schools and the like. It provides cleaning services, household aide, and hospitality on a contractual basis & on demand."
Qanvast,https://www.crunchbase.com/organization/qanvast,"Apps, Home Decor, Internet, Real Estate",Qanvast is a home renovation platform connecting homeowners with trusted interior designers.,"Qanvast is a platform for home remodeling and design that connects homeowners and trusted home professionals in a visually stimulating environment. It is the easiest way for homeowners to get design inspiration, expert advice and profession reviews and quotes they need to turn a house into a home. Qanvast is the go-to renovation platform for homeowners to browse local home ideas, get matched with local interior firms, read up on helpful budgeting and decor tips and check out reviews left by fellow homeowners who have engaged their interior designers. With hundreds of interior firms in the market to choose from, they cut through the clutter to find interior designers that suit you best. Let them help and they can connect you with interior designers based on your budget and style requirements for free."
Qalo,https://www.crunchbase.com/organization/qalo,"Fashion, Manufacturing, Retail","Qalo offers a popular silicone ring that is made for professional athletes, soldiers, and travelers.","Qalo offers a popular silicone ring that is made for professional athletes, soldiers, and travelers."
QA Mentor,https://www.crunchbase.com/organization/qa-mentor,"Information Technology, Software","QA Mentor is one of the best and top outsourcing software testing companies, experts in software testing and top quality assurance services.","QA Mentor is one of the best and top outsourcing software testing companies, experts in software testing and top quality assurance services."
QASource,https://www.crunchbase.com/organization/qasource,"Consulting, Enterprise Software, Mobile, Outsourcing, Penetration Testing, Quality Assurance, SaaS, Software Engineering",An independent software testing company helping ISVs build quality software products better and faster using automation testing.,"QASource is an independent quality assurance and testing company that meets the objectives and schedules of its clients by optimizing their QA efforts. We deliver effective, customized testing solutions at significant cost savings with our expertise in performing functional testing of applications, performance, load and stress testing of enterprise applications, and automation of regression tests. The dynamic partnership of offshore technical talent and U.S. management provides cost-effective testing solutions while avoiding the risks that often accompany a remote testing team. In addition, QASource is well positioned to serve your onsite testing needs with over 20% of its engineers located in US."
QApps LLC,https://www.crunchbase.com/organization/qapps-llc,"Apps, Consumer Software, Developer Tools, Internet of Things, Mobile Apps, Productivity Tools, Software",QApps® - Quality Apps with Purpose to save time via automation enhancements designed to improve Reliability and Productivity ~ Apps YourWay™,"QApps® provides mobile applications aimed at helping educational institutions, businesses and individuals to save time and mitigate unnecessary stress by enhancing reliability and improve productivity with effective UX designs. Our solutions deliver automation, simplification and a bit of gamification to routine daily tasks. Used by hundreds of thousands of individuals and school systems and verified by more than 100M sessions world-wide, our apps deliver maximum usability for diverse environments and needs.   What makes our solutions worthy?  * Focus on quality and applicability ensures that usability of our solutions is at its peak to support productivity.  * Drive to maximize the utilization of available technologies while devising new ways to enhance end-user benefits.  * Provide solutions and options that can meet varying sets of criteria for diverse environments and needs. QApps LLC was founded in 2010 and received its registered trademark in 2014. Our apps have been featured by Apple and various online media over the years. QApps® stands for Quality Apps with Purpose. Creed: Quality – Applicability – Productivity – Purpose – Sustainability"
Qapacity,https://www.crunchbase.com/organization/qapacity,"Consumer Reviews, Marketplace, Professional Services",Services Promotion Platform,"Qapacity connects the needs of clients and professionals offering services through a directory built upon personal reviews. A set of tools allows professionals to create a website which they can customize to their needs.  Clients looking for services can access these professionals which have been reviewed, recommended and rated by people who have used their services."
Qatar Foundation,https://www.crunchbase.com/organization/qatar-foundation,"Communities, Education, Non Profit","Qatar Foundation for Education, Science and Community Development is a private, non-profit organization that serves the people of Qatar",
QA InfoTech,https://www.crunchbase.com/organization/qa-infotech,Software,"QA InfoTech specialize in providing independent offshore software testing, and unbiased software quality assurance services.","QA InfoTech is a leading independent third party Quality Assurance (QA) and Testing company. Established in 2003, it has organically grown to 750+ QA engineers and is located in Noida and Chandigarh in India and Michigan in the US; QA InfoTech caters all the way from global industry giants to start-up organisations in domains ranging publishing, eLearning, ecommerce, media, healthcare, and retail, to name the core ones. QA InfoTech specializes in bringing in thoughtleadership across these domains and extends them to its clients through varied engagement models. QA InfoTech employees work as an extended team of its clients, demonstrating the company’s decade of experience with seamless onsite-offshore coordination, process and methodology flow, delivery and ownership in QA assignments. With a strong investment in Research and Development, Thought Leadership and Training to back their core delivery processes, QA InfoTech has created a niche for itself in the world of independent QA, helping its clients derive measurable results especially around lowering the overall cost of Quality. QA InfoTech offers end to functional testing services, performance testing services, translation and globalization testing services, security testing services, automation testing services, mobile testing services, courseware and content testing services, usability testing services, cloud testing services and crowdsourced testing services. Excellence, Partnership and Commitment are the core business drivers that the organization has been founded and functioning on."
QAI Laboratories,https://www.crunchbase.com/organization/qai-laboratories,Public Safety,"QAI Laboratories is a testing, inspection and certification organization.","QAI is an independent third-party testing, inspection and certification organization which serves industries such as Building products, Electrical, Electronic, Commercial vehicles and prefabricated structures through our in-house capabilities, and an established world-wide network of qualified affiliates."
Qareeb Technologies FZ-LLC,https://www.crunchbase.com/organization/careeb,"E-Commerce, Internet, Shopping",Qareeb قريب is an e-commerce platform where customer can shop from nearest store and get delivered in 1 hour at their doorstep.,"Careeb is an online Hyperlocal platform which enables people to have quality time with their loved ones to avoid hassles of doing unproductive activists in life. on sharing economy concept we connect customer with Local Store including, groceries, Sweets, Bakers, Fruits & Vegge, Meat and more."
Qazoom,https://www.crunchbase.com/organization/qazoom,"Internet, Manufacturing, Quality Assurance, Supply Chain Management",Qazoom is the world’s first online marketplace for on-site manufacturing services,"Qazoom is the world's first digital marketplace for manufacturing services. The platform connects businesses that manufacture in Asia directly with local professionals. Clients on the platform can secure and manage their supply chain easily online, while saving money and time."
Qarrot,https://www.crunchbase.com/organization/qarrot,Information Technology,Qarrot makes motivating your front-line staff easy!,"Qarrot is passionate about developing products that engage audiences and drive real business results. Since 2012, their founders have been developing and deploying digital engagement programs for a wide range of world-class companies on multiple continents. The Qarrot Performance Platform was built from this experience, but with a singular focus on driving improved performance of retail store staff. Their platform, approach, and expertise allow us to provide an unparalleled solution for our clients. "
QArea,https://www.crunchbase.com/organization/qarea,"Information Technology, Mobile, Outsourcing, Software, Test and Measurement, Web Development",QArea provides award-winning web and mobile development services that transform ideas into software,"QArea was founded in 2001 as a website and web-app development firm, but has since grown into a leader in outsourcing software development with 250+ software engineers, 800+ completed projects, and a product development team appraised at CMMI-DEV Level 3.   Since 2008 the core of QArea’s web development services was built around Drupal. We have developed and launched 60+ Drupal projects. We employ multiple Acquia-certified developers and are prominent members of global Drupal communities and associations.   QArea unites 250 truly talented developers and testers. We deliver wide range of premium services to any company with our rates starting at $15. Our services: Custom software development. QArea has teams of Golang, PHP, JS, Python, iOS, and Android developers. We invest in R&D of practical Golang uses and streamlined DevOps. Testing & QA. QArea has nurtured a dedicated QA Lab, which currently consists of 100+ software testing and QA engineers. IT consulting. QArea loves startups. We assist them in creation of MVP, tech consulting, and starting projects from scratch. Our BI segment is also qualified to support enterprise projects at the highest level.    QArea has been independently appraised at CMMI-DEV Capability Maturity Level 3. We are the only mid-size software development outsourcing company with a CMMI-DEV appraised business unit in Ukraine."
Qatalyst Kutató és Fejlesztő Kft,https://www.crunchbase.com/organization/qatalyst-kutató-és-fejlesztő-kft,E-Commerce,Qatalyst Kutató és Fejlesztő Kft ,
Qatar Development Bank,https://www.crunchbase.com/organization/qatar-development-bank,"Banking, Financial Services",Qatar Development Bank make it easier for your business to connect. Qatar bank will facilitate you business to grow.,
Qapitol QA,https://www.crunchbase.com/organization/qapitol-qa,"Android, Information Technology, iOS, Software","Qapitol QA is a revolutionising startup QA and helping startups build and ship better apps, faster.","Qapitol QA brings in Award Winning QA expertise so that you can deliver products with Minimum Viable Quality and make your app journey more productive, simpler and successful. Qapitol QA offering scalable Web, Mobile (Android and iOS) and Packaged Application testing to support CI/CD in Startups and Enterprises.Create exceptional user experience for every single stage of your user journey. Qapitol QA's services and unique engagement model is revolutionising the access to great QA for startups."
Qase,https://www.crunchbase.com/organization/qase,"Legal, Marketplace",Qase is an online legal marketplace.,
Qanairy,https://www.crunchbase.com/organization/qanairy,"Analytics, Artificial Intelligence, Information Technology, Internet, Robotics, Software",SaaS that automates user interface test generation for online services,"Qanairy, an online quality assurance company is changing the software quality assurance industry by using AI to automatically generate user interface tests. This allows companies to save time in the QA processes, save money by not needing to hire more engineers, and guarantee a better quality product."
QA Cafe,https://www.crunchbase.com/organization/qa-cafe,"Software, Test and Measurement",QA Cafe is a provider of test tools for broadband and home network premises equipment (CPE).,"QA Cafe is a software company located in Portsmouth, NH. Its flagship product includes CDRouter, a test solution targeted toward companies that manufacture and deploy networking devices in the customer premises equipment market. CDRouter is a test platform for CPE devices including routers, home gateways, NAS, and wireless devices. CDRouter is used by companies world wide to test a broad range of CPE functionality ranging from NAT, DHCP, PPPoE, and VPNs to evolving protocols such as IPv6 and TR-069. CDRouter provides an automated test environment by emulating an ISP connection and LAN clients. QA Cafe is also changing the face of network analysis with Cloudshark (http://www.cloudshark.org), allowing IT engineers and troubleshooting professionals the ability to share network captures easily, instantly, and be able to add context and perform analysis from anywhere in the network."
Qashier,https://www.crunchbase.com/organization/qashier,"E-Commerce, Electronics, Financial Services, Information Technology",Qashier provides smart point-of-sale solutions that help merchants digitise their businesses,"Qashier provides smart point-of-sale (POS) solutions that help merchants digitise their businesses. Its flagship product is the Qashier Smart Terminal, a connected, multi-purpose device that combines a payments hub, powerful POS software, and a proprietary app store into one uniquely designed device. Qashier enables merchants to start, run and grow successful stores with just one terminal on the counter. Qashier is headquartered in Singapore. For more information, visit qashier.co."
QATestLab,https://www.crunchbase.com/organization/qatestlab,"Quality Assurance, Software, Test and Measurement",QATestLab is an independent provider of QA and testing services.,"QATestLab is an independent provider of QA and testing services. We help our customers to ensure the high-quality realization of their great ideas.  We ensure a balanced ratio between services and their quality due to our objective and unbiased quality assessment.  By having a wide range of devices, tools, and equipment, we eliminate expenses on test configuration. We perform a wide range of services that include but is not limited to Functional, Regression, UX / Usability, Compatibility, Configuration, Integration, System, Localization, GUI, Penetration and Performance Testing. Also, our services include Test Documentation, Test Management, and Consulting. Due to our 12-year experience in QA testing, we are able to ensure a quick start of the project. We perform the quality assessment of games, web and mobile applications, cloud-based solutions, desktop applications,  IoT products, Magento-based solutions, Voice Technologies, M-commerce solutions, and VR solutions."
Qathena,https://www.crunchbase.com/organization/qathena,"E-Commerce Platforms, Food and Beverage, Hospitality, Restaurants, SaaS",Digitizing the fragmented restaurant technology landscape into a single order management touch point,
Qassurance AI,https://www.crunchbase.com/organization/qassurance-ai,"Artificial Intelligence, Enterprise Software, Machine Learning, Productivity Tools",AI for customer support ticket automation and insights that help close the feedback loop between product and support teams,
Qatar Petroleum,https://www.crunchbase.com/organization/qatar-petroleum,"Natural Resources, Oil and Gas, Renewable Energy",Qatar Petroleum is a state owned public company specializing in all aspects of petroleum and natural gas exploration and production.,
Qarth,https://www.crunchbase.com/organization/qarth,Mobile Payments,Qarth has developed the mobile payment application X-Pay.,Qarth Technologies has created the android app X-Pay. X-Pay is a convenient way of making secure payments 24X7. Use it across 26 banks hassle free with addon features to track and remind payments.
Qafeer Makerspace,https://www.crunchbase.com/organization/qafeer-makerspace,"Education, Internet",Qafeer Makerspace Is a Manufacturing and education Facility that give people the tool and the know how to create the Products they need,"Qafeer Makerspace is a physical space, online platform that help people with ideas to turn it into physical products. Business Model  Value Proposition:Machine rental, technical assistance, hardware acceleration. Target Customers:Entrepreneurs,students,Teens,Corporates, Schools, researchers. Channels:Offline,Online. Customer Relationship:customer involvement model. Key Activities:Technical Assistance, Operation, Fundraising, Marketing, Partnerships,Challenges, Training. Key Resources:Machines, Human Resources,Brand,Community. Key Partners:Training Organizations, Prototyping Startups,FabLab Network, Icehub Network,Makerspaces Network,Hackerspaces Network,Nile University, Zewail City, Industrial Zone, Local Government. Cost Structure:Maintenance,Utilities,Workspace,Machine,Tools,Components. Revenue Streams:Memberships,Machine Rentals,Dividends from Incubated Startups,Renting storage and space, Classes."
QantEv,https://www.crunchbase.com/organization/qantev,"Analytics, Artificial Intelligence",QantEv optimizes provider networks for health insurers.,"QantEv offers an AI-powered platform that performs advanced analytics on health claims, optimizes medical providers networks and detects claim anomalies."
Qatar Metal Industries,https://www.crunchbase.com/organization/qatar-metal-industries,"Manufacturing, Real Estate, Wood Processing",QMI is one of the Middle East’s manufacturers of commercial steel and wood doors and frames. ,QMI is one of the Middle East’s manufacturers of commercial steel and wood doors and frames. 
qalcwise,https://www.crunchbase.com/organization/qalcwise,"Enterprise Software, PaaS, SaaS",Qalcwise is no-code business applications design platform. Professional apps easy like spreadsheets.,Qalcwise is  no-code business applications design platform.  Easy like spreadsheets. Qalcwise combines business collaboration and communication platform with business process workflow apps designed by  end-users themselves. Qalcwise is unique concept that enables efficient business process automation and collaboration with ease of spreadsheet like widgets.
Qaprosoft,https://www.crunchbase.com/organization/qaprosoft,"Artificial Intelligence, Augmented Reality, Mobile Apps, Quality Assurance, Software Engineering, Virtual Reality","Mobile Apps, Web Development, Qality Assurance, AR/VR Apps Development, Data Science, AI Development","Qaprosoft provides full Software Design, Development and Quality Assurance for your product. We work with emerging companies and leader enterprises in numerous areas: fintech, education, sharing economy, gaming, fitness, medical, eCommerce and management software. Originating from the software QA company we have quality treated as the #1 fundamental. Resulting solution we develop always fits the highest standards: your value is maximised by the right balance between technical R&D and quality best practices. Our services - Quality Assurance and Test automation  - Mobile apps development - VR/AR systems development - Data Science and AI"
