Organization Name,Organization Name URL,Categories,Description,Full Description
Epizyme,https://www.crunchbase.com/organization/epizyme,"Biopharma, Biotechnology, Health Care",Epizyme is a biopharmaceutical company focusing on treatments for blood cancer and tumors.,"Epizyme is a biopharmaceutical company located in Cambridge, MA, that is focused on researching treatments for blood cancer and tumors.  Founded in late 2007, the company has brought together premier academic and industry leaders to rapidly translate the exciting discoveries emerging from epigenetic research into specific programs that will produce important, novel, molecularly targeted drugs of the future."
Epion Health,https://www.crunchbase.com/organization/epion-health,"Cloud Data Services, E-Commerce, Medical, Mobile, SaaS",Epion Health provides a variety of mobile health applications and content using a cloud based application and content management solution.,"Epion Health is leveraging the power of mobile devices at the point of care to deliver interactive solutions to both patients and providers. They provide a variety of mobile health applications and content using a cloud based application and content management solution. From patient check-in through check-out, they engage the patient and provide tools to enhance the patient/provider experience. They fully integrate with Electronic Medical Record and Practice Management systems to reduce administrative costs and increase efficiencies. They are mobile health at the point of care.﻿ Epion Health provides a Software as a Service patient engagement platform at the point of care, beginning with the patient check-in process. They provide a variety of mobile health applications and content using a cloud based application and content management solution. From patient check-in through check-out, they engage the patient and provide tools to enhance the patient/provider experience. They fully integrate with Electronic Medical Record and Practice Management systems to reduce administrative costs and increase efficiencies. They are mobile health at the point of care."
EPICA,https://www.crunchbase.com/organization/epica,"Artificial Intelligence, Big Data","EPICA  is a Big Data and Machine Learning platform that empower CPG, Retail and ecommerce using predictions","EPICA is a pioneering technology venture that gives companies unprecedented decision-making power. It analyzes audience behavior patterns in real time through large-scale big data. Our initiative integrates AI with Big Data and Automation to empower clients to reach their goals by managing personalized, segmented audiences."
EpiBiome,https://www.crunchbase.com/organization/epibiome,"Biotechnology, Health Care",A precision microbiome engineering company developing alternatives to small-molecule antibiotics for use in agriculture and human health.,"EpiBiome is a venture-backed precision microbiome engineering company tackling the challenge of antibiotic resistance by developing alternatives to small-molecule antibiotics for use in healthcare, veterinary and agriculture industries. Antibiotic-resistant bacteria surpass nuclear warfare, climate change, and terrorism as the biggest challenge facing humanity today.  The pipeline of new antibiotics has slowed to a trickle, while the emergence of multi-drug resistant bacteria is on an unprecedented trajectory.  These bacteria threaten to reverse more than 100 years of medical progress by making all but the most necessary surgical procedures too risky due to the threat of post-operative infection."
Epharmix,https://www.crunchbase.com/organization/epharmix,"Health Care, Software","Epharmix is a digital healthcare company, creates clinically validated, condition-specific communication tools.","Epharmix is a digital healthcare company, creates clinically validated, condition-specific communication tools: SMS and phone-based ""digital interventions.""​ Epharmix is proven to help patients, save payers money, and generate new revenue for physicians by aligning with existing reimbursement codes and quality metrics. Epharmix helps care teams automatically monitor underserved patients to improve care & reduce workload with interventions proven to impact engagement & outcomes. "
EPI Group,https://www.crunchbase.com/organization/epi-group,"Energy, Oil and Gas","EPI Group is in consultancy services to the energy industry, covering a broad range of technical disciplines.","EPI Group is in consultancy services to the energy industry, covering a broad range of technical disciplines. The company specializes in the latest seismic solutions and techniques for technically challenging exploration projects, both onshore and offshore."
ePatientFinder,https://www.crunchbase.com/organization/epatientfinder,"Analytics, Health Care, Health Diagnostics, Software","ePatientFinder, an online platform, assists physicians to connect with their patients and obtain information on treatment options.","ePatientFinder uses analytics technology to connect patients with cutting edge treatments which are recently approved by the FDA or still in clinical trials. ePatientFinder has a network of primary care and specialty physicians who use the web application to discover, learn about and discuss novel treatment options. When a physician indicates they are interested in offering a treatment to their patients, ePatientFinder leverages their electronic health record database to identify eligible patients. This identification process is facilitated through a 3 tier filter, including subjective analysis for which the physician is compensated."
ePaisa - enabling commerce,https://www.crunchbase.com/organization/epaisa,"Android, Developer Tools, FinTech, iOS, Mobile, Mobile Payments, Point of Sale","ePaisa is an AI based learning Point of Sale with payment acceptance, inventory & more.","ePaisa is an AI based Point of Sale (POS) which provides tools to businesses of all sizes to help run and grow from Entrepreneur to Enterprise.  Our tools help solve pain points of our merchants and help organize their day to day business effectively and efficiently. ePaisa iOS and Android app enable businesses to take care of their billing, manage inventory, accept all forms of payments (cards, wallets, cash, Bitcoins), reach out to customers and earn more to grow their business.  Thousands of retailers, QSRs, exhibitors, high street stores and home delivery companies across India are currently advancing their business using ePaisa. Founded in 2012, with offices across India, ePaisa is driven by commerce enablement and is working to liberate commerce – levelling the playing field for merchants of all sizes."
Epignosis eLearning solutions,https://www.crunchbase.com/organization/epignosis,"E-Learning, Education, Enterprise Software, Information Technology, SaaS, Software",Epignosis is an eLearning solutions vendor with a mission to make premium eLearning technology accessible and affordable.,"Epignosis is a learning technologies vendor. Our mission is to democratize learning by making premium eLearning technology accessible and affordable. The company develops a suite of products that support learning and talent development for organizations and enterprises. Our products include eFront, a robust LMS platform for enterprises, TalentLMS, a zero-overhead cloud LMS and TalentCards, a mobile-app for microlearning and micro-certifications within modern organizations. At Epignosis, we iterate on ideas that produce tools which people actively use. We strive to balance usability, simplicity and fit-to-purpose solutions, paired with robustness and strong potential. We believe that great companies are built on empathy, integrity, diversity & simplicity."
EP Energy Corporation,https://www.crunchbase.com/organization/ep-energy-corporation,"Energy, Oil and Gas",EP Energy produces natural oils and gases which help enrich people’s lives.,"At EP Energy, they have a passion for finding and producing the oil and natural gas that enriches people’s lives. That passion is helping them to  deliver on their vision to be an E&P industry leader known for extraordinary people, exceptional performance, and enduring partnerships."
Epigenomics,https://www.crunchbase.com/organization/epigenomics-ag,"Health Diagnostics, Manufacturing, Software",Epigenomics is a molecular diagnostics company developing and manufacturing a pipeline of products for the diagnosis of cancer.,"Epigenomics is a molecular diagnostics company focusing on the development and commercialization of in vitro diagnostic tests for cancer.  Its cancer diagnostic tests aim at finding cancer at early stages before symptoms occur and are carried out conveniently on body fluids such as blood plasma. These tests potentially address millions of individuals in each of the major markets such as the United States, Europe, and Japan and provide product opportunities each with peak sales potentials of several hundred millions of euros for diagnostics companies worldwide. Its lead test development program is in colorectal cancer. Further test are in development for lung and prostate cancer. Each of its products in development addresses either mass markets or high-value niches. While some of them lend themselves to partnering with established diagnostics industry players, others can be commercialized effectively by Epigenomics itself.  The concept of its diagnostic tests in development relies on detecting differences in DNA methylation patterns between healthy and sick individuals or between subgroups of patients for disease classification."
ePluribus,https://www.crunchbase.com/organization/aidan-mccarty,"CivicTech, Government, GovTech, Politics, Social Entrepreneurship, Software","Send official messages to representatives from Facebook, Twitter, and major news sites.","ePluribus was founded by two brothers from Wisconsin with a vision: help Americans to be heard. Use the ePluribus chrome extension to send official messages to representatives from Facebook, Twitter, and major news sites. ePluribus is a mission-driven organization. It's non-partisan and for all levels of government — federal, state, and local. We know that better technology won't fix every problem, but we believe it's a great place to start. ""ePluribus"" is a play on both the ""e"" commonly used to abbreviate ""electronic"" (as in eMail or eCommerce) and the unofficial motto of the United States, e pluribus unum, which is Latin for ""out of many, one"". You may not realize it, but this motto is all around you! Take out a one dollar bill and look at the back side. This name captures the spirit of ePluribus: working together to make the system better, for everyone."
eProdigy Financial,https://www.crunchbase.com/organization/eprodigy-financial,"Finance, Financial Services, FinTech",eProdigy offers cloud-based platforms that supports processes in the alternative finance industry.,"eProdigy services the alternative finance industry through proprietary online platforms.  We work with funders, ISOs, syndicates and brokers to provide comprehensive tools that allow our partners to manage their deals seamlessly. eProdigy is redefining the way small and mid sized businesses access working capital with technology that offers merchants a five minute decision and same day funding.  Our companies include: Capital Stack, 1Workforce, ACH Capital, eProdigyACH DBA ACHBanking, eProdigy Loans, and Daily Funder."
Epica International,https://www.crunchbase.com/organization/epica-international,"Health Diagnostics, Medical Device, Robotics, Software",The Robotic CT Company,"As a global leader in precision robotics, Epica International designs, develops and distributes progressive robotic systems that guide and assist users to ensure precise accuracy and strengthen outcomes. By fusing CT imaging and precision robotics into one fully integrated platform, we narrow the gap between diagnostic and therapeutic applications for optimal results."
ePoise,https://www.crunchbase.com/organization/epoise,"Computer, SaaS, Software, Video",ePoise offers an application that enables its users to prepare for interviews through video lessons and feedback from the other users.,"ePoise eVAL is an asynchronous video interviewing product from ePoise Systems. With its market leading features it helps companies hire better talent, faster and cheaper. Offered as a cloud based SaaS solution, it takes the pain away from first round interviews, causing a significant impact"
Epom Ad Server,https://www.crunchbase.com/organization/epom,"Ad Network, Ad Server, Advertising, Advertising Platforms","Epom Ad Server is an all-in-one ad serving solution, developed to meet the needs of advertisers, publishers, ad and affiliate networks.","Epom Ad Server is a universal ad serving platform that allows users to manage display, video, mobile web, and mobile app ad campaigns within one interface. It was developed exclusively to meet the needs of large publishers, advertisers, private ad exchanges, ad and affiliate networks, etc.  Epom Ad Server supports a wide range of ad formats; provides a comprehensive RTB platform, access to major DSP’s, and real-time analytics. Precise targeting and optimization options will help users launch effective ad campaigns easily. The range of business-centric features of the platform includes White Label and the development of custom online advertising functionality. The company has developed Universal Account that helps manage both ad serving campaigns and affiliate tracking from a single account. The clients of Epom Ad Server can access direct offers as well as the offers from a dozen of integrated third-party affiliate networks. High level of security is ensured by leading fraud detection service - Forensiq, and own proprietary system - Epom Trust."
Epilogue Systems LLC,https://www.crunchbase.com/organization/epilogue-systems-llc,"Internet, Publishing","Epilogue provides a platform for the creation, delivery and management of embedded, in-context user support for virtually any application.","Epilogue Systems provides a platform for creating, delivering and managing user documentation for virtually any Windows or Web/Cloud-based application.  Epilogue automatically documents application workflows, transactions and processes and generates a range of outputs that are automatically context-sensitive and available to end users of those applications at their moment of need.  Epilogue is often referred to as Electronic Performance Support, embedded application support, context-sensitive help."
Epirus Biopharmaceuticals,https://www.crunchbase.com/organization/epirus-biopharmaceuticals,"Biotechnology, Life Science, Therapeutics",Epirus Biopharmaceuticals develops biosimilar monoclonal antibodies and therapeutic proteins for emerging markets.,"EPIRUS is focusing on the central development of a broad pipeline of biosimilar monoclonal antibodies and therapeutic proteins, optimized for use within the SCALE™ disposable manufacturing system, and designed to be deployed in an ""In Market, For Market"" ™ manufacturing configuration."
Epic Foods,https://www.crunchbase.com/organization/epic-foods,"Delivery, Delivery Service, Food and Beverage, Food Delivery, Food Processing, Restaurants","Epic Foods is a Nordic food delivery company, running it's own kitchen network. ","Epic Foods will replace your kitchen. It is a food tech company that combines sourcing, cooking and delivery, with minimal waste, emissions and costs. You pre-order for your family, and feed them healthy and affordable meals on a regular basis. The team comes from Facebook, Rocket and Michelin restaurants. Epic sold it's first 100,000 meals in Helsinki to build the world's leading unit economics, and is now scaling in Europe. Epic Foods was founded in 2014 in Finland."
Epics.gg,https://www.crunchbase.com/organization/epics-gg,"FinTech, Marketplace, Trading Platform",A digital trading card platform.,"Epics.gg's mission is to provide the next generation of fans the rush, satisfaction, and long term value of collecting trading cards for their favorite esports teams, players, and influencers while also providing an integrated marketplace and trading system enabling users to buy, sell and build the ultimate collections."
Epic Aerospace,https://www.crunchbase.com/organization/epic-aerospace,,Epic Aerospace is manufacturing inexpensive space tugs to deliver satellites into geostationary orbit.,"Epic is manufacturing inexpensive space tugs to deliver satellites into geostationary orbit. The 21-year-old founder has been building rockets since he was 16, and is now managing a team of seven aerospace engineers with Epic Aerospace. The founder describes propulsion as one of the biggest problems for satellite companies, in that it can take up to two years to qualify new satellite systems and can cost up to $30 million. The problem they’re solving is moving satellites from low Earth orbit directly into geostationary orbit. Epic’s tug is half the cost of the competition and is reusable. They’re currently working with Satellogic, and chasing what the founder says is a $3.1 billion geostationary insertion market."
Epicura,https://www.crunchbase.com/organization/epicura,,Il poliamburatorio digitale,
Epoxy,https://www.crunchbase.com/organization/epoxy,"Digital Media, SaaS, Social Media, Software, Video",Epoxy builds tools to help YouTubers and networks optimize their business and deepen the relationship with their audience.,"Epoxy.tv provides professional tools for video channel management.  Epoxy's philosophy and product comes from first-hand observation of top YouTubers and video creators. Their team of engineers, designers and entertainment technologists put their learning into a suite of products to help your channel grow, engage and monetize."
EpiBone,https://www.crunchbase.com/organization/epibone,"Biotechnology, Construction, Health Care, Medical",EpiBone is a revolutionary bone reconstruction company that grows living bone tissue from patients' own cells.,"EpiBone is a revolutionary bone reconstruction company that allows patients to “grow their own bone”. EpiBone’s pioneering technology utilizes a scan of the patient’s bone defect and the patient’s own stem cells to construct and cultivate a defect-specific autologous-like living bone graft. EpiBone is strategically positioned to provide a superior bone graft that will provide exact defect repair, a simplified surgical procedure, improved bone formation and regeneration, and shorter recovery times, without the complications of foreign body implantation, to the over 900,000 patients who undergo bone-related surgeries each year."
Epet.com,https://www.crunchbase.com/organization/epet-com,"E-Commerce, Retail, Shopping",Epet is a chinese e-commerce platform.,Epet is a chinese e-commerce platform that sells pet-related food products and other services.
Epay Systems,https://www.crunchbase.com/organization/epay-systems,"Enterprise Software, Human Resources, Recruiting",Epay Systems is a tech company that provides web-based time and labor management solutions for employers with a distributed workforce.,EPAY Systems is an organization that specializes in managing time and labor for companies looking to accurately manage their workforce and the corresponding costs related to their people.
Epishine,https://www.crunchbase.com/organization/epishine,Renewable Energy,Epishine develops and produces printed solar cells that consist only of organic materials.,Epishine develops and produces printed solar cells that consist only of organic materials.
Epytom,https://www.crunchbase.com/organization/epytom,"Artificial Intelligence, Developer Platform, Fashion, Retail",AI-designed made-to-order clothing,Epytom sells AI-designed made-to-order clothing informed by each individual user’s data. We collect this data while providing our users with free personalized what-to-wear recommendations. Monthly active users engage with recommendations on average 3 times a week leaving ratings and sharing more personal info. We eliminate the need for fast fashion through AI technology that makes custom apparel accessible to all. Our mission is to empower individuals to take back control of their style. 
EPRI,https://www.crunchbase.com/organization/epri,"Electrical Distribution, Non Profit","Electric Power Research Institute, or EPRI, conducts research on issues related to the electric power industry.",
Epogee,https://www.crunchbase.com/organization/epogee,Food and Beverage,Epogee is an Indianapolis-based producer of a portfolio of fat replacement and flavor enhancement food ingredients.,Epogee is an Indianapolis-based producer of a portfolio of fat replacement and flavor enhancement food ingredients.
Eptica,https://www.crunchbase.com/organization/eptica,"Customer Service, Management Information Systems, SaaS, Software",Eptica provides multichannel and multilingual customer engagement management software designed around advanced linguistic capabilities.,"Eptica is a global provider of multichannel and multilingual customer interaction management software, covering the email, web, social media, web chat and agent channels. Available on premise or as a Software as a Service (SaaS) solution, Eptica’s suite enables organisations to improve engagement with customers, increase efficiency and drive sales by delivering fast, consistent and personalised responses to their queries, through their channel of choice. The Eptica customer engagement platform is designed around a central knowledgebase, powerful workflow and Eptica Linguistic Services, advanced linguistic capabilities that enable organisations to quickly understand the tone, sentiment and context of digital interactions and automatically deliver personalised service. Today, more than 410 organisations , including some of the world’s largest brands, across all industries and in 15 countries rely on the power of Eptica’s platform.  Eptica is based in the UK, France and Singapore and operates worldwide through its network of partners. Eptica’s continuing innovation and strong performance has resulted in the company’s inclusion in Gartner CRM Magic Quadrants for four consecutive years."
"EpiFinder, Inc.",https://www.crunchbase.com/organization/epifinder,"Health Care, Information Technology","Our proprietary tool, EpiFinder, helps neurologists to better diagnose epilepsy syndromes at the point-of-care.","EpiFinder (http://www.epifinder.com/) is a neuro spectrum differentiation company that is working to improve the assessment of neurological conditions. Our search engine (algorithm) will quickly gather and sort data based on the latest peer-reviewed discoveries, screen the information for evidence-based results, and provide a guided step-by-step approach to the diagnosis of the potential epilepsy syndromes. With our support tool, neurologists don’t have to spend time and efforts by searching through textbooks and research papers. Our tool does all the tedious work all while helping to inform and educate the neurologist. We improve the workflow of the neurologist so that they can focus their time on who is important, the patient."
ePACT Network,https://www.crunchbase.com/organization/epact-network,"Communities, SaaS, Social Media, Software",ePACT Network improves emergency preparedness by connecting homes and organizations with shared information and resources.,"ePACT will improve emergency preparedness across North America. By connecting every home and organization with shared information and resources, ePACT will have a positive impact on the safety of our communities. Its benefits will encourage users to adopt and share the system, while its tools help North Americans manage unexpected situations."
Episode Solutions,https://www.crunchbase.com/organization/episode-solutions,Online Portals,"Episode Solutions is a private, purposefully quiet company.","Episode Solutions is a private, purposefully quiet company. They are a highly successful manager of value-based risk revenue for an elite membership of high-performing providers. They are national in scope but local market focused managing risk bundles with their partners."
EpiVax,https://www.crunchbase.com/organization/epivax,"Analytics, Biotechnology, Pharmaceutical",EpiVax is an immunology company developing comprehensive analytical capabilities in the field of computational immunology.,EpiVax is an immunology company and has developed comprehensive analytical capabilities in the field of computational immunology.
ePAC Technologies,https://www.crunchbase.com/organization/epac,"Enterprise Software, Information Technology, Logistics, Printing",ePAC Technologies provides printing and logistics solutions for the technology industry.,"ePAC Technologies, Inc. provides printing and logistics solutions for the technology industry. It delivers digital technology that streamline the way documents are managed, produced, and distributed. The company provides digital work-flow solutions, which include digital document management, printing, and print-on-demand services for Internet and other companies. ePAC Technologies, Inc. was incorporated in 1998 and is headquartered in San Leandro, California."
Epiodyne,https://www.crunchbase.com/organization/epiodyne,"Biotechnology, Health Care",New medicines for patients with opioid use disorder.,
Eponym,https://www.crunchbase.com/organization/eponym,"E-Commerce, Eyewear, Shopping",Eponym is an online platform enabling brands to create and distribute prescription eyewear and sunglasses through their own stores.,"eponym has been designing and building high-quality prescription eyewear in Williamsburg, Brooklyn since 2010. Exploiting inefficiencies in the monopolistic eyewear industry, eponym is able to deliver its product to market at less than half the cost of traditional retail prices. From humble beginnings in direct-to-consumer selling, eponym now has multiple distribution channels, including a dynamic web presence, a network of retail shop-in-shops, and a growing business in helping exciting fashion brands create and distribute their own eyewear via fun and delightful brand immersive experiences online (and offline).  We're building a company to last - we have revenue, a loyal client base, sustained and expanding growth. We’re backed by all-star group of investors and folks who have built some of the most successful fashion brands in the world"
EPAM Systems,https://www.crunchbase.com/organization/epam-systems,"Consulting, Enterprise Software, Information Technology, IT Infrastructure, Software, Software Engineering",EPAM leverages its core engineering expertise as a leading global product development and digital platform engineering services company.,"Through its ‘Engineering DNA’ and innovative strategy, consulting, and design capabilities, EPAM works in collaboration with its customers to deliver innovative solutions that turn complex business challenges into real business opportunities. EPAM’s global teams serve customers in over 25 countries across North America, Europe, Asia and Australia. EPAM is a recognized market leader among independent research agencies and was ranked #12 in Forbes' 25 Fastest Growing Public Tech Companies, as a top information technology services company on Fortune's 100 Fastest Growing Companies, and as a top UK Digital Design & Build Agency."
ePublishing,https://www.crunchbase.com/organization/epublishing,"Ad Server, Cloud Computing, Content, E-Commerce, Enterprise Software, Publishing, SaaS, Software","ePublishing offers publishers and media companies with SaaS content management, community, and e-commerce solutions.","ePublishing helps companies make more money online with the leading SaaS content management, community and eCommerce solution for publishers and media companies. The cost-effective ePublishing enterprise platform integrates CMS, Workflow, eCommerce, Community, eMail Newsletters & SEO into a single taxonomy-based solution, all supported in the Cloud. The ePublishing design & usability team ensures exceptional user interfaces - while the custom development team crafts your site and applications to exact specifications -- all backed by 24/7 US-based customer service and support. Focused on targeting relevant content to users and driving revenue - ePublishing's on-demand dynamic publishing environment allows users to Create, Manage, Publish and Optimize Content, Users, Subscribers and Data through a single unified dashboard. Unlike proprietary software, ePublishing works well with complementary systems, integrating with eMail Service Providers, Circulation Systems, Fulfillment Providers, Ad Servers, Video Players, and other providers that add value. As more companies discover the value of moving essential business operations to the cloud, ePublishing delivers the highest quality design, content management platform, updates and service, all at a savings compared to other services."
"Episona, Inc.",https://www.crunchbase.com/organization/episona-inc,"Biotechnology, Fertility, Genetics, Health Diagnostics, Medical",Episona is an epigenetics data company focused on improving healthcare outcomes.,"Episona's first product, Seed, is an epigenetic test for male infertility focused on decreasing cost and time to pregnancy for those seeking fertility care. Clinically, Seed can identify 1) hidden male factor in cases of unexplained infertility and 2) epigenetic patterns that strongly associate with poor embryogenesis.  Episona is led by an experienced team of medical doctors and scientists, with world-class expertise in both epigenetics and human reproductive health. The company began operations in 2013 and is headquartered in Pasadena, CA. For more information, visit https://episona.com."
Epicor,https://www.crunchbase.com/organization/epicor,"CRM, Retail, Software, Supply Chain Management","Epicor Software provides business software solutions to the manufacturing, distribution, retail, hospitality and services industries.","Epicor Software is a global leader delivering business software solutions to the manufacturing, distribution, retail, hospitality and services industries. With 20,000 customers in over 150 countries, Epicor provides integrated enterprise resource planning (ERP), customer relationship management (CRM), supply chain management (SCM), human capital management (HCM) and enterprise retail software solutions that enable companies to drive increased efficiency and improve profitability. Founded in 1984, Epicor takes pride in more than 25 years of technology innovation delivering business solutions that provide the scalability and flexibility businesses need to build competitive advantage. Epicor provides a comprehensive range of services with a single point of accountability that promotes rapid return on investment and low total cost of ownership, whether operating business on a local, regional or global scale. The Companyâ€™s worldwide headquarters are located in Irvine, California with offices and affiliates around the world."
